player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Stacy Coley,11974,WR,MIN,2,0,18,59.3,100,4,50,4,59.9,0,100,8,8,59.9,100,2,25,2
Andrew Donnal,9552,G,BLT,3,0,3,56.2,100,6,75,6,45.8,0,100,8,8,54.2,100,2,25,2
Mike Gillislee,7946,HB,NE,9,0,19,,0,0,0,52,60,0,6.7,8,120,,0,0,0,60
Chris Carson,12004,HB,SEA,4,0,29,,0,0,0,6,60,0,13.8,8,58,60,4.3,2,25,46
Chris Hairston,6274,T,LAC,2,0,27,70.4,100,3,37.5,3,65.3,0,100,8,8,60,100,1,12.5,1
Dalvin Cook,11796,HB,MIN,4,0,18,,0,0,0,31,60,0,9.4,8,85,60,2.1,1,12.5,47
Ed Eagan,11121,WR,NYG,2,0,21,59.9,100,3,37.5,3,58.4,0,100,8,8,58.9,100,4,50,4
Jordan Leslie,9897,WR,CLV,2,0,8,58.8,100,3,37.5,3,59.4,0,100,8,8,60.2,100,3,37.5,3
Ty Montgomery,9527,HB,GB,8,0,12,,0,0,0,25,60,0,10.1,8,79,,0,0,0,42
Kenny Vaccaro,7796,S,NO,4,0,20,,,0,0,0,60,0,100,7,7,,,0,0,0
JoJo Natson,12739,WR,NYJ,3,0,22,56.5,100,2,28.6,2,55.2,0,87.5,7,8,59.4,100,3,42.9,3
Gabe Holmes,9980,TE,ARZ,1,0,1,59.9,100,2,28.6,2,60.4,0,100,7,7,60.6,100,5,71.4,5
Ryan O'Malley,11359,TE,NYG,1,0,21,60,100,1,14.3,1,66.8,0,100,7,7,68.5,100,2,28.6,2
Shelton Gibson,11921,WR,PHI,2,0,24,,,0,0,0,60.8,0,100,7,7,59.8,100,3,42.9,3
Fitzgerald Toussaint,9244,HB,PIT,3,0,25,,0,0,0,5,60,0,53.8,7,13,,,0,0,0
Alfred Morris,7165,HB,DAL,13,0,9,,0,0,0,40,59.7,0,5.6,7,124,59.6,5.1,4,57.1,78
Greg Van Roten,7746,C,CAR,2,0,5,67.5,100,4,57.1,4,65.5,0,100,7,7,58.7,100,2,28.6,2
Sean Culkin,12037,TE,LAC,1,0,27,55.6,100,4,57.1,4,53.8,0,100,7,7,56.8,100,3,42.9,3
Marlon Mack,11898,HB,IND,14,0,14,60,9.1,2,28.6,22,59.6,0,6.8,7,103,,0,0,0,73
Travaris Cadet,7457,HB,BUF,7,0,4,59,7.7,1,14.3,13,59.3,0,23.3,7,30,60,9.1,1,14.3,11
Dontari Poe,7017,DI,ATL,4,0,2,64.8,100,5,83.3,5,64.1,1,100,6,6,60,100,1,16.7,1
Ryan Anderson,11804,ED,WAS,3,0,32,47.7,100,4,66.7,4,45.8,1,100,6,6,,,0,0,0
Paul Perkins,10783,HB,NYG,8,0,21,,0,0,0,23,60,0,12.2,6,49,,0,0,0,20
John Ross,11764,WR,CIN,3,0,7,58.3,100,3,50,3,58.4,0,85.7,6,7,60,100,3,50,3
T.J. Yeldon,9469,HB,JAX,9,0,15,,0,0,0,17,57.9,0,10.7,6,56,59.9,11.1,4,66.7,36
Jamal Agnew,11920,CB,DET,5,0,11,,0,0,0,1,58.8,0,75,6,8,59,100,5,83.3,5
Aaron Jones,11937,HB,GB,10,0,12,,0,0,0,32,59.6,0,6.9,6,87,60,4,2,33.3,50
Marquez Williams,11995,FB,CLV,1,0,8,58.1,100,4,66.7,4,57.3,0,100,6,6,59,100,2,33.3,2
MyCole Pruitt,9576,TE,HST,1,0,13,51.9,100,2,33.3,2,42.7,0,100,6,6,49.1,100,4,66.7,4
John Phillips,5132,TE,NO,1,0,20,59.3,100,1,16.7,1,56,0,100,6,6,60,100,1,16.7,1
Henry Krieger-Coble,11020,TE,IND,1,0,14,52.8,100,2,33.3,2,51.4,0,100,6,6,60.1,100,2,33.3,2
Lance Dunbar,7332,HB,LA,2,0,26,,0,0,0,7,60,0,35.3,6,17,,0,0,0,4
Robert Turbin,7106,HB,IND,6,0,14,,0,0,0,15,71.2,0,20.7,6,29,,0,0,0,8
Taylor Heinicke,9896,QB,HST,1,0,13,60,100,3,50,3,60,0,100,6,6,60,100,2,33.3,2
DeAndre Washington,10777,HB,OAK,15,0,23,,0,0,0,23,60.4,0,9.1,6,66,60,2.9,1,16.7,35
Jalen Richard,11395,HB,OAK,13,0,23,60,4.3,1,16.7,23,68,0,9.5,6,63,60,3,1,16.7,33
Matt Forte,4358,HB,NYJ,12,0,22,,0,0,0,39,60,0,4.5,5,111,,0,0,0,61
Dan Skipper,12307,T,DET,1,0,11,55.9,100,2,40,2,54.4,0,100,5,5,58.2,100,3,60,3
Austin Reiter,9655,T,CLV,3,0,8,75.2,100,5,100,5,75.2,0,100,5,5,,,0,0,0
Rob Kelley,11090,HB,WAS,7,0,32,60,5.7,2,40,35,59.6,0,7.1,5,70,59.9,6.5,2,40,31
Theo Riddick,7980,HB,DET,15,0,11,59.5,8.6,3,60,35,59,0,5.4,5,92,,0,0,0,51
Doug Martin,7035,HB,TB,11,0,30,,0,0,0,67,60,0,3.3,5,150,60,1.3,1,20,77
Nick Williams,8005,WR,ATL,1,0,2,59.5,100,2,40,2,59.5,0,100,5,5,60.2,100,2,40,2
Rex Burkhead,7971,HB,NE,10,0,19,,0,0,0,34,60,0,7.1,5,70,,0,0,0,24
Wendell Smallwood,10787,HB,PHI,8,0,24,60,11.1,2,40,18,60,0,8.9,5,56,,0,0,0,33
Robert Thomas,9022,DI,NYG,4,0,21,58.6,100,5,100,5,58.6,0,100,5,5,,,0,0,0
Derek Anderson,2430,QB,CAR,2,0,5,60,100,5,100,5,60,0,71.4,5,7,,,0,0,0
Larry Pinkard,9930,WR,JAX,3,0,15,59.6,100,3,60,3,60.1,0,100,5,5,60,100,1,20,1
D.J. Foster,11214,HB,ARZ,6,0,1,,,0,0,0,60,0,45.5,5,11,,0,0,0,5
Shane Vereen,6208,HB,NYG,14,0,21,60,3.3,1,20,30,59.9,0,10,5,50,,0,0,0,11
Matt Hazel,8825,WR,CLV,3,0,8,60,100,2,40,2,60.6,0,100,5,5,59.8,100,3,60,3
Brandon Bolden,7469,HB,NE,4,0,19,,0,0,0,7,60,0,23.5,4,17,,0,0,0,6
Colt McCoy,5609,QB,WAS,1,0,32,60,100,2,50,2,60,0,100,4,4,60,100,2,50,2
Jason Vander Laan,11266,TE,IND,1,0,14,59,100,1,25,1,55.2,0,100,4,4,58,100,2,50,2
Zach Banner,11892,T,CLV,3,0,8,48.4,100,3,75,3,48.4,0,100,4,4,,,0,0,0
Johnny Mundt,12206,TE,LA,2,0,26,,,0,0,0,60,0,100,4,4,,,0,0,0
Teddy Bridgewater,8667,QB,MIN,1,0,18,60,100,3,75,3,60,0,57.1,4,7,60,100,1,25,1
Devontae Booker,10770,HB,DEN,13,0,10,,0,0,0,41,60,0,4.8,4,83,,0,0,0,31
D'Onta Foreman,11844,HB,HST,9,0,13,59.8,7.4,2,50,27,58.6,0,4.8,4,84,60,1.8,1,25,56
Wayne Gallman,11895,HB,NYG,13,0,21,,0,0,0,62,60,0,3.4,4,119,60,2,1,25,51
David Moore,11981,WR,SEA,1,0,29,,,0,0,0,58.5,0,100,4,4,58.5,100,4,100,4
Chris Johnson,4338,HB,ARZ,4,0,1,,0,0,0,30,60,0,7.7,4,52,,0,0,0,18
Austin Davis,7305,QB,SEA,3,0,29,60,100,2,50,2,60,0,80,4,5,60,100,2,50,2
Charles Sims,8704,HB,TB,14,0,30,60,20,2,50,10,59.9,0,16,4,25,,0,0,0,10
Jacquizz Rodgers,6297,HB,TB,12,0,30,60,3.4,1,25,29,60,0,5.8,4,69,,0,0,0,36
Akeem Hunt,9839,HB,KC,7,0,16,60,50,1,25,2,59.4,0,33.3,4,12,,0,0,0,6
Eddie Lacy,7842,HB,SEA,9,0,29,59.9,4.3,1,25,23,59.5,0,5.5,4,73,,0,0,0,47
Zach Zenner,9761,HB,DET,8,0,11,,0,0,0,7,60,0,22.2,4,18,,0,0,0,7
Terron Ward,9778,HB,ATL,5,0,2,,0,0,0,5,60.3,0,11.4,4,35,60,3.7,1,25,27
Kapri Bibbs,8906,HB,WAS,3,0,32,,0,0,0,11,60,0,12,3,25,60,9.1,1,33.3,11
Andy Jones,11123,WR,DET,1,0,11,60,100,1,33.3,1,60,0,100,3,3,60,100,1,33.3,1
Devin McCourty,5552,S,NE,1,0,19,,,0,0,0,60,0,100,3,3,,,0,0,0
Vinston Painter,7955,T,ARZ,1,0,1,60,100,1,33.3,1,59.9,0,100,3,3,60,100,1,33.3,1
Branden Oliver,9286,HB,LAC,7,0,27,,0,0,0,15,60,0,7.7,3,39,,0,0,0,17
Austin Ekeler,12164,HB,LAC,11,0,27,,0,0,0,27,59.8,0,6,3,50,60,5.9,1,33.3,17
Alex Barrett,12183,ED,DET,2,0,11,58.5,100,2,66.7,2,57.3,0,100,3,3,60,100,1,33.3,1
Justin Davis,12202,HB,LA,1,0,26,,,0,0,0,60,0,75,3,4,,0,0,0,1
Jake Rudock,10825,QB,DET,2,0,11,,,0,0,0,60,0,75,3,4,60,100,3,100,3
Cole Hikutini,12276,TE,SF,1,0,28,,,0,0,0,54.6,0,100,3,3,56.5,100,2,66.7,2
Darrell Williams,12285,T,SF,2,0,28,,,0,0,0,58.9,0,100,3,3,59.7,100,1,33.3,1
Blake Jarwin,12320,TE,DAL,1,0,9,80.1,100,2,66.7,2,80.5,0,100,3,3,60,100,1,33.3,1
Ben Braunecker,11335,TE,CHI,2,0,6,,,0,0,0,59.2,0,100,3,3,59.2,100,3,100,3
Emanuel Byrd,25432,TE,GB,1,0,12,59.3,100,1,33.3,1,58.9,0,100,3,3,60.1,100,2,66.7,2
Trey Edmunds,38329,HB,NO,1,0,20,,0,0,0,3,60,0,25,3,12,,0,0,0,6
Kent Perkins,46807,T,CIN,1,0,7,60,100,1,33.3,1,53.5,0,100,3,3,56.6,100,2,66.7,2
C.J. Prosise,10724,HB,SEA,4,0,29,,0,0,0,1,60,0,21.4,3,14,60,16.7,2,66.7,12
Rey Maualuga,4961,LB,MIA,2,0,17,60,100,1,33.3,1,58.6,1,100,3,3,60,100,1,33.3,1
Andre Williams,8748,HB,LAC,2,0,27,,0,0,0,9,60,0,25,3,12,,,0,0,0
John Kuhn,2686,FB,NO,2,0,20,60,100,1,33.3,1,57.9,0,75,3,4,59,100,2,66.7,2
Orleans Darkwa,9173,HB,NYG,15,0,21,,0,0,0,96,60,0,1.7,3,177,,0,0,0,76
Mose Frazier,11015,WR,CAR,1,0,5,60,100,1,33.3,1,60,0,100,3,3,,,0,0,0
Bobby Rainey Jr.,7511,HB,BLT,2,0,3,,0,0,0,1,60,0,75,3,4,,,0,0,0
Jamaal Charles,4387,HB,DEN,12,0,10,,0,0,0,41,60,0,2.7,2,73,,0,0,0,20
Dwayne Washington,10870,HB,DET,4,0,11,,0,0,0,10,60,0,9.1,2,22,,0,0,0,9
Erik Harris,10346,S,OAK,2,0,23,,,0,0,0,60,0,100,2,2,,,0,0,0
Joe Kerridge,11408,FB,GB,1,0,12,60,100,1,50,1,59.6,0,100,2,2,60,100,1,50,1
Chase Daniel,5214,QB,NO,1,0,20,,,0,0,0,60,0,40,2,5,60,100,2,100,2
Darren Sproles,2347,HB,PHI,3,0,24,,0,0,0,6,60,0,11.8,2,17,,0,0,0,8
Matt Overton,6979,LS,JAX,2,0,15,,,0,0,0,60,0,100,2,2,,,0,0,0
Elijah Wilkinson,46238,T,DEN,1,0,10,55.2,100,2,100,2,55.2,0,100,2,2,,,0,0,0
Nicholas Morrow,51674,LB,OAK,2,0,23,,,0,0,0,60,0,100,2,2,,,0,0,0
Dawuane Smoot,11823,ED,JAX,2,0,15,,,0,0,0,60,1,100,2,2,,,0,0,0
Donald Payne,51589,LB,JAX,2,0,15,,,0,0,0,60,0,100,2,2,,,0,0,0
Stevan Ridley,6225,HB,PIT,2,0,25,,0,0,0,13,60,0,7.1,2,28,,0,0,0,13
Jeremy Hill,8690,HB,CIN,7,0,7,,0,0,0,17,60,0,5.1,2,39,,0,0,0,20
Peyton Thompson,7235,S,JAX,2,0,15,,,0,0,0,59.5,0,100,2,2,,,0,0,0
Tion Green,12185,HB,DET,5,0,11,,0,0,0,20,60,0,4.4,2,45,,0,0,0,23
Brad Nortman,7192,P,JAX,2,0,15,,,0,0,0,59.5,0,100,2,2,,,0,0,0
Tim Barnes,6499,C,SF,1,0,28,,,0,0,0,60,0,100,2,2,,,0,0,0
Don Muhlbach,2130,LS,DET,1,0,11,,,0,0,0,60,0,100,2,2,,,0,0,0
Ryan Malleck,11247,TE,HST,2,0,13,59.9,100,1,50,1,59.9,0,100,2,2,60,100,1,50,1
Allen Robinson II,8696,WR,JAX,1,0,15,60,100,1,50,1,60,0,100,2,2,60,100,1,50,1
Paul Posluszny,3650,LB,JAX,2,0,15,,,0,0,0,59.6,0,100,2,2,,,0,0,0
Jace Billingsley,11130,WR,DET,1,0,11,,,0,0,0,60,0,100,2,2,60,100,2,100,2
Tim Lelito,8189,G,DET,1,0,11,60,100,1,50,1,59.4,0,100,2,2,60,100,1,50,1
Dwayne Harris,6328,WR,NYG,1,0,21,60,100,2,100,2,84.9,0,100,2,2,,,0,0,0
Terrance West,8729,HB,BLT,5,0,3,,0,0,0,21,60,0,4.7,2,43,,0,0,0,19
Damien Williams,9205,HB,MIA,9,0,17,,0,0,0,15,60,0,4.1,2,49,,0,0,0,28
Jon Condo,2539,LS,OAK,2,0,23,,,0,0,0,60,0,100,2,2,,,0,0,0
Josh Walker,9046,G,JAX,1,0,15,,,0,0,0,59.6,0,100,2,2,59.6,100,2,100,2
Tyler Bray,8440,QB,KC,1,0,16,,,0,0,0,60,0,66.7,2,3,60,66.7,2,100,3
Kyler Fackrell,10722,ED,GB,1,0,12,,,0,0,0,60,0,100,1,1,,,0,0,0
Kevin Pierre-Louis,8767,LB,KC,1,0,16,,,0,0,0,60,0,100,1,1,,,0,0,0
Miles Killebrew,10745,S,DET,1,0,11,,,0,0,0,60,0,100,1,1,,,0,0,0
Keith McGill,8751,S,OAK,1,0,23,,,0,0,0,60,0,100,1,1,,,0,0,0
Jordan Tripp,8806,LB,ATL,1,0,2,,,0,0,0,60,0,100,1,1,,,0,0,0
Alfred Blue,8816,HB,HST,8,0,13,,0,0,0,23,71.2,0,1.4,1,72,60,2.2,1,100,46
Brett Goode,4222,LS,GB,1,0,12,,,0,0,0,60,0,100,1,1,,,0,0,0
Blake Martinez,10765,LB,GB,1,0,12,,,0,0,0,60,0,100,1,1,,,0,0,0
Max Tuerk,10700,C,ARZ,1,0,1,60,100,1,100,1,60,0,100,1,1,,,0,0,0
Zak DeOssie,3732,LS,NYG,1,0,21,,,0,0,0,60,0,100,1,1,,,0,0,0
Brett Kern,4580,P,TEN,1,0,31,,,0,0,0,60,0,100,1,1,,,0,0,0
Wesley Woodyard,4583,LB,TEN,1,0,31,,,0,0,0,60,0,100,1,1,,,0,0,0
Danny Woodhead,4914,HB,BLT,8,0,3,,0,0,0,7,60,0,6.7,1,15,,0,0,0,5
Marquis Flowers,8846,LB,NE,1,0,19,,,0,0,0,60,0,100,1,1,,,0,0,0
Trevor Reilly,8867,LB,NE,1,0,19,,,0,0,0,60,0,100,1,1,,,0,0,0
Kavon Frazier,10846,S,DAL,1,0,9,,,0,0,0,60,0,100,1,1,,,0,0,0
Riley Dixon,10862,P,DEN,1,0,10,60,100,1,100,1,60,0,100,1,1,,,0,0,0
Kyle Wilber,7113,LB,DAL,1,0,9,,,0,0,0,60,0,100,1,1,,,0,0,0
Thomas Morstead,5088,P,NO,1,0,20,,,0,0,0,60,0,100,1,1,,,0,0,0
Jarrod Wilson,10902,S,JAX,1,0,15,,,0,0,0,60,0,100,1,1,,,0,0,0
Tyrell Adams,10140,LB,OAK,1,0,23,,,0,0,0,60,0,100,1,1,,,0,0,0
Curtis Grant,10130,LB,NYG,1,0,21,,,0,0,0,60,0,100,1,1,,,0,0,0
Tyreek Burwell,10124,T,IND,1,0,14,,,0,0,0,60,0,100,1,1,60,100,1,100,1
Byron Jones,9460,S,DAL,1,0,9,,,0,0,0,60,1,100,1,1,,,0,0,0
Don Carey,5101,S,DET,1,0,11,,,0,0,0,60,0,100,1,1,,,0,0,0
Casey Kreiter,8959,LS,DEN,1,0,10,60,100,1,100,1,60,0,100,1,1,,,0,0,0
Chris Carter,6314,ED,WAS,1,0,32,,,0,0,0,60,0,100,1,1,,,0,0,0
Charles Washington,11137,S,DET,1,0,11,,,0,0,0,60,0,100,1,1,,,0,0,0
Bryce Harris,7245,T,NO,1,0,20,,,0,0,0,60,0,100,1,1,60,100,1,100,1
Terrance Smith,11181,LB,KC,1,0,16,,,0,0,0,60,0,100,1,1,,,0,0,0
Rashawn Scott,11211,WR,MIA,1,0,17,,,0,0,0,60,0,100,1,1,,,0,0,0
Jonathan Jones,11217,CB,NE,1,0,19,,,0,0,0,60,0,100,1,1,,,0,0,0
Brandon King,9952,S,NE,1,0,19,,,0,0,0,60,0,100,1,1,,,0,0,0
Matt Prater,3471,K,DET,1,0,11,,,0,0,0,60,0,100,1,1,,,0,0,0
Tony McDaniel,3423,DI,NO,1,0,20,,,0,0,0,60,0,100,1,1,,,0,0,0
Deshazor Everett,9940,S,WAS,1,0,32,,,0,0,0,60,0,100,1,1,,,0,0,0
Steve Longa,11285,ED,DET,1,0,11,,,0,0,0,60,0,100,1,1,,,0,0,0
Deontae Skinner,9019,LB,NYG,1,0,21,,,0,0,0,60,0,100,1,1,,,0,0,0
Marwin Evans,11343,S,GB,1,0,12,,,0,0,0,60,0,100,1,1,,,0,0,0
James Winchester,8580,LS,KC,1,0,16,,,0,0,0,60,0,100,1,1,,,0,0,0
James Cowser,11351,ED,OAK,1,0,23,,,0,0,0,60,0,100,1,1,,,0,0,0
Matt Lengel,9884,TE,CLV,1,0,8,,,0,0,0,60,0,100,1,1,60,100,1,100,1
Johnson Bademosi,7374,CB,NE,1,0,19,,,0,0,0,60,0,100,1,1,,,0,0,0
Zach Wood,11414,LS,NO,1,0,20,,,0,0,0,60,0,100,1,1,,,0,0,0
Domata Peko Sr.,3068,DI,DEN,1,0,10,60,100,1,100,1,60,1,100,1,1,,,0,0,0
Zach Vigil,9824,LB,WAS,1,0,32,,,0,0,0,60,0,100,1,1,,,0,0,0
Beau Brinkley,7418,LS,TEN,1,0,31,,,0,0,0,60,0,100,1,1,,,0,0,0
Brynden Trawick,8471,S,TEN,1,0,31,,,0,0,0,60,0,100,1,1,,,0,0,0
Steven Terrell,8450,S,KC,1,0,16,,,0,0,0,60,0,100,1,1,,,0,0,0
Senorise Perry,9035,HB,MIA,2,0,17,,0,0,0,3,60,0,11.1,1,9,60,16.7,1,100,6
Adoree' Jackson,11773,CB,TEN,3,0,31,,0,0,0,1,60,0,16.7,1,6,60,25,1,100,4
Jeff Heath,8396,S,DAL,1,0,9,,,0,0,0,60,1,100,1,1,,,0,0,0
L.P. Ladouceur,2687,LS,DAL,1,0,9,,,0,0,0,60,0,100,1,1,,,0,0,0
Tress Way,8358,P,WAS,1,0,32,,,0,0,0,60,0,100,1,1,,,0,0,0
Benny Cunningham,8283,HB,CHI,6,0,6,,0,0,0,2,60,0,10,1,10,60,16.7,1,100,6
Brad Wing,8256,P,NYG,1,0,21,,,0,0,0,60,0,100,1,1,,,0,0,0
Dustin Colquitt,2316,P,KC,1,0,16,,,0,0,0,60,0,100,1,1,,,0,0,0
Xavier Woodson-Luster,50835,LB,OAK,1,0,23,,,0,0,0,60,0,100,1,1,,,0,0,0
Jonathan Casillas,5422,LB,NYG,1,0,21,,,0,0,0,60,0,100,1,1,,,0,0,0
Ryan Allen,8242,P,NE,1,0,19,,,0,0,0,60,0,100,1,1,,,0,0,0
Duke Riley,11830,LB,ATL,1,0,2,,,0,0,0,60,0,100,1,1,,,0,0,0
Fabian Moreau,11836,CB,WAS,1,0,32,,,0,0,0,60,0,100,1,1,,,0,0,0
Nick Sundberg,5512,LS,WAS,1,0,32,,,0,0,0,60,0,100,1,1,,,0,0,0
Lerentee McCray,8159,ED,JAX,1,0,15,,,0,0,0,60,0,100,1,1,,,0,0,0
Paul Worrilow,8141,LB,DET,1,0,11,,,0,0,0,60,0,100,1,1,,,0,0,0
Vince Biegel,11863,ED,GB,1,0,12,,,0,0,0,60,0,100,1,1,,,0,0,0
Frank Zombo,5945,ED,KC,1,0,16,,,0,0,0,60,0,100,1,1,,,0,0,0
C.J. Spiller,5534,HB,KC,1,0,16,,,0,0,0,60,0,33.3,1,3,,0,0,0,2
Jalen Reeves-Maybin,11879,LB,DET,1,0,11,,,0,0,0,60,0,100,1,1,,,0,0,0
Daren Bates,8077,LB,TEN,1,0,31,,,0,0,0,60,0,100,1,1,,,0,0,0
Kemal Ishmael,8026,S,ATL,1,0,2,,,0,0,0,60,0,100,1,1,,,0,0,0
Blair Brown,11903,LB,JAX,1,0,15,,,0,0,0,60,0,100,1,1,,,0,0,0
Nate Palmer,7974,LB,TEN,1,0,31,,,0,0,0,60,0,100,1,1,,,0,0,0
Marquel Lee,11923,LB,OAK,1,0,23,,,0,0,0,60,1,100,1,1,,,0,0,0
C.J. Goodwin,9243,CB,ARZ,1,0,1,,,0,0,0,60,0,100,1,1,,,0,0,0
Tye Smith,9603,CB,TEN,1,0,31,,,0,0,0,60,0,100,1,1,,,0,0,0
Joe Cardona,9599,LS,NE,1,0,19,,,0,0,0,60,0,100,1,1,,,0,0,0
Lorenzo Doss,9597,CB,DEN,1,0,10,60,100,1,100,1,60,0,100,1,1,,,0,0,0
Taiwan Jones,6277,HB,BUF,1,0,4,,,0,0,0,60,0,100,1,1,60,100,1,100,1
Joe Thomas,9272,LB,GB,1,0,12,,,0,0,0,60,0,100,1,1,,,0,0,0
Conor McDermott,11966,T,BUF,1,0,4,60,100,1,100,1,60,0,100,1,1,,,0,0,0
Shalom Luani,11976,S,OAK,1,0,23,,,0,0,0,60,0,100,1,1,,,0,0,0
Josh Harvey-Clemons,11985,LB,WAS,1,0,32,,,0,0,0,60,0,100,1,1,,,0,0,0
Joshua Holsey,11990,CB,WAS,1,0,32,,,0,0,0,60,0,100,1,1,,,0,0,0
Matt Dayes,12006,HB,CLV,3,0,8,,0,0,0,2,60,0,16.7,1,6,,0,0,0,3
Justin Vogel,12119,P,GB,1,0,12,,,0,0,0,60,0,100,1,1,,,0,0,0
Josh Harris,7748,LS,ATL,1,0,2,,,0,0,0,60,0,100,1,1,,,0,0,0
Marcus Kemp,12137,WR,KC,1,0,16,60,100,1,100,1,60,0,100,1,1,,,0,0,0
Calvin Munson,12236,LB,NYG,1,0,21,,,0,0,0,60,0,100,1,1,,,0,0,0
Martrell Spaight,9574,LB,WAS,1,0,32,,,0,0,0,60,0,100,1,1,,,0,0,0
Earl Mitchell,5605,DI,SF,1,0,28,,,0,0,0,60,2,100,1,1,,,0,0,0
Jake Ryan,9562,LB,GB,1,0,12,,,0,0,0,60,1,100,1,1,,,0,0,0
Damien Wilson,9560,LB,DAL,1,0,9,,,0,0,0,60,0,100,1,1,,,0,0,0
Matt Jones,9528,HB,IND,2,0,14,,,0,0,0,60,0,16.7,1,6,60,16.7,1,100,6
David Johnson,9519,HB,ARZ,1,0,1,,0,0,0,6,72.4,0,8.3,1,12,,0,0,0,4
Evan Baylis,23652,TE,HST,1,0,13,,,0,0,0,60,0,100,1,1,60,100,1,100,1
George Johnson,6112,ED,NO,1,0,20,,,0,0,0,60,0,100,1,1,,,0,0,0
Eric Murray,10740,S,KC,1,0,16,,,0,0,0,60,0,100,1,1,,,0,0,0
