player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
T.J. Yeldon,9469,HB,JAX,12,43,0,15,0,-4,3,90,,0,0,10,1,2,0,51.2,65.5,0,21,3.3,1,30,9,93.3,28,91.7,10,35.7,0,60,100,11.1,6.7,2.14,-0.3,0,50,,0,0,33.3,1,1,0,56.9,57.9,0,6,0,0,13,2,92.3,12,56.3,4,33.3,0,11,15,7.5,5.5,0.92
Quincy Enunwa,8843,WR,NYJ,12,42,0,22,0,-0.7,0,66.7,,0,0,33.3,1,0,0,25.7,30.1,0,5,0,0,34,2,100,34,70.1,3,8.8,0,6,8,4,3,0.18,13.1,4,43.8,,0,0,30,6,7,0,25.2,43.5,0,28,1.1,3,264,14,95.1,251,65.2,32,12.7,0,205,53,3.8,14.6,0.82
Zach Miller,5104,TE,CHI,15,42,0,6,0,,0,,,0,0,,0,0,0,,32.8,0,0,30.6,11,36,0,63.9,23,0,0,0,0,0,0,,,0,7,0,50,,0,0,0,0,1,0,90.3,82.1,0,21,0,0,75,2,89.3,67,71.9,4,6,0,27,17,8.5,13.5,0.4
Jeremy Butler,9080,WR,BLT,8,41,0,3,0,-2.3,0,66.7,,0,0,0,0,1,0,84.5,51.1,0,8,0,0,18,2,88.9,16,78.5,3,18.8,0,15,20,10,7.5,0.94,7.8,3,72.4,,0,0,8.7,2,12,1,67.4,59.9,1,25,0.6,1,174,21,98.3,171,82.8,29,17,0,242,102,4.9,11.5,1.42
Larry Donnell,7638,TE,NYG,8,41,0,21,0,-0.7,0,100,,0,0,0,0,1,0,88.7,69.9,0,9,5.9,1,17,3,82.4,14,87.5,3,21.4,0,15,17,5.7,5,1.07,5.2,0,80,,0,0,0,0,3,0,72.2,59.2,0,16,0,0,37,4,91.9,34,100.8,5,14.7,0,41,24,6,10.3,1.21
Lance Moore,2718,WR,DET,14,41,0,11,0,-2,0,100,,0,0,0,0,0,0,78.7,40,0,-1,1.9,1,54,1,96.3,52,79.2,1,1.9,0,-1,1,1,-1,-0.02,11.7,0,76.5,,0,0,0,0,9,0,90,53.4,1,42,0,0,180,13,96.1,173,123.8,17,9.8,3,175,45,3.5,13.5,1.01
Scott Chandler,3745,TE,NE,14,41,0,19,0,,0,,,0,0,,0,0,0,,43.4,0,0,17.6,3,17,0,82.4,14,0,0,0,0,0,0,,,0,5.8,0,57.1,,0,0,11.1,1,4,0,40.4,60.6,0,22,4.9,6,122,8,89.3,109,93.2,14,12.8,1,66,30,3.8,8.3,0.61
Fred Jackson,3368,HB,SEA,16,41,0,29,0,-4,2,100,,0,0,0,0,2,0,91.1,97.5,0,26,0,0,12,7,91.7,11,108.9,7,63.6,0,71,99,14.1,10.1,6.45,,0,,,0,0,,0,0,0,66.1,58,0,0,0,0,6,0,100,6,0,0,0,0,0,0,,,0
Doug Martin,7035,HB,TB,16,41,0,30,0,-2.4,7,92.9,,0,0,0,0,5,1,92.3,94.3,0,25,14.3,3,21,13,85.7,18,131.3,14,77.8,1,137,163,12.5,10.5,7.61,5,1,100,,0,0,0,0,0,0,76.8,62.9,0,11,0,0,4,1,100,4,112.5,1,25,0,11,6,6,11,2.75
C.J. Spiller,5534,HB,NO,13,40,0,20,0,-4.9,0,100,,0,0,0,0,2,0,92.5,90.4,0,17,0,0,23,15,100,23,79.2,15,65.2,0,35,108,7.2,2.3,1.52,6.3,2,70,,0,0,0,0,5,0,90.7,91.6,0,80,0,0,33,7,90.9,30,145.8,10,33.3,1,127,97,13.9,18.1,4.23
Adam Humphries,10075,WR,TB,13,40,0,30,0,-0.6,1,80,,0,0,0,0,2,0,90.2,66.4,0,12,0,0,30,4,96.7,29,88.3,5,17.2,0,26,27,6.8,6.5,0.9,7.6,1,70,,0,0,8.7,2,15,0,62.8,56.9,3,27,0.9,2,224,21,91.1,204,61.8,30,14.7,1,215,95,4.5,10.2,1.05
Andrew Hawkins,6125,WR,CLV,8,40,0,8,0,-2.3,1,100,,0,0,0,0,0,0,88.7,56.8,0,9,0,0,23,3,91.3,21,88.9,3,14.3,0,16,23,7.7,5.3,0.76,6.8,1,71.4,,0,0,4.8,1,7,1,81.1,60.3,1,25,0,0,202,20,90.6,183,77.1,28,15.3,0,204,89,4.5,10.2,1.11
Jeremy Langford,9539,HB,CHI,15,40,0,6,0,-3.8,0,83.3,,0,0,16.7,1,3,0,29.2,69.6,0,83,5.6,1,18,5,88.9,16,158.3,6,37.5,1,127,147,29.4,25.4,7.94,10.3,0,50,,0,0,50,2,1,0,25.8,48.1,0,31,0,0,16,2,100,16,85.4,4,25,0,40,4,2,20,2.5
Riley Cooper,5682,WR,PHI,16,39,0,24,0,,0,,,0,0,,0,0,0,,40.5,0,0,0,0,29,0,96.6,28,0,0,0,0,0,0,,,0,14.1,0,28.6,,0,0,0,0,2,0,36,52.4,2,32,0,0,62,2,95.2,59,52.7,7,11.9,1,43,5,2.5,21.5,0.73
Bryan Walters,6139,WR,JAX,11,39,0,15,0,-2.2,0,100,,0,0,0,0,2,0,90.9,85,0,17,0,0,21,6,100,21,94.4,6,28.6,0,40,53,8.8,6.7,1.9,8.8,0,87.1,,0,0,3.6,1,17,0,82,79.5,0,31,0.5,1,187,27,94.7,177,120.3,31,17.5,1,319,89,3.3,11.8,1.8
Anthony Fasano,2998,TE,TEN,16,39,0,31,0,-9,0,100,,0,0,0,0,0,0,78.7,46.5,0,-9,35.7,5,14,1,64.3,9,79.2,1,11.1,0,-9,0,0,-9,-1,9.4,0,38.5,,0,0,0,0,4,0,29,50.6,1,33,3.8,4,105,5,91.4,96,26.4,13,13.5,0,76,34,6.8,15.2,0.79
Dexter McCluster,5561,HB,TEN,11,38,0,31,0,-3.8,3,100,,0,0,0,0,1,0,92,96.1,0,14,0,0,18,11,100,18,118.9,11,61.1,1,58,100,9.1,5.3,3.22,18.8,0,75,,0,0,0,0,3,0,59.5,73.7,0,35,0,0,13,3,84.6,11,116.7,4,36.4,0,77,27,9,25.7,7
Ryan Grant,8777,WR,WAS,16,38,0,32,0,,0,,,0,0,,0,0,0,,44.2,0,0,0,0,16,0,100,16,0,0,0,0,0,0,,,0,12.3,0,85.7,,0,0,0,0,5,0,66,59.4,0,35,1.7,1,59,6,91.5,54,152.7,7,13,1,78,18,3,13,1.44
Josh Huff,8721,WR,PHI,15,38,0,24,0,-2.9,1,85.7,,0,0,14.3,1,1,0,32,49,0,15,0,0,34,6,97.1,33,82.7,7,21.2,0,27,45,7.5,4.5,0.82,5.8,0,50,,0,0,0,0,1,0,37.1,53.7,1,15,0,0,49,2,87.8,43,27.1,4,9.3,0,22,19,9.5,11,0.51
Austin Seferian-Jenkins,8673,TE,TB,7,38,0,30,0,,0,,,0,0,,0,0,0,,41.4,0,0,7.7,1,13,0,92.3,12,0,0,0,0,0,0,,,0,12.9,0,52.9,,0,0,18.2,2,8,0,29.1,74.9,0,43,0,0,94,9,92.6,87,123.3,17,19.5,3,153,29,3.2,17,1.76
Darrius Heyward-Bey,4930,WR,PIT,16,37,0,25,0,-2.7,1,100,,0,0,0,0,0,0,88.7,53.8,0,6,0,0,35,3,97.1,34,79.2,3,8.8,0,7,15,5,2.3,0.21,9,0,62.5,,0,0,0,0,3,0,63.6,54,0,21,0,0,89,5,93.3,83,118.8,8,9.6,1,48,20,4,9.6,0.58
Lance Kendricks,6199,TE,SL,15,36,0,26,0,,0,,,0,0,,0,0,0,,32.9,0,0,31.6,6,19,0,63.2,12,0,0,0,0,0,0,,,0,7.3,0,25,,0,0,50,1,1,0,30,50.5,1,11,0,0,44,1,93.2,41,0,4,9.8,0,11,4,4,11,0.27
Marcel Reece,4702,FB,OAK,15,36,0,23,0,-2.3,8,100,,0,0,0,0,2,0,91.8,99.1,0,29,0,0,11,10,100,11,100.8,10,90.9,0,82,105,10.5,8.2,7.45,4.3,1,25,,0,0,50,1,1,0,68.6,64.5,0,13,0,0,29,1,93.1,27,40.6,4,14.8,0,13,9,9,13,0.48
Phillip Dorsett,9462,WR,IND,11,36,0,14,0,-2,0,100,,0,0,0,0,0,0,84.5,49.6,0,6,0,0,14,2,100,14,81.3,2,14.3,0,7,11,5.5,3.5,0.5,16.7,0,40,,0,0,0,0,5,0,78.5,61.1,0,35,0,0,71,6,98.6,70,86,15,21.4,1,102,5,0.8,17,1.46
Keshawn Martin,7121,WR,NE,9,36,0,19,0,-4,0,100,,0,0,0,0,0,0,78.7,41.8,0,6,0,0,36,1,100,36,91.7,1,2.8,0,6,10,10,6,0.17,11.4,2,64.7,,0,0,0,0,5,0,71.4,60.4,0,24,0,0,121,11,95.9,116,84.7,17,14.7,0,117,23,2.1,10.6,1.01
Shaun Draughn,6440,HB,SF,9,35,0,28,0,-3.5,1,75,,0,0,0,0,1,0,88.7,93.3,0,12,23.1,3,13,3,76.9,10,95.8,4,40,0,30,41,13.7,10,3,,0,,,0,0,,0,0,0,90.1,86.2,0,0,0,0,1,0,100,1,0,0,0,0,0,0,,,0
Justin Forsett,4547,HB,BLT,10,35,0,3,0,-3.6,2,100,,0,0,0,0,0,0,90.6,62.4,0,7,22.2,6,27,5,66.7,18,79.2,5,27.8,0,15,33,6.6,3,0.83,1.5,0,50,,0,0,0,0,0,0,79.9,49.8,0,4,0,0,13,1,92.3,12,56.3,2,16.7,0,4,4,4,4,0.33
Ameer Abdullah,9487,HB,DET,16,35,0,11,0,-2.8,3,66.7,,0,0,11.1,1,3,0,45.7,81.1,1,36,10,4,40,8,90,36,44.8,12,33.3,0,63,93,11.6,7.9,1.75,2.7,1,50,,0,0,25,1,3,0,71.4,84.8,0,12,0,0,19,3,100,19,59.7,6,31.6,0,23,11,3.7,7.7,1.21
Melvin Gordon III,9448,HB,SD,14,34,0,27,0,-5.1,2,100,,0,0,0,0,3,0,91.4,95,0,17,8,2,25,8,88,22,88,8,36.4,0,41,82,10.3,5.1,1.86,,0,,,0,0,,0,0,0,82.7,65.8,0,0,0,0,5,0,100,5,0,0,0,0,0,0,,,0
Ryan Griffin,7982,TE,HST,9,34,0,13,0,-6,1,100,,0,0,0,0,0,0,78.7,48.6,0,-1,0,0,9,1,88.9,8,79.2,1,12.5,0,-1,5,5,-1,-0.13,12.9,1,60.9,,0,0,17.6,3,11,0,29.5,56.1,1,37,4.1,6,148,14,91.9,136,89,23,16.9,1,220,77,5.5,15.7,1.62
Justin Hardy,9540,WR,ATL,9,34,0,2,0,,0,,,0,0,,0,0,0,,43.7,0,0,0,0,16,0,93.8,15,0,0,0,0,0,0,,,0,7.8,0,65.4,,0,0,10.5,2,9,0,57.5,62,1,23,0,0,159,17,94.3,150,65.2,26,17.3,0,154,47,2.8,9.1,1.03
Chris Ivory,6007,HB,NYJ,15,34,0,22,0,-4.4,4,88.9,,0,0,5.9,1,7,0,78.3,95.1,0,36,3.3,1,30,16,93.3,28,91.7,18,64.3,0,108,173,10.8,6.8,3.86,1,0,50,,0,0,50,1,1,0,63.2,47.5,0,2,0,0,17,1,100,17,56.3,2,11.8,0,2,2,2,2,0.12
Rashad Greene Sr.,9572,WR,JAX,9,34,0,15,0,-1.9,2,80,,0,0,11.1,1,1,0,45.7,55.1,0,7,0,0,22,8,100,22,79.2,10,45.5,0,18,37,4.6,2.3,0.82,6.8,1,59.1,,0,0,13.3,2,6,0,44,55.3,0,18,0,0,98,13,92.9,91,79,22,24.2,1,61,41,3.2,4.7,0.67
Josh Bellamy,7472,WR,CHI,15,33,0,6,0,-2.5,0,100,,0,0,0,0,0,0,84.5,55.2,0,6,0,0,28,2,96.4,27,79.2,2,7.4,0,5,10,5,2.5,0.19,11.4,0,66.7,,0,0,14.3,1,1,0,48,61.1,0,34,0,0,54,6,94.4,51,126.2,9,17.6,1,68,21,3.5,11.3,1.33
Adrian Peterson,3623,HB,MIN,16,33,0,18,0,-3.1,2,100,,0,0,0,0,2,0,91.1,93.5,0,18,40,10,25,7,60,15,91.7,7,46.7,0,42,64,9.1,6,2.8,,0,,,0,0,,0,0,0,69.5,48.6,0,0,,0,0,0,,0,0,0,,0,0,0,,,
Marcedes Lewis,2973,TE,JAX,16,33,0,15,0,-4.8,4,100,,0,0,0,0,2,0,90.6,99.6,0,45,34.5,10,29,5,62.1,18,118.8,5,27.8,0,96,120,24,19.2,5.33,11.4,0,28.6,,0,0,33.3,1,1,0,43.5,53.6,0,27,6.2,4,65,2,86.2,56,47.3,7,12.5,0,34,5,2.5,17,0.61
Brian Quick,7037,WR,SL,13,32,0,26,0,-2,0,100,,0,0,0,0,0,0,78.7,46.5,0,-1,0,0,17,1,94.1,16,79.2,1,6.3,0,-1,1,1,-1,-0.06,7.5,0,100,,0,0,0,0,2,0,27.5,49.4,0,37,0,0,12,2,100,12,118.8,2,16.7,0,51,36,18,25.5,4.25
Javontee Herndon,9191,WR,SD,7,32,0,27,0,-2.2,2,100,,0,0,0,0,1,0,91.8,84.8,0,10,0,0,23,9,87,20,90.7,9,45,0,52,72,8,5.8,2.6,3.2,1,80,,0,0,11.1,2,4,0,38.5,58.5,0,21,0,0,104,16,93.3,97,90,20,20.6,0,112,70,4.4,7,1.15
Jordan Norwood,5358,WR,DEN,11,32,0,10,0,-3.5,1,100,,0,0,0,0,0,0,84.5,57.5,0,8,0,0,24,2,100,24,93.8,2,8.3,0,13,20,10,6.5,0.54,9.3,2,65.5,,0,0,5,1,10,0,61.2,54.4,2,34,0,0,231,19,97.4,225,56.1,29,12.9,0,196,63,3.3,10.3,0.87
Rashad Jennings,5174,HB,NYG,16,32,0,21,0,-4.5,1,87.5,,0,0,12.5,1,3,1,39.4,29.1,0,50,0,0,15,7,93.3,14,118.8,8,57.1,0,117,148,21.1,16.7,8.36,,0,,,0,0,,0,0,0,71.4,64.4,0,0,0,0,4,0,100,4,0,0,0,0,0,0,,,0
Brent Celek,3778,TE,PHI,16,32,0,24,0,,0,,,0,0,,0,0,0,,33.2,0,0,6.3,2,32,0,93.8,30,0,0,0,0,0,0,,,0,7,0,88.9,,0,0,0,0,5,0,90,78,0,20,0,0,46,8,93.5,43,107.4,9,20.9,0,88,29,3.6,11,2.05
Benny Cunningham,8283,HB,SL,16,32,0,26,0,-3.3,6,87.5,,0,0,0,0,3,0,91.1,93.4,0,11,12.5,2,16,7,81.3,13,83.9,8,61.5,0,33,57,8.1,4.7,2.54,,0,,,0,0,,0,0,0,46.4,61.1,0,0,,0,0,0,,0,0,0,,0,0,0,,,
Ronnie Hillman,7069,HB,DEN,16,32,0,10,0,-5,0,100,,0,0,0,0,0,0,84.5,49,0,-5,7.1,2,28,1,89.3,25,79.2,1,4,0,-5,0,0,-5,-0.2,11.5,0,50,,0,0,0,0,0,0,66.8,44.4,0,8,0,0,8,1,100,8,60.4,2,25,0,8,5,5,8,1
Keith Mumphery,9608,,HST,13,32,0,13,0,-1,0,100,,0,0,0,0,0,0,78.7,47.3,0,3,0,0,12,1,91.7,11,79.2,1,9.1,0,3,4,4,3,0.27,10.3,0,75,,0,0,0,0,3,0,29.7,45.1,1,26,0,0,74,9,97.3,72,57.6,12,16.7,0,80,13,1.4,8.9,1.11
Greg Jennings,2997,WR,MIA,16,31,0,17,0,-1.5,1,100,,0,0,0,0,1,0,88.7,58.8,0,23,0,0,23,2,91.3,21,118.8,2,9.5,0,32,35,17.5,16,1.52,10.8,0,60,,0,0,14.3,1,2,0,28.3,48.9,1,23,0,0,87,6,93.1,81,68.3,10,12.3,1,54,13,2.2,9,0.67
C.J. Anderson,8101,HB,DEN,15,31,0,10,0,-5.7,2,100,,0,0,0,0,0,0,88.7,56.4,0,11,4.5,1,22,3,90.9,20,86.1,3,15,0,14,31,10.3,4.7,0.7,2,0,100,,0,0,0,0,0,0,67.7,54.6,0,3,0,0,17,1,88.2,15,79.2,1,6.7,0,3,1,1,3,0.2
Marc Mariani,5745,WR,CHI,15,31,0,6,0,-2.8,2,100,,0,0,0,0,3,0,90.6,78.2,0,14,0,0,48,4,91.7,44,102.1,4,9.1,0,34,45,11.3,8.5,0.77,10.4,1,70.8,,0,0,0,0,16,0,90,65.8,1,26,0,0,272,17,95.2,259,86.3,24,9.3,0,245,104,6.1,14.4,0.95
Justin Hunter,7815,WR,TEN,9,31,0,31,0,,0,,,0,0,,0,0,0,,44.7,0,0,0,0,20,0,100,20,0,0,0,0,0,0,,,0,12,0,71.4,,0,0,16.7,1,2,0,63.4,56.9,0,14,0,0,52,5,96.2,50,89.6,7,14,0,47,10,2,9.4,0.94
Charcandrick West,9047,HB,KC,13,31,0,16,0,-4.9,1,75,,0,0,0,0,1,0,90.9,42.3,0,13,14.9,7,47,6,80.9,38,77.1,8,21.1,0,22,56,9.3,3.7,0.58,,0,,,0,0,,0,0,0,38.8,42.1,0,0,0,0,3,0,100,3,0,0,0,0,0,0,,,0
Jonathan Grimes,7585,HB,HST,13,31,0,13,0,-4,0,100,,0,0,0,0,0,0,84.5,63.2,0,5,50,4,8,2,37.5,3,79.2,2,66.7,0,5,13,6.5,2.5,1.67,2.4,0,100,,0,0,0,0,1,0,90.4,69.7,0,12,0,0,14,5,92.9,13,133.8,5,38.5,1,33,21,4.2,6.6,2.54
Miles Austin,3211,WR,PHI,11,31,0,24,0,,0,,,0,0,,0,0,0,,41.3,0,0,0,0,25,0,100,25,0,0,0,0,0,0,,,0,12.8,0,53.8,,0,0,12.5,1,3,0,29.1,52.7,0,37,0,0,59,7,96.6,57,80.3,13,22.8,0,104,50,7.1,14.9,1.82
Kenbrell Thompkins,8126,WR,NYJ,7,31,0,22,0,-1.8,0,100,,0,0,0,0,1,0,90.2,61.1,0,12,0,0,23,4,100,23,84.4,4,17.4,0,17,24,6,4.3,0.74,13.3,0,71.4,,0,0,0,0,2,0,90,59,0,38,0,0,31,5,100,31,96.1,7,22.6,0,58,19,3.8,11.6,1.87
Chris Conley,9509,WR,KC,16,30,0,16,0,-4,1,100,,0,0,0,0,1,0,78.7,66.6,0,10,0,0,24,1,95.8,23,108.3,1,4.3,0,10,14,14,10,0.43,10.2,1,66.7,,0,0,0,0,3,0,36.9,58.3,0,25,0,0,38,4,100,38,128.5,6,15.8,1,45,24,6,11.3,1.18
Cameron Brate,9207,TE,TB,14,30,0,30,0,,0,,,0,0,,0,0,0,,38.9,0,0,11.1,3,27,0,85.2,23,0,0,0,0,0,0,,,0,7.8,0,76.2,,0,0,0,0,7,0,90.1,62.9,1,20,0,0,147,16,92.5,136,103.7,21,15.4,2,132,25,1.6,8.3,0.97
Percy Harvin,4945,WR,BUF,5,29,0,4,0,-1.2,2,100,,0,0,0,0,0,0,90.9,59.5,0,11,0,0,12,5,91.7,11,84.2,5,45.5,0,21,27,5.4,4.2,1.91,0.3,0,75,,0,0,0,0,0,0,65,66.3,0,11,0,0,26,3,88.5,23,78.1,4,17.4,0,13,17,5.7,4.3,0.57
Andre Holmes,6489,WR,OAK,16,29,0,23,0,,0,,,0,0,,0,0,0,,41.6,0,0,0,0,24,0,100,24,0,0,0,0,0,0,,,0,16.9,1,46.7,,0,0,36.4,4,3,0,27,56.1,0,34,1,1,103,7,97.1,100,102.8,15,15,2,80,15,2.1,11.4,0.8
Marqise Lee,8674,WR,JAX,10,28,0,15,0,-1.5,0,75,,0,0,0,0,1,0,88.7,74.8,0,6,0,0,18,3,94.4,17,116.7,4,23.5,1,11,18,6,3.7,0.65,7.7,0,57.1,,0,0,0,0,3,0,38.9,63.1,0,18,0,0,24,4,91.7,22,83,7,31.8,0,56,34,8.5,14,2.55
Josh Hill,8200,TE,NO,16,28,0,20,0,,0,,,0,0,,0,0,0,,34,0,0,10.5,2,19,0,89.5,17,0,0,0,0,0,0,,,0,5.3,0,75,,0,0,0,0,1,0,82.7,53.7,0,19,0,0,20,3,95,19,99,4,21.1,0,33,15,5,11,1.74
Denard Robinson,7917,HB,JAX,11,28,0,15,0,-4.6,3,80,,0,0,20,1,2,0,28.1,50.9,0,15,5.3,1,19,4,94.7,18,94.2,5,27.8,0,33,50,12.5,8.3,1.83,,0,,,0,0,,0,0,0,52.5,61.4,0,0,0,0,4,0,100,4,0,0,0,0,0,0,,,0
Darren Fells,8549,TE,ARZ,14,28,0,1,0,,0,,,0,0,,0,0,0,,32.8,0,0,17.6,3,17,0,82.4,14,0,0,0,0,0,0,,,0,4.3,0,33.3,,0,0,0,0,1,0,55.6,53.9,0,5,0,0,31,1,96.8,30,42.4,3,10,0,5,2,2,5,0.17
Arian Foster,5398,HB,HST,4,27,0,13,0,-6,1,100,,0,0,0,0,0,0,88.7,90.5,0,12,16.7,1,6,3,83.3,5,83.3,3,60,0,12,30,10,4,2.4,5.3,4,85.7,,0,0,14.3,1,5,0,44,92.1,0,32,0,0,23,6,87,20,152.1,7,35,1,77,46,7.7,12.8,3.85
Donteea Dye Jr.,10074,WR,TB,9,27,0,30,0,-1.5,1,50,,0,0,0,0,1,0,88.7,68.1,0,15,0,0,28,2,96.4,27,58.3,4,14.8,0,14,18,9,7,0.52,15.7,0,100,,0,0,0,0,2,1,29.7,52,0,44,0,0,49,3,91.8,45,158.3,3,6.7,1,50,9,3,16.7,1.11
Jamaal Charles,4387,HB,KC,5,27,0,16,0,-3.5,1,81.8,,0,0,0,0,3,0,91.6,94.1,0,17,4.8,1,21,9,95.2,20,115.9,11,55,1,50,85,9.4,5.6,2.5,0,0,100,,0,0,0,0,1,0,71.1,72,0,7,0,0,3,2,100,3,131.3,2,66.7,1,12,12,6,6,4
Ryan Mathews,5537,HB,PHI,13,27,0,24,0,-4.6,0,100,,0,0,0,0,1,0,91.1,93.7,0,17,0,0,10,7,100,10,87.5,7,70,0,35,67,9.6,5,3.5,,0,,,0,0,,0,0,0,45.3,56.8,0,0,0,0,1,0,100,1,0,0,0,0,0,0,,,0
Jermaine Gresham,5546,TE,ARZ,15,27,0,1,0,-2.7,0,100,,0,0,0,0,1,0,88.7,68.5,0,11,22.7,5,22,3,77.3,17,102.8,3,17.6,0,26,34,11.3,8.7,1.53,,0,,,0,0,,0,0,0,66.7,59,0,0,0,0,9,0,100,9,0,0,0,0,0,0,,,0
Damien Williams,9205,HB,MIA,16,27,0,17,0,-3,1,100,,0,0,0,0,1,0,90.2,79.4,0,8,0,0,12,4,100,12,89.6,4,33.3,0,22,34,8.5,5.5,1.83,8.7,0,100,,0,0,0,0,1,0,72,71,0,23,0,0,17,3,100,17,112.5,3,17.6,0,33,7,2.3,11,1.94
Joique Bell,5797,HB,DET,13,27,0,11,0,-3.2,3,84.6,,0,0,0,0,7,0,92,99.9,0,39,5.6,1,18,11,94.4,17,118.8,13,76.5,0,185,225,20.5,16.8,10.88,,0,,,0,0,,0,0,0,46.4,66.6,0,0,,0,0,0,,0,0,0,,0,0,0,,,
Antonio Andrews,9014,HB,TEN,14,27,0,31,0,-3,2,100,,0,0,0,0,3,0,91.1,96.6,0,23,8.3,1,12,7,91.7,11,103,7,63.6,0,61,82,11.7,8.7,5.55,,0,,,0,0,,0,0,0,61.3,51.5,0,0,0,0,3,0,100,3,0,0,0,0,0,0,,,0
Marlon Brown,8179,WR,BLT,10,27,0,3,0,,0,,,0,0,,0,0,0,,42.7,0,0,0,0,25,0,88,22,0,0,0,0,0,0,,,0,5.7,1,53.3,,0,0,27.3,3,2,0,28.8,46.8,0,10,0.8,1,118,8,94.1,111,63.2,15,13.5,0,60,39,4.9,7.5,0.54
Devin Smith,9470,WR,NYJ,10,26,0,22,0,1,0,0,,0,0,,0,0,0,,46,0,0,0,0,22,0,100,22,39.6,1,4.5,0,0,0,,,0,10,0,50,,0,0,0,0,2,0,29.7,49.2,1,22,0,0,32,2,96.9,31,34.4,4,12.9,0,29,8,4,14.5,0.94
Brandon Bolden,7469,HB,NE,12,26,0,19,0,-3.3,0,75,,0,0,14.3,1,0,0,90.9,74.3,0,6,6.7,1,15,6,93.3,14,77.1,8,57.1,0,10,31,5.2,1.7,0.71,,0,,,0,0,,0,0,0,47,83.6,0,0,0,0,5,0,100,5,0,0,0,0,0,0,,,0
Garrett Celek,7274,TE,SF,11,26,0,28,0,-5,0,100,,0,0,0,0,0,0,78.7,44.1,0,6,45,9,20,1,55,11,91.7,1,9.1,0,6,11,11,6,0.55,8.3,0,83.3,,0,0,0,0,3,0,81.1,52.8,0,15,2,1,49,5,89.8,44,137.5,6,13.6,1,45,21,4.2,9,1.02
Dwayne Allen,7066,TE,IND,13,26,0,14,0,1,0,100,,0,0,0,0,0,0,78.7,39.4,0,3,15.8,3,19,1,78.9,15,79.2,1,6.7,0,3,2,2,3,0.2,6.4,0,63.6,,0,0,0,0,2,0,84.9,53.2,0,11,1.3,1,78,7,96.2,75,77.5,11,14.7,0,59,19,2.7,8.4,0.79
Jeremy Kerley,6305,WR,NYJ,15,26,0,22,0,-0.8,4,100,,0,0,0,0,2,0,90.6,90.8,0,25,0,0,15,5,100,15,108.3,5,33.3,0,50,54,10.8,10,3.33,4.9,5,70,,0,0,12.5,2,6,0,61.2,61.8,0,25,0,0,130,14,98.5,128,106.5,20,15.6,1,141,98,7,10.1,1.1
Todd Gurley II,9443,HB,SL,13,26,0,26,0,-1.8,3,90.9,,0,0,0,0,5,0,91.8,94.5,0,24,2.8,1,36,10,94.4,34,102.7,11,32.4,0,95,113,11.3,9.5,2.79,,0,,,0,0,,0,0,0,86.1,69.2,0,0,0,0,1,0,100,1,0,0,0,0,0,0,,,0
Nick Williams,8005,WR,ATL,13,25,0,2,0,-3.5,0,100,,0,0,0,0,2,0,90.2,85.8,0,29,0,0,12,4,100,12,108.3,4,33.3,0,40,54,13.5,10,3.33,5.5,0,70.6,,0,0,14.3,2,7,0,43.5,64.2,1,14,0,0,92,12,90.2,83,97.7,17,20.5,2,90,33,2.8,7.5,1.08
Le'Veon Bell,7829,HB,PIT,6,25,0,25,0,-3.3,3,100,,0,0,0,0,0,0,91.6,92.1,0,9,0,0,18,9,100,18,81.5,9,50,0,32,62,6.9,3.6,1.78,-3.5,0,100,,0,0,0,0,0,0,88.3,85.9,0,7,0,0,15,2,93.3,14,85.4,2,14.3,0,9,16,8,4.5,0.64
Ed Dickson,5595,TE,CAR,16,25,0,5,0,,0,,,0,0,,0,0,0,,47.1,0,0,16.7,2,12,0,83.3,10,0,0,0,0,0,0,,,0,6.2,0,61.5,,0,0,20,2,4,0,34.5,56.6,0,17,21.5,23,107,8,74.8,80,73.9,13,16.3,0,64,20,2.5,8,0.8
Luke Willson,7940,TE,SEA,14,25,0,29,0,-6,3,100,,0,0,0,0,1,0,78.7,56.6,0,22,6.7,1,15,1,93.3,14,118.8,1,7.1,0,22,28,28,22,1.57,11.1,0,60,,0,0,0,0,4,0,84.9,75.6,0,24,7,3,43,6,86,37,120.4,10,27,1,84,28,4.7,14,2.27
