player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
DeAndre Washington,10777,HB,OAK,14,22,0,23,0,-4.2,0,60,,0,0,25,1,0,0,27,25.5,1,8,0,0,10,3,100,10,25,5,50,0,12,22,7.3,4,1.2,,0,,,0,0,,0,0,0,73.5,56.5,0,0,0,0,8,0,87.5,7,0,0,0,0,0,0,,,0
Lance Dunbar,7332,HB,DAL,13,22,0,9,0,-3.3,0,50,,0,0,0,0,0,0,84.5,59.4,0,5,0,0,9,2,100,9,56.3,4,44.4,0,10,19,9.5,5,1.11,2.6,1,100,,0,0,0,0,2,0,55.7,60.5,0,16,0,0,23,5,100,23,100,5,21.7,0,40,27,5.4,8,1.74
Dion Lewis,6301,HB,NE,7,22,0,19,0,-4,2,100,,0,0,0,0,1,0,90.2,91.7,0,9,0,0,9,4,100,9,87.5,4,44.4,0,20,36,9,5,2.22,,0,,,0,0,,0,0,0,69.5,71.6,0,0,0,0,1,0,100,1,0,0,0,0,0,0,,,0
Jalin Marshall,11259,WR,NYJ,10,21,0,22,0,-1,0,50,,0,0,0,0,0,0,78.7,45.8,0,1,0,0,17,1,88.2,15,56.3,2,13.3,0,1,2,2,1,0.07,10,2,64.3,,0,0,10,1,7,0,68.8,65.7,0,21,0,0,68,9,97.1,66,127.7,14,21.2,2,109,26,2.9,12.1,1.65
Erik Swoope,9303,TE,IND,16,21,0,14,0,,0,,,0,0,,0,0,0,,42.3,0,0,0,0,3,0,100,3,0,0,0,0,0,0,,,0,9.8,0,40,,0,0,50,2,2,0,28,72,0,16,2.6,1,38,2,86.8,33,60.4,5,15.2,0,30,14,7,15,0.91
Xavier Grimble,9092,TE,PIT,11,21,0,25,0,-1,0,50,,0,0,0,0,0,0,84.5,45.5,0,5,0,0,12,1,91.7,11,56.3,2,18.2,0,5,7,7,5,0.45,6.7,0,42.9,,0,0,0,0,2,0,83.2,63.7,0,20,1.8,1,57,3,93,53,97.6,7,13.2,1,34,3,1,11.3,0.64
Harry Douglas,4398,WR,TEN,10,21,0,31,0,-4,0,100,,0,0,0,0,0,0,78.7,49.7,0,-5,0,0,8,1,100,8,79.2,1,12.5,0,-5,-1,-1,-5,-0.63,10.1,3,64.3,,0,0,0,0,8,0,86.5,68.7,1,35,0,0,119,9,94.1,112,67.9,14,12.5,0,141,52,5.8,15.7,1.26
Zach Zenner,9761,HB,DET,10,21,0,11,0,-3.9,1,71.4,,0,0,0,0,3,0,90.6,90.3,0,33,10,2,20,5,90,18,105.7,7,38.9,0,74,92,18.4,14.8,4.11,,0,,,0,0,,0,0,0,84.5,63.7,0,0,0,0,1,0,100,1,0,0,0,0,0,0,,,0
Larry Donnell,7638,TE,NYG,8,21,0,21,0,0,0,100,,0,0,0,0,0,0,78.7,44.8,0,0,25,3,12,1,66.7,8,79.2,1,12.5,0,0,0,0,0,0,8.3,0,75,100,1,1,0,0,1,0,43.8,44.4,1,15,0,0,15,3,100,15,83.3,4,26.7,1,18,4,1.3,6,1.2
Josh Huff,8721,WR,TB,10,21,0,30,0,-2.6,5,91.7,,0,0,8.3,1,3,0,29.2,80.8,0,14,0,0,25,11,92,23,94.1,12,52.2,0,79,109,9.9,7.2,3.43,5.6,3,66.7,100,1,1,11.1,1,2,0,45.6,64.7,0,17,0,0,48,8,93.8,45,74,12,26.7,0,47,46,5.8,5.9,1.04
Andre Johnson,1319,WR,TEN,8,21,0,31,0,,0,,,0,0,,0,0,0,,45.8,0,0,0,0,7,0,100,7,0,0,0,0,0,0,,,0,28,0,0,,0,0,,0,0,0,58.1,53.4,0,0,0,0,31,0,93.5,29,39.6,1,3.4,0,0,0,,,0
Austin Seferian-Jenkins,8673,TE,NYJ,9,21,0,22,0,,0,,,0,0,,0,0,0,,43.3,0,0,10,1,10,0,80,8,0,0,0,0,0,0,,,0,12.7,1,57.1,100,1,1,0,0,3,0,45.4,64.3,1,30,0,0,53,4,94.3,50,89,7,14,1,66,11,2.8,16.5,1.32
Bennie Fowler,8914,WR,DEN,13,21,0,10,0,,0,,,0,0,,0,0,0,,46.2,0,0,0,0,6,0,66.7,4,0,0,0,0,0,0,,,0,11.8,0,47.1,0,0,1,20,2,3,0,50.6,54.5,0,76,0,0,98,8,95.9,94,108.7,17,18.1,2,115,57,7.1,14.4,1.22
C.J. Anderson,8101,HB,DEN,7,20,0,10,0,-4,0,100,,0,0,0,0,1,0,78.7,70.8,0,25,20,2,10,1,80,8,158.3,1,12.5,1,25,29,29,25,3.13,2,2,100,,0,0,0,0,1,0,63.2,77.1,0,21,0,0,8,1,87.5,7,118.8,1,14.3,0,21,19,19,21,3
Daniel Brown,10144,TE,CHI,6,20,0,6,0,-1,0,100,,0,0,0,0,0,0,78.7,41.8,0,7,18.2,4,22,1,72.7,16,95.8,1,6.3,0,7,8,8,7,0.44,10.3,0,66.7,,0,0,0,0,1,0,69.9,57.1,1,8,0,0,53,2,94.3,50,38.9,3,6,0,15,10,5,7.5,0.3
Benny Cunningham,8283,HB,LA,11,20,0,26,0,-4.8,0,75,,0,0,25,1,0,0,27.1,25.6,0,12,0,0,8,3,87.5,7,81.3,4,57.1,0,16,29,9.7,5.3,2.29,2.5,0,50,,0,0,0,0,1,0,50.8,58.9,0,6,0,0,6,1,100,6,56.3,2,33.3,0,6,1,1,6,1
Geronimo Allison,11141,WR,GB,10,20,0,12,0,,0,,,0,0,,0,0,0,,45,0,0,0,0,12,0,100,12,0,0,0,0,0,0,,,0,16,1,66.7,,0,0,0,0,10,0,85.7,76.4,0,39,0,0,89,10,95.5,85,149.2,15,17.6,2,187,48,4.8,18.7,2.2
Rex Burkhead,7971,HB,CIN,11,20,0,7,0,-2.6,1,100,,0,0,0,0,4,0,91.1,93.1,0,17,0,0,15,7,100,15,97,7,46.7,0,51,69,9.9,7.3,3.4,-3,0,100,,0,0,0,0,0,0,87.9,59.8,0,1,0,0,5,2,100,5,79.2,2,40,0,1,7,3.5,0.5,0.2
Paul Perkins,10783,HB,NYG,13,20,0,21,0,-3.3,4,100,,0,0,0,0,3,0,90.9,98.8,0,67,20,3,15,6,80,12,118.8,6,50,0,110,130,21.7,18.3,9.17,,0,,,0,0,,0,0,0,68.7,57.8,0,0,0,0,2,0,100,2,0,0,0,0,0,0,,,0
Eric Decker,5611,WR,NYJ,3,20,0,22,0,,0,,,0,0,,0,0,0,,41.3,0,0,0,0,18,0,100,18,0,0,0,0,0,0,,,0,15.5,0,46.2,0,0,2,14.3,1,6,0,29.6,57,1,31,0,0,80,6,92.5,74,53,13,17.6,0,139,26,4.3,23.2,1.88
Jerell Adams,10818,TE,NYG,12,20,0,21,0,,0,,,0,0,,0,0,0,,35.5,0,0,8.3,1,12,0,83.3,10,0,0,0,0,0,0,,,0,24,0,50,,0,0,0,0,1,0,81.1,53.1,0,10,0,0,23,1,100,23,64.6,2,8.7,0,10,6,6,10,0.43
Luke Willson,7940,TE,SEA,11,19,0,29,0,,0,,,0,0,,0,0,0,,34.7,0,0,20,3,15,0,80,12,0,0,0,0,0,0,,,0,4.5,0,50,0,0,1,0,0,1,0,83.6,61.6,0,19,0,0,30,1,96.7,29,83.3,2,6.9,0,19,14,14,19,0.66
A.J. Derby,9635,TE,DEN,7,19,0,10,0,,0,,,0,0,,0,0,0,,47.5,0,0,0,0,4,0,100,4,0,0,0,0,0,0,,,0,4,0,100,,0,0,0,0,1,0,72.1,62.8,0,13,0,0,15,3,100,15,98.6,3,20,0,23,11,3.7,7.7,1.53
Roger Lewis Jr.,11246,WR,NYG,11,19,0,21,0,,0,,,0,0,,0,0,0,,47.6,0,0,0,0,10,0,100,10,0,0,0,0,0,0,,,0,25,0,100,,0,0,0,0,1,0,26.5,47.7,0,24,0,0,5,1,100,5,158.3,1,20,1,24,0,0,24,4.8
Josh Hill,8200,TE,NO,9,19,0,20,0,-5,0,100,,0,0,0,0,1,0,78.7,73.4,0,35,16.7,2,12,1,83.3,10,118.8,1,10,0,35,40,40,35,3.5,11.5,0,50,,0,0,0,0,0,0,66.7,50.3,0,2,6.3,2,32,1,90.6,29,56.3,2,6.9,0,2,0,0,2,0.07
Shane Vereen,6208,HB,NYG,5,19,0,21,0,-3.7,3,100,,0,0,0,0,1,0,90.6,28.5,0,12,16.7,1,6,3,50,3,101.4,3,100,0,25,36,12,8.3,8.33,0,0,0,,0,0,,0,0,0,40.3,26.9,0,0,0,0,1,0,100,1,39.6,1,100,0,0,0,,,0
James Wright,8873,WR,CIN,12,19,0,7,0,-1,0,100,,0,0,0,0,1,0,84.5,64.9,0,7,0,0,13,2,92.3,12,91.7,2,16.7,0,12,14,7,6,1,11.3,1,66.7,,0,0,0,0,0,0,58.6,61.9,0,7,0,0,15,2,86.7,13,71.5,3,23.1,0,10,4,2,5,0.77
Pharoh Cooper,10751,WR,LA,10,19,0,26,0,-2,1,100,,0,0,0,0,0,0,90.2,69.3,0,23,0,0,14,4,100,14,104.2,4,28.6,0,36,44,11,9,2.57,4,1,70,,0,0,22.2,2,2,0,37.8,54.8,1,13,0,0,106,7,94.3,100,39.2,10,10,0,44,29,4.1,6.3,0.44
Darrius Heyward-Bey,4930,WR,PIT,9,19,0,25,0,-2,0,100,,0,0,0,0,0,0,78.7,46.9,0,7,5.6,1,18,1,94.4,17,95.8,1,5.9,0,7,9,9,7,0.41,24.1,0,44.4,0,0,1,0,0,3,0,37.9,55.9,1,31,0,0,74,4,90.5,67,67.4,9,13.4,2,61,9,2.3,15.3,0.91
Levine Toilolo,7915,TE,ATL,16,18,0,2,0,,0,,,0,0,,0,0,0,,32.5,0,0,5.6,1,18,0,94.4,17,0,0,0,0,0,0,,,0,4,0,100,,0,0,0,0,1,0,76.5,53.1,0,10,0,0,12,1,100,12,108.3,1,8.3,0,10,6,6,10,0.83
C.J. Prosise,10724,HB,SEA,6,18,0,29,0,4,0,100,,0,0,0,0,0,0,78.7,63,0,15,0,0,2,1,50,1,118.8,1,100,0,15,11,11,15,15,16,0,100,,0,0,0,0,2,0,76.7,91.5,0,38,0,0,6,2,100,6,118.8,2,33.3,0,45,13,6.5,22.5,7.5
Ryan Grant,8777,WR,WAS,15,18,0,32,0,,0,,,0,0,,0,0,0,,49.4,0,0,0,0,3,0,100,3,0,0,0,0,0,0,,,0,6.8,0,33.3,0,0,1,33.3,1,0,0,49.6,52.3,0,8,0,0,38,2,89.5,34,42.4,6,17.6,0,13,8,4,6.5,0.38
Christopher Harper,9950,WR,SF,9,18,0,28,0,,0,,,0,0,,0,0,0,,47.2,0,0,0,0,7,0,85.7,6,0,0,0,0,0,0,,,0,6.3,0,33.3,,0,0,50,1,0,0,71.3,60.9,0,1,0,0,29,1,93.1,27,42.4,3,11.1,0,1,0,0,1,0.04
Thomas Rawls,9993,HB,SEA,9,17,0,29,0,-3.5,0,50,,0,0,0,0,1,0,84.5,72.1,0,11,5.3,1,19,2,89.5,17,56.3,4,23.5,0,10,17,8.5,5,0.59,,0,,,0,0,,0,0,0,52.8,54.6,0,0,0,0,2,0,100,2,0,0,0,0,0,0,,,0
Darren Fells,8549,TE,ARZ,14,17,0,1,0,-4,2,100,,0,0,0,0,1,0,84.5,99.2,0,8,50,4,8,2,50,4,97.9,2,50,0,15,23,11.5,7.5,3.75,5,0,66.7,,0,0,33.3,1,0,0,38.4,43.9,0,9,0,0,32,2,90.6,29,75.7,3,10.3,0,13,3,1.5,6.5,0.45
Jonathan Grimes,7585,HB,HST,9,17,0,13,0,-2,2,100,,0,0,0,0,1,0,84.5,95.1,0,13,20,1,5,2,80,4,104.2,2,50,0,18,22,11,9,4.5,2,0,0,,0,0,,0,0,0,64.1,59.1,0,0,0,0,6,0,100,6,39.6,1,16.7,0,0,0,,,0
Brent Celek,3778,TE,PHI,16,17,0,24,0,-3.5,0,100,,0,0,0,0,0,1,84.5,27.1,0,9,37.5,9,24,2,62.5,15,81.3,2,13.3,0,7,14,7,3.5,0.47,9.5,1,100,100,2,2,0,0,2,0,82.9,62.6,0,22,2.3,1,43,2,95.3,41,118.8,2,4.9,0,37,18,9,18.5,0.9
Rob Kelley,11090,HB,WAS,12,17,0,32,0,-2,1,100,,0,0,0,0,1,0,84.5,92,0,22,0,0,5,2,100,5,106.3,2,40,0,19,23,11.5,9.5,3.8,,0,,,0,0,,0,0,0,29.5,38.7,0,0,0,0,4,0,100,4,0,0,0,0,0,0,,,0
Jeff Janis,8870,WR,GB,10,17,0,12,0,,0,,,0,0,,0,0,0,,43.1,0,0,0,0,13,0,92.3,12,0,0,0,0,0,0,,,0,3.9,0,75,,0,0,0,0,2,0,52.7,53.6,0,25,0,0,49,6,93.9,46,93.2,8,17.4,0,55,30,5,9.2,1.2
Ed Dickson,5595,TE,CAR,16,17,0,5,0,,0,,,0,0,,0,0,0,,45.2,0,0,33.3,3,9,0,55.6,5,0,0,0,0,0,0,,,0,5.3,1,60,100,1,1,25,2,3,0,28.7,50.8,1,15,28.6,26,91,6,67,61,35.8,10,16.4,0,56,27,4.5,9.3,0.92
John Kuhn,2686,FB,NO,16,17,0,20,0,,0,,,0,0,,0,0,0,,45.9,0,0,42.9,3,7,0,57.1,4,0,0,0,0,0,0,,,0,,0,,,0,0,,0,0,0,76.5,44.4,0,0,0,0,1,0,100,1,0,0,0,0,0,0,,,0
Chris Moore,10741,WR,BLT,11,16,0,3,0,,0,,,0,0,,0,0,0,,44,0,0,0,0,11,0,90.9,10,0,0,0,0,0,0,,,0,10.2,1,38.5,50,1,2,28.6,2,1,0,28.4,48.1,0,9,0,0,54,5,90.7,49,46.6,13,26.5,0,30,7,1.4,6,0.61
Neal Sterling,9653,TE,JAX,6,16,0,15,0,,0,,,0,0,,0,0,0,,45.1,0,0,14.3,1,7,0,85.7,6,0,0,0,0,0,0,,,0,5.8,0,100,,0,0,0,0,1,0,67,60.9,0,15,0,0,33,4,87.9,29,110.4,4,13.8,0,42,19,4.8,10.5,1.45
Marquess Wilson,8019,WR,CHI,3,16,0,6,0,,0,,,0,0,,0,0,0,,44.3,0,0,0,0,13,0,92.3,12,0,0,0,0,0,0,,,0,,0,,,0,0,,0,0,0,48,80,0,0,0,0,7,0,85.7,6,0,0,0,0,0,0,,,0
Jonathan Stewart,4327,HB,CAR,13,16,0,5,0,-4.5,1,50,,0,0,33.3,1,0,0,27,61.5,0,8,14.3,2,14,2,71.4,10,59.4,4,40,0,15,25,12.5,7.5,1.5,-6,0,100,,0,0,0,0,0,0,29.7,49.8,0,8,5.3,1,19,1,78.9,15,100,1,6.7,0,8,14,14,8,0.53
Doug Martin,7035,HB,TB,8,16,0,30,0,-3.6,1,80,,0,0,20,1,2,0,28.1,66.2,0,27,9.1,1,11,4,90.9,10,100,5,50,0,40,55,13.8,10,4,,0,,,0,0,,0,0,0,54.4,49.9,0,0,0,0,3,0,66.7,2,0,0,0,0,0,0,,,0
Andre Ellington,7968,HB,ARZ,16,16,0,1,0,-4.3,0,100,,0,0,0,0,0,0,90.2,64.8,0,16,0,0,9,4,100,9,85.4,4,44.4,0,18,35,8.8,4.5,2,5,0,0,,0,0,,0,0,0,84.1,77.3,0,0,0,0,18,0,83.3,15,39.6,1,6.7,0,0,0,,,0
MarQueis Gray,8286,TE,MIA,14,16,0,17,0,,0,,,0,0,,0,0,0,,40.6,0,0,37.5,3,8,0,50,4,0,0,0,0,0,0,,,0,23,0,100,,0,0,0,0,1,0,63.5,67.2,0,53,0,0,21,2,95.2,20,118.8,2,10,0,55,9,4.5,27.5,2.75
Jacquizz Rodgers,6297,HB,TB,10,15,0,30,0,-1.8,2,83.3,,0,0,0,0,1,0,90.6,93.6,0,21,14.3,2,14,5,85.7,12,102.1,6,50,0,51,60,12,10.2,4.25,,0,,,0,0,,0,0,0,81.1,59.3,0,0,0,0,2,0,100,2,0,0,0,0,0,0,,,0
Mike Tolbert,4740,FB,CAR,16,15,0,5,0,-4,0,100,,0,0,0,0,1,0,90.2,81.9,0,12,10,1,10,4,90,9,85.4,4,44.4,0,18,34,8.5,4.5,2,0.5,0,50,,0,0,40,2,0,0,29.7,38.4,2,7,0,0,18,3,83.3,15,16.7,6,40,0,15,16,5.3,5,1
Kenneth Farrow,10988,HB,SD,9,15,0,27,0,-3,0,100,,0,0,0,0,0,0,78.7,73.8,0,16,33.3,1,3,1,66.7,2,118.8,1,50,0,16,19,19,16,8,,0,,,0,0,,0,0,0,70.5,35.8,0,0,0,0,1,0,100,1,0,0,0,0,0,0,,,0
Stephen Anderson,11160,TE,HST,13,15,0,13,0,,0,,,0,0,,0,0,0,,44.8,0,0,0,0,6,0,100,6,0,0,0,0,0,0,,,0,5.8,0,75,100,2,2,0,0,4,0,71.3,60.5,0,14,0,0,65,9,96.9,63,90.3,12,19,0,74,28,3.1,8.2,1.17
Alfred Blue,8816,HB,HST,13,15,0,13,0,,0,,,0,0,,0,0,0,,49.7,0,0,33.3,1,3,0,66.7,2,0,0,0,0,0,0,,,0,,0,,,0,0,,0,0,0,82.7,66.2,0,0,,0,0,0,,0,0,0,,0,0,0,,,
Darren Waller,9637,TE,BLT,12,15,0,3,0,,0,,,0,0,,0,0,0,,45.2,0,0,0,0,3,0,100,3,0,0,0,0,0,0,,,0,7,1,83.3,,0,0,16.7,1,4,0,61.8,57.7,0,10,3.8,2,53,5,94.3,50,127.8,6,12,2,31,13,2.6,6.2,0.62
Crockett Gillmore,8734,TE,BLT,7,14,0,3,0,-5,0,100,,0,0,0,0,0,0,78.7,47.9,0,-3,44.4,4,9,1,55.6,5,79.2,1,20,0,-3,2,2,-3,-0.6,5,0,0,,0,0,,0,0,0,75.6,48.3,0,0,14.3,3,21,0,76.2,16,39.6,1,6.3,0,0,0,,,0
Brandon Myers,5126,TE,TB,16,14,0,30,0,,0,,,0,0,,0,0,0,,38.6,0,0,30.4,7,23,0,69.6,16,0,0,0,0,0,0,,,0,11.9,0,37.5,,0,0,0,0,2,0,56.7,50.3,0,12,0,0,51,3,92.2,47,47.9,8,17,0,28,5,1.7,9.3,0.6
Brittan Golden,7481,WR,ARZ,8,14,0,1,0,-0.5,0,100,,0,0,0,0,0,1,84.5,26.5,0,4,0,0,9,2,100,9,79.2,2,22.2,0,3,4,2,1.5,0.33,10.3,0,50,,0,0,33.3,1,1,0,31.9,47.4,0,17,0,0,41,2,92.7,38,74,4,10.5,0,29,7,3.5,14.5,0.76
Cody Latimer,8691,WR,DEN,11,14,0,10,0,,0,,,0,0,,0,0,0,,45.8,0,0,0,0,14,0,85.7,12,0,0,0,0,0,0,,,0,7.8,0,75,,0,0,0,0,3,0,76.5,52.5,0,14,0,0,48,3,95.8,46,94.8,4,8.7,0,29,8,2.7,9.7,0.63
Jarius Wright,7118,WR,MIN,8,14,0,18,0,-1.7,2,100,,0,0,0,0,0,0,88.7,77.7,0,9,0,0,7,3,100,7,87.5,3,42.9,0,15,20,6.7,5,2.14,3.9,0,75,,0,0,14.3,1,2,0,54.3,58.8,0,9,0,0,45,6,95.6,43,81.3,8,18.6,0,32,18,3,5.3,0.74
Jamize Olawale,7572,FB,OAK,16,14,0,23,0,-2,1,100,,0,0,0,0,1,0,90.2,76.2,0,12,9.1,1,11,4,90.9,10,99,4,40,0,31,39,9.8,7.8,3.1,4,1,66.7,,0,0,0,0,0,0,82.7,57.5,0,9,0,0,29,2,96.6,28,78.5,3,10.7,0,15,5,2.5,7.5,0.54
Aaron Burbridge,10847,WR,SF,14,14,0,28,0,,0,,,0,0,,0,0,0,,45.3,0,0,0,0,9,0,88.9,8,0,0,0,0,0,0,,,0,12,0,33.3,100,1,1,50,1,0,0,47.7,55.9,0,5,0,0,28,1,89.3,25,42.4,3,12,0,5,0,0,5,0.2
Ryan Mathews,5537,HB,PHI,13,14,0,24,0,-4,0,100,,0,0,0,0,2,0,90.2,90.3,0,20,15.4,2,13,4,84.6,11,89.6,4,36.4,0,22,38,9.5,5.5,2,,0,,,0,0,,0,0,0,65.9,59.6,0,0,0,0,1,0,100,1,0,0,0,0,0,0,,,0
Derrick Henry,10679,HB,TEN,15,14,0,31,0,-3,2,100,,0,0,0,0,0,0,88.7,81.2,0,11,13.3,2,15,3,73.3,11,90.3,3,27.3,0,17,26,8.7,5.7,1.55,,0,,,0,0,,0,0,0,67.7,67.4,0,0,0,0,1,0,100,1,0,0,0,0,0,0,,,0
T.J. Jones,8824,WR,DET,3,13,0,11,0,,0,,,0,0,,0,0,0,,53.1,0,0,0,0,2,0,100,2,0,0,0,0,0,0,,,0,4,0,100,,0,0,0,0,0,0,27.5,54.6,0,9,0,0,8,1,100,8,104.2,1,12.5,0,9,5,5,9,1.13
Paul Turner,11082,WR,PHI,4,13,0,24,0,,0,,,0,0,,0,0,0,,45.3,0,0,0,0,10,0,100,10,0,0,0,0,0,0,,,0,8.7,1,100,,0,0,0,0,5,0,51.8,56.5,0,41,0,0,60,6,100,60,118.8,6,10,0,105,53,8.8,17.5,1.75
John Phillips,5132,TE,NO,16,13,0,20,0,,0,,,0,0,,0,0,0,,42.2,0,0,33.3,4,12,0,66.7,8,0,0,0,0,0,0,,,0,4,0,100,,0,0,0,0,0,0,77.3,51.7,0,8,33.3,12,36,2,66.7,24,93.8,2,8.3,0,13,5,2.5,6.5,0.54
Nick O'Leary,9627,TE,BUF,16,13,0,4,0,,0,,,0,0,,0,0,0,,43.7,0,0,37.5,3,8,0,50,4,0,0,0,0,0,0,,,0,13.5,0,50,,0,0,0,0,0,0,58.5,51.4,0,8,0,0,48,1,91.7,44,60.4,2,4.5,0,8,5,5,8,0.18
Dwayne Washington,10870,HB,DET,10,13,0,11,0,-4,1,50,,0,0,33.3,1,0,0,25.7,25,0,8,6.3,1,16,2,93.8,15,59.4,4,26.7,0,15,23,11.5,7.5,1,,0,,,0,0,,0,0,0,28.7,42.4,0,0,,0,0,0,,0,0,0,,0,0,0,,,
Jeff Heuerman,9525,TE,DEN,12,13,0,10,0,-4,2,50,,0,0,0,0,1,0,78.7,93.7,0,19,12.5,1,8,1,87.5,7,83.3,2,28.6,0,19,22,22,19,2.71,-4,2,50,,0,0,0,0,1,0,76.5,68,0,19,5.9,1,17,1,82.4,14,83.3,2,14.3,0,19,22,22,19,1.36
De'Marcus Ayers,10863,WR,PIT,2,12,0,25,0,,0,,,0,0,,0,0,0,,50.2,0,0,0,0,3,0,100,3,0,0,0,0,0,0,,,0,5,0,100,,0,0,0,0,0,0,61.8,71.1,0,6,0,0,4,1,100,4,91.7,1,25,0,6,1,1,6,1.5
C.J. Spiller,5534,HB,NYJ,6,12,0,22,0,-5,0,0,,0,0,,0,0,0,,50.2,0,0,0,0,3,0,100,3,39.6,1,33.3,0,0,0,,,0,4,0,0,,0,0,100,1,0,0,23.3,23.8,0,0,0,0,6,0,100,6,39.6,1,16.7,0,0,0,,,0
Seth DeValve,10772,TE,CLV,12,12,0,8,0,,0,,,0,0,,0,0,0,,43.5,0,0,0,0,1,0,100,1,0,0,0,0,0,0,,,0,7,0,66.7,,0,0,0,0,0,0,79.4,63.1,0,8,0,0,16,2,100,16,77.1,3,18.8,0,14,1,0.5,7,0.88
Rashard Higgins,10806,WR,CLV,15,12,0,8,0,,0,,,0,0,,0,0,0,,44.3,0,0,0,0,18,0,100,18,0,0,0,0,0,0,,,0,8.3,0,33.3,,0,0,0,0,1,0,58.5,60.9,1,19,0,0,43,1,100,43,16.7,3,7,0,19,16,16,19,0.44
Keith Mumphery,9608,,HST,10,12,0,13,0,,0,,,0,0,,0,0,0,,51.2,0,0,0,0,4,0,100,4,0,0,0,0,0,0,,,0,4,0,85.7,,0,0,0,0,1,0,83.2,47.9,0,11,0,0,123,6,88.6,109,92.9,7,6.4,0,44,22,3.7,7.3,0.4
Wendell Smallwood,10787,HB,PHI,11,12,0,24,0,-5,0,50,,0,0,0,0,0,0,78.7,57.6,0,14,0,0,7,1,100,7,72.9,2,28.6,0,14,19,19,14,2,-1,0,100,,0,0,0,0,0,0,46.3,44.8,0,4,0,0,3,1,100,3,83.3,1,33.3,0,4,5,5,4,1.33
Tyler Kroft,9518,TE,CIN,14,12,0,7,0,,0,,,0,0,,0,0,0,,40.6,0,0,33.3,6,18,0,61.1,11,0,0,0,0,0,0,,,0,10.7,0,100,,0,0,0,0,2,0,64.4,55,0,21,0,0,27,3,96.3,26,118.8,3,11.5,0,41,9,3,13.7,1.58
Anthony Fasano,2998,TE,TEN,16,12,0,31,0,,0,,,0,0,,0,0,0,,37.8,0,0,26.3,5,19,0,63.2,12,0,0,0,0,0,0,,,0,7.5,0,100,,0,0,0,0,1,0,74.6,48.3,0,10,12.5,6,48,2,81.3,39,106.3,2,5.1,0,19,4,2,9.5,0.49
Bryce Treggs,11278,WR,PHI,8,12,0,24,0,,0,,,0,0,,0,0,0,,44.5,0,0,0,0,14,0,92.9,13,0,0,0,0,0,0,,,0,,0,,,0,0,,0,0,0,70.5,50.2,0,0,0,0,17,0,100,17,0,0,0,0,0,0,,,0
Jordan Cameron,6254,TE,MIA,3,11,0,17,0,,0,,,0,0,,0,0,0,,38.3,0,0,20,1,5,0,80,4,0,0,0,0,0,0,,,0,,0,,,0,0,,0,0,0,44.2,59.5,0,0,0,0,7,0,100,7,0,0,0,0,0,0,,,0
Alex Collins,10805,HB,SEA,10,11,0,29,0,-5,1,100,,0,0,0,0,1,0,78.7,92.1,0,13,33.3,2,6,1,66.7,4,118.8,1,25,0,13,18,18,13,3.25,,0,,,0,0,,0,0,0,83.6,75.9,0,0,0,0,1,0,100,1,0,0,0,0,0,0,,,0
Maurice Harris,11035,WR,WAS,10,11,0,32,0,,0,,,0,0,,0,0,0,,50,0,0,0,0,4,0,100,4,0,0,0,0,0,0,,,0,13,0,100,,0,0,0,0,2,0,76.5,63,0,15,7.1,1,14,2,92.9,13,118.8,2,15.4,0,29,3,1.5,14.5,2.23
Mike Gillislee,7946,HB,BUF,15,11,0,4,0,-4,0,100,100,1,1,0,0,0,0,84.5,68.9,0,-2,20,1,5,2,80,4,79.2,2,50,0,-6,2,1,-3,-1.5,,0,,,0,0,,0,0,0,80,60,0,0,0,0,2,0,100,2,0,0,0,0,0,0,,,0
Rhett Ellison,7128,TE,MIN,15,11,0,18,0,-1,0,100,,0,0,0,0,1,0,78.7,90.5,0,18,37.5,3,8,1,62.5,5,118.8,1,20,0,18,19,19,18,3.6,5,0,100,,0,0,0,0,0,0,73.4,55.4,0,6,0,0,13,1,100,13,91.7,1,7.7,0,6,1,1,6,0.46
Brandon Tate,5006,WR,BUF,11,11,0,4,0,,0,,,0,0,,0,0,0,,49.9,0,0,0,0,3,0,100,3,0,0,0,0,0,0,,,0,8.2,0,70,,0,0,22.2,2,6,0,28.7,58.2,0,34,0,0,73,7,91.8,67,106.7,10,14.9,0,111,49,7,15.9,1.66
