player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Nick Westbrook-Ikhine,47861,WR,TEN,14,42,0,31,0,2,1,100,,0,0,0,0,1,0,78.7,46.6,0,9,2,1,49,1,93.9,46,104.2,1,2.2,0,9,7,7,9,0.2,12.8,3,73.7,0,0,2,6.7,1,10,0,28.8,56.2,0,33,3.7,7,189,14,91.5,173,142.7,19,11,2,201,83,5.9,14.4,1.16
Van Jefferson,47447,WR,ATL,17,42,0,2,0,-1,0,100,,0,0,0,0,0,0,78.7,44.5,0,0,0,0,26,1,96.2,25,79.2,1,4,0,0,1,1,0,0,18.6,0,50,66.7,2,3,22.2,2,3,0,42.1,50.9,1,16,0,0,157,7,96.2,151,35.1,14,9.3,0,71,7,1,10.1,0.47
Jameson Williams,101701,WR,DET,12,42,0,11,0,-2.7,0,100,,0,0,0,0,0,0,91.1,59.5,0,6,0,0,30,6,96.7,29,79.2,6,20.7,0,8,24,4,1.3,0.28,14.6,2,61.1,66.7,2,3,15.4,2,7,1,28.9,58.7,2,45,0,0,88,11,97.7,86,88.4,18,20.9,2,164,32,2.9,14.9,1.91
Alexander Mattison,45817,HB,MIN,16,42,0,18,0,-2.9,1,90,,0,0,10,1,1,0,51.2,71.6,0,11,14.3,4,28,9,78.6,22,117.1,10,45.5,1,41,65,7.2,4.6,1.86,1,1,50,,0,0,0,0,1,0,57.5,58.3,0,4,0,0,4,1,100,4,95.8,2,50,1,4,7,7,4,1
Durham Smythe,47257,TE,MIA,16,41,0,17,0,,0,,,0,0,,0,0,0,,31.4,0,0,1.7,1,60,0,96.7,58,0,0,0,0,0,0,,,0,6.3,0,93.8,66.7,2,3,0,0,9,0,90.5,47.8,0,22,8.9,21,237,15,86.1,204,101.8,16,7.8,0,135,39,2.6,9,0.66
Donald Parham Jr.,91014,TE,LAC,14,40,0,27,0,-5,0,100,,0,0,0,0,1,0,78.7,53.1,0,7,24,6,25,1,76,19,95.8,1,5.3,0,7,12,12,7,0.37,11.6,2,68.8,50,2,4,8.3,1,10,0,45.7,68.7,0,21,1,1,101,11,91.1,92,131.8,16,17.4,2,126,35,3.2,11.5,1.37
Brian Robinson,57120,HB,WAS,15,40,0,32,0,-5.2,5,92.3,,0,0,7.7,1,6,0,68.4,99.4,0,24,13.5,5,37,12,81.1,30,135.9,13,43.3,1,136,199,16.6,11.3,4.53,-4.5,1,100,,0,0,0,0,0,0,57.1,70,0,3,0,0,14,2,100,14,79.2,2,14.3,0,1,10,5,0.5,0.07
Aaron Jones,11937,HB,GB,11,40,0,12,0,-3.5,4,86.7,,0,0,7.1,1,4,1,68.4,80.2,0,51,3.2,1,31,13,96.8,30,95.3,15,50,0,103,152,11.7,7.9,3.43,-1.7,1,100,,0,0,0,0,1,0,47.8,66,0,9,0,0,10,3,90,9,91.7,3,33.3,0,18,23,7.7,6,2
Marquez Valdes-Scantling,47809,WR,KC,16,40,0,16,0,-1,0,100,,0,0,0,0,0,0,78.7,37.3,0,-1,0,0,61,1,98.4,60,79.2,1,1.7,0,-1,0,0,-1,-0.02,23.2,0,27.8,25,1,4,28.6,2,4,0,33.7,51.3,0,37,0,0,154,5,94.2,145,51.2,18,12.4,0,104,31,6.2,20.8,0.72
Jalin Hyatt,124282,WR,NYG,17,40,0,21,0,,0,,,0,0,,0,0,0,,44,0,0,0,0,20,0,100,20,0,0,0,0,0,0,,,0,2,1,100,,0,0,0,0,0,0,33.7,52,0,8,0,0,47,2,97.9,46,93.8,2,4.3,0,13,9,4.5,6.5,0.28
Zach Charbonnet,97630,HB,SEA,16,40,0,29,0,-5,3,100,,0,0,0,0,1,0,90.9,91.4,0,39,9.1,2,22,6,90.9,20,109,6,30,0,61,91,15.2,10.2,3.05,-6,1,100,,0,0,0,0,0,0,83.2,67.3,0,9,0,0,22,3,100,22,91.7,3,13.6,0,18,36,12,6,0.82
Taysom Hill,12112,TE,NO,16,39,0,20,0,-4.5,1,100,,0,0,0,0,1,0,84.5,56,0,11,0,0,25,2,96,24,87.5,2,8.3,0,10,19,9.5,5,0.42,7.5,3,86.4,50,2,4,5,1,6,0,81.6,66.8,0,36,0,0,114,19,95.6,109,121.6,22,20.2,1,210,78,4.1,11.1,1.93
Tucker Kraft,104034,TE,GB,17,39,0,12,0,-1.8,0,60,,0,0,0,0,2,0,88.7,62.1,0,9,4.4,2,45,3,93.3,42,110,5,11.9,1,22,27,9,7.3,0.52,17.8,0,75,0,0,1,0,0,2,0,69.1,59.5,0,15,7.3,6,82,3,92.7,76,96.9,4,5.3,0,31,12,4,10.3,0.41
Noah Gray,60878,TE,KC,17,39,0,16,0,,0,,,0,0,,0,0,0,,33.3,0,0,6.5,3,46,0,93.5,43,0,0,0,0,0,0,,,0,9.6,4,72.7,0,0,2,11.1,1,6,0,65.5,58.2,0,24,2.3,3,133,8,93.2,124,101.3,11,8.9,0,102,43,5.4,12.8,0.82
Demarcus Robinson,10760,WR,LA,13,39,0,26,0,,0,,,0,0,,0,0,0,,39.3,0,0,0,0,23,0,100,23,0,0,0,0,0,0,,,0,18.6,0,60,0,0,1,0,0,2,0,90,71.8,0,23,0,0,55,3,96.4,53,116.7,5,9.4,2,30,1,0.3,10,0.57
Miles Sanders,40555,HB,CAR,16,38,0,5,0,-4.6,3,57.1,,0,0,0,0,2,0,90.2,97.1,1,11,4.3,1,23,4,91.3,21,25,7,33.3,0,25,41,10.3,6.3,1.19,-3.5,1,100,,0,0,0,0,1,0,73.4,77.8,0,8,0,0,16,2,93.8,15,93.8,2,13.3,0,13,20,10,6.5,0.87
Greg Dortch,42237,WR,ARZ,13,38,0,1,0,1,0,100,,0,0,0,0,0,0,84.5,45.3,0,7,0,0,26,2,100,26,85.4,2,7.7,0,9,7,3.5,4.5,0.35,9.3,3,75,0,0,1,0,0,4,0,90.2,71.9,0,36,0,0,73,9,98.6,72,102.1,12,16.7,0,108,63,7,12,1.5
Cedrick Wilson Jr.,48170,WR,MIA,15,38,0,17,0,,0,,,0,0,,0,0,0,,37.7,0,0,0,0,45,0,100,45,0,0,0,0,0,0,,,0,10.7,0,60,40,2,5,0,0,6,0,90.3,71,0,31,0,0,105,9,98.1,103,129.2,15,14.6,2,135,41,4.6,15,1.31
Isaiah Likely,83955,TE,BLT,17,37,0,3,0,-4.3,0,100,,0,0,0,0,0,0,88.7,55.3,0,18,0,0,28,3,89.3,25,100,3,12,0,24,37,12.3,8,0.96,6,9,81.8,100,2,2,10,2,7,0,50.2,66.9,0,54,0,0,168,18,93.5,157,154.9,22,14,4,257,161,8.9,14.3,1.64
Devin Singletary,40485,HB,HST,17,37,0,13,0,-5.6,1,100,,0,0,0,0,2,0,92,91.9,0,33,10.3,4,39,10,84.6,33,92.9,10,30.3,0,63,119,11.9,6.3,1.91,1,0,50,0,0,1,0,0,0,0,73.2,48.9,0,6,0,0,27,1,100,27,56.3,2,7.4,0,6,6,6,6,0.22
De'Von Achane,124305,HB,MIA,11,37,0,17,0,-4.3,7,95,,0,0,0,0,5,0,93,98.5,0,23,0,0,39,19,100,39,126.3,20,51.3,2,126,208,10.9,6.6,3.23,-1.5,6,84.2,0,0,1,0,0,4,0,90.5,79.9,0,23,1.6,1,63,16,93.7,59,91.7,19,32.2,0,114,172,10.8,7.1,1.93
Kadarius Toney,61245,WR,KC,13,37,0,16,0,-3.1,4,100,,0,0,0,0,2,1,92.1,71.4,0,17,0,0,30,12,96.7,29,79.9,12,41.4,0,38,75,6.3,3.2,1.31,2.2,9,84.2,,0,0,5.9,1,10,0,35.6,63,1,18,0,0,74,16,93.2,69,89.3,19,27.5,1,123,91,5.7,7.7,1.78
Justice Hill,45865,HB,BLT,16,37,0,3,0,-4.6,2,100,100,2,2,0,0,1,1,92.5,71.1,0,18,10,4,40,13,85,34,82.7,13,38.2,0,50,110,8.5,3.8,1.47,-6,0,100,,0,0,0,0,0,0,89,57.4,0,2,0,0,12,1,83.3,10,79.2,1,10,0,2,8,8,2,0.2
Michael Mayer,122906,TE,LV,14,37,0,23,0,,0,,,0,0,,0,0,0,,34.7,0,0,20.6,7,34,0,79.4,27,0,0,0,0,0,0,,,0,6.4,2,63.6,33.3,1,3,0,0,5,0,72.2,64.4,0,11,5.8,6,104,7,91.3,95,75.9,11,11.6,0,55,18,2.6,7.9,0.58
Hunter Renfrow,47509,WR,LV,17,37,0,23,0,-2.8,1,87.5,,0,0,12.5,1,1,1,45.7,46.8,0,18,0,0,20,7,95,19,82.8,8,42.1,0,31,50,7.1,4.4,1.63,5.7,5,65.6,0,0,3,19.2,5,9,1,28.7,47.3,0,31,0,0,248,21,96,238,81.1,32,13.4,0,187,96,4.6,8.9,0.79
Skyy Moore,97116,WR,KC,14,36,0,16,0,-0.3,1,100,,0,0,0,0,1,0,90.2,43.6,0,18,0,0,51,4,98,50,106.3,4,8,0,38,39,9.8,9.5,0.76,7.9,2,46.2,0,0,2,14.3,1,3,0,78.9,54.3,1,7,0,0,107,6,94.4,101,21,13,12.9,0,30,13,2.2,5,0.3
Kenneth Gainwell,77737,HB,PHI,16,36,0,24,0,-2.5,0,100,,0,0,0,0,1,0,84.5,75,0,11,33.3,7,21,2,57.1,12,97.9,2,16.7,0,15,20,10,7.5,1.25,-1,1,100,,0,0,0,0,0,0,82.8,56,0,4,4.8,1,21,3,85.7,18,79.2,3,16.7,0,8,11,3.7,2.7,0.44
Xavier Gipson,104136,WR,NYJ,14,36,0,22,0,-0.2,3,83.3,,0,0,16.7,1,0,0,29.2,44.4,0,15,0,0,47,5,97.9,46,97.2,6,13,0,44,44,8.8,8.8,0.96,8.4,5,59.1,0,0,3,7.1,1,4,0,72.6,54.7,1,36,0.4,1,223,13,94.2,210,59.1,22,10.5,0,141,83,6.4,10.8,0.67
Jaleel McLaughlin,138346,HB,DEN,16,36,0,10,0,-5.8,8,88.9,0,0,1,0,0,4,0,92.7,97.8,0,22,0,0,33,16,100,33,123.8,18,54.5,2,87,181,11.3,5.4,2.64,-5.3,4,75,0,0,1,0,0,0,0,90.6,85.7,0,8,0,0,11,3,100,11,84.4,4,36.4,0,19,36,12,6.3,1.73
Dawson Knox,35883,TE,BUF,12,35,0,4,0,1,0,100,,0,0,0,0,0,0,78.7,36.8,0,4,0,0,27,1,96.3,26,83.3,1,3.8,0,4,3,3,4,0.15,6.8,0,58.3,0,0,2,0,0,3,0,48.4,56.7,1,12,3.7,4,109,7,89,97,33,12,12.4,0,49,20,2.9,7,0.51
Jalen Tolbert,61637,WR,DAL,17,35,0,9,0,-4,0,100,,0,0,0,0,0,0,78.7,42.3,0,-2,0,0,25,1,100,25,79.2,1,4,0,-2,2,2,-2,-0.08,11.7,0,50,33.3,1,3,0,0,3,0,65.8,55,1,18,0,0,108,5,90.7,98,22.9,10,10.2,0,45,3,0.6,9,0.46
Adam Trautman,109795,TE,DEN,17,35,0,10,0,,0,,,0,0,,0,0,0,,33.9,0,0,16,8,50,0,80,40,0,0,0,0,0,0,,,0,14.2,0,41.7,0,0,4,0,0,3,0,76.7,46.7,1,21,3.4,5,147,5,91.8,135,24.3,12,8.9,0,64,16,3.2,12.8,0.47
Chris Moore,10741,WR,TEN,17,35,0,31,0,-2.5,0,50,,0,0,0,0,0,0,78.7,39,0,6,0,0,52,1,96.2,50,56.3,2,4,0,6,9,9,6,0.12,16.1,0,60,50,3,6,0,0,6,0,68.8,60.2,1,33,0.9,1,108,9,94.4,102,65.4,15,14.7,0,148,21,2.3,16.4,1.45
Zack Moss,40341,HB,IND,14,35,0,14,0,-5,1,75,,0,0,25,1,0,0,23.7,22.2,0,6,20.7,6,29,3,72.4,21,77.1,4,19,0,11,28,9.3,3.7,0.52,2,0,100,,0,0,0,0,1,0,28.9,43.2,0,8,0,0,12,1,91.7,11,100,1,9.1,0,8,6,6,8,0.73
Najee Harris,57121,HB,PIT,17,34,0,25,0,-6,0,100,,0,0,0,0,0,0,78.7,44.4,0,0,0,0,20,1,100,20,79.2,1,5,0,0,6,6,0,0,-5,0,100,,0,0,0,0,0,0,64.8,53.9,0,7,0,0,11,1,100,11,95.8,1,9.1,0,7,12,12,7,0.64
Braxton Berrios,47961,WR,MIA,16,34,0,17,0,-3.5,1,100,,0,0,0,0,0,0,84.5,47.3,0,6,0,0,45,2,97.8,44,83.3,2,4.5,0,8,15,7.5,4,0.18,4.2,1,82.6,100,1,1,5,1,10,0,74.4,57.4,1,15,1,2,199,19,94.5,188,88.2,23,12.2,1,139,69,3.6,7.3,0.74
Tre Tucker,101106,WR,LV,16,34,0,23,0,-3.5,1,100,,0,0,0,0,0,0,84.5,47.3,0,2,0,0,15,2,93.3,14,79.2,2,14.3,0,-2,5,2.5,-1,-0.14,17.5,0,60,,0,0,0,0,3,0,67.3,63.6,1,48,0,0,90,6,95.6,86,90.4,10,11.6,1,107,12,2,17.8,1.24
Kenneth Walker III,97199,HB,SEA,15,33,0,29,0,-5.1,4,100,,0,0,0,0,2,0,91.8,93.8,0,11,14.3,5,35,10,82.9,29,80.8,10,34.5,0,34,85,8.5,3.4,1.17,-5.8,2,100,,0,0,0,0,1,0,62.1,63.3,0,8,0,0,26,4,88.5,23,83.3,4,17.4,0,16,39,9.8,4,0.7
Trenton Irwin,48080,WR,CIN,16,33,0,7,0,1,0,100,,0,0,0,0,0,0,78.7,38.2,0,3,0,0,44,1,95.5,42,79.2,1,2.4,0,3,2,2,3,0.07,7.9,1,64.3,66.7,2,3,0,0,4,0,90,57.8,2,22,0,0,96,9,95.8,92,38.4,14,15.2,0,75,31,3.4,8.3,0.82
Connor Heyward,57301,TE,PIT,17,33,0,25,0,-2,0,100,,0,0,0,0,0,0,78.7,41.3,0,0,11.8,2,17,1,76.5,13,79.2,1,7.7,0,0,2,2,0,0,6,0,62.5,0,0,1,0,0,1,0,59.2,52.9,0,11,0,0,50,5,90,45,71.9,8,17.8,0,34,23,4.6,6.8,0.76
Marvin Mims Jr.,122937,WR,DEN,16,32,0,10,0,-2.8,3,90,,0,0,10,1,1,0,57.1,76.6,0,16,0,0,29,9,93.1,27,84.6,10,37,0,43,66,7.3,4.8,1.59,13.4,0,40,,0,0,33.3,1,0,0,64.6,59.8,0,8,0,0,75,2,92,69,47.9,5,7.2,0,8,12,6,4,0.12
Isaiah Hodgins,52130,WR,NYG,17,32,0,21,0,,0,,,0,0,,0,0,0,,41.6,0,0,0,0,23,0,100,23,0,0,0,0,0,0,,,0,9.6,0,62.5,50,1,2,0,0,3,0,71.4,54.4,0,15,0,0,52,5,94.2,49,118.8,8,16.3,2,48,10,2,9.6,0.98
Jerick McKinnon,8731,HB,KC,12,32,0,16,0,-0.7,3,88.9,,0,0,0,0,3,0,91.4,97,0,27,16,4,25,8,80,20,135.2,9,45,1,68,69,8.6,8.5,3.4,-6,0,100,,0,0,0,0,0,0,59.7,62.5,0,3,0,0,6,1,83.3,5,79.2,1,20,0,3,9,9,3,0.6
Colby Parkinson,52266,TE,SEA,17,31,0,29,0,2,0,100,,0,0,0,0,0,0,78.7,40.3,0,6,6.9,2,29,1,93.1,27,91.7,1,3.7,0,6,4,4,6,0.22,5.8,0,80,75,3,4,0,0,3,0,69.5,53.6,0,18,1.1,1,94,8,91.5,86,92.5,10,11.6,0,62,15,1.9,7.8,0.72
Austin Hooper,10715,TE,LV,17,31,0,23,0,-1,0,100,,0,0,0,0,1,0,78.7,54.2,0,11,29,9,31,1,67.7,21,112.5,1,4.8,0,11,12,12,11,0.52,6,2,100,,0,0,0,0,3,0,69.5,55.9,0,15,3.3,3,90,5,91.1,82,108.3,5,6.1,0,50,20,4,10,0.61
Tyler Scott,123578,WR,CHI,17,31,0,6,0,-1,1,50,,0,0,50,1,0,0,24.1,42.8,0,6,2.9,1,34,1,91.2,31,56.3,2,6.5,0,6,6,6,6,0.19,10.8,1,50,0,0,1,25,1,1,0,30.1,53.3,0,15,7,4,57,3,93,53,57.6,6,11.3,0,20,19,6.3,6.7,0.38
Derrick Henry,10679,HB,TEN,17,31,0,31,0,-5.1,3,93.8,,0,0,0,0,5,0,92.7,99.4,0,46,12.2,5,41,15,82.9,34,105.7,16,47.1,0,150,232,15.5,10,4.41,,0,,,0,0,,0,0,0,85.7,73.2,0,0,0,0,7,0,100,7,0,0,0,0,0,0,,,0
Michael Carter,57337,HB,ARZ,15,31,0,1,0,-1,0,100,,0,0,0,0,0,0,78.7,57.9,0,1,0,0,5,1,100,5,79.2,1,20,0,1,2,2,1,0.2,,0,,,0,0,,0,0,0,61.7,48.4,0,0,,0,0,0,,0,0,0,,0,0,0,,,
James Conner,11860,HB,ARZ,13,31,0,1,0,-5,2,100,,0,0,0,0,3,0,91.4,90.4,0,18,8.3,3,36,8,80.6,29,85.4,8,27.6,0,36,76,9.5,4.5,1.24,,0,,,0,0,,0,0,0,90.4,73.5,0,0,0,0,9,0,77.8,7,0,0,0,0,0,0,,,0
Calvin Austin III,61418,WR,PIT,17,30,0,25,0,-2.7,4,100,,0,0,0,0,0,0,90.9,62.4,0,7,0,0,23,6,100,23,80.6,6,26.1,0,20,36,6,3.3,0.87,14.2,4,36.4,0,0,3,20,1,2,0,73,55.1,0,12,0,0,92,4,94.6,87,44.9,11,12.6,0,19,9,2.3,4.8,0.22
Tommy Tremble,84025,TE,CAR,16,30,0,5,0,-3,0,100,,0,0,0,0,0,0,78.7,40.4,0,7,0,0,26,1,100,26,95.8,1,3.8,0,7,10,10,7,0.27,8.7,1,80,100,3,3,0,0,6,0,90.1,63.1,1,30,0,0,105,12,94.3,99,108.2,15,15.2,2,107,39,3.3,8.9,1.08
John Metchie III,97400,WR,HST,16,30,0,13,0,-1.7,0,100,,0,0,0,0,0,0,90.2,49,0,6,0,0,22,3,90.9,20,79.2,3,15,0,9,14,4.7,3,0.45,10.1,2,56.3,0,0,2,18.2,2,4,0,49.3,56.1,0,22,1.2,1,81,9,93.8,76,74.5,16,21.1,0,98,55,6.1,10.9,1.29
Jauan Jennings,48027,WR,SF,13,30,0,28,0,-3,0,100,,0,0,0,0,0,0,78.7,44.2,0,3,3.7,1,27,1,92.6,25,79.2,1,4,0,3,6,6,3,0.12,9.9,5,71.4,50,2,4,6.3,1,11,0,67.3,64.7,0,31,0.7,1,149,15,94,140,122.3,21,15,1,226,83,5.5,15.1,1.61
Hayden Hurst,47294,TE,CAR,9,30,0,5,0,,0,,,0,0,,0,0,0,,41.1,0,0,6.3,1,16,0,81.3,13,0,0,0,0,0,0,,,0,9.8,1,50,0,0,1,14.3,1,2,0,58.1,51.2,1,48,0,0,108,6,94.4,102,37.5,12,11.8,0,82,27,4.5,13.7,0.8
Terrace Marshall Jr.,84271,WR,CAR,9,30,0,5,0,-3.5,0,100,,0,0,0,0,1,0,90.2,62.4,0,6,0,0,18,4,94.4,17,80.2,4,23.5,0,13,27,6.8,3.3,0.76,4.9,0,77.8,0,0,1,0,0,3,1,67.3,55.3,0,13,0,0,65,7,96.9,63,89.4,9,14.3,0,49,18,2.6,7,0.78
Treylon Burks,99218,WR,TEN,11,29,0,31,0,-3.5,1,100,,0,0,0,0,0,0,90.2,46.5,0,5,2.6,1,38,4,97.4,37,81.3,4,10.8,0,14,28,7,3.5,0.38,6,0,71.4,0,0,1,16.7,1,1,0,29.8,45.3,0,7,1.1,1,89,5,92.1,82,74.1,7,8.5,0,21,30,6,4.2,0.26
Raheem Mostert,9783,HB,MIA,15,29,0,17,0,-5,6,100,,0,0,0,0,2,2,92.1,30.1,0,19,4.5,2,44,11,93.2,41,129.7,11,26.8,2,62,117,10.6,5.6,1.51,0.8,5,83.3,100,1,1,9.1,1,2,1,73.8,49.1,1,11,2,1,51,10,98,50,84,12,24,1,70,87,8.7,7,1.4
Emari Demercado,77763,HB,ARZ,14,29,0,1,0,-2.3,0,33.3,,0,0,50,1,0,0,24.1,25,0,13,7.7,1,13,1,92.3,12,47.9,3,25,0,13,15,15,13,1.08,-5,0,0,,0,0,100,1,0,0,46.1,36.2,0,0,0,0,12,0,100,12,39.6,1,8.3,0,0,0,,,0
Daniel Bellinger,84041,TE,NYG,17,28,0,21,0,,0,,,0,0,,0,0,0,,38.6,0,0,4.5,1,22,0,95.5,21,0,0,0,0,0,0,,,0,10.3,0,100,100,1,1,0,0,1,0,77.8,46.7,0,23,8.6,8,93,3,90.3,84,118.8,3,3.6,0,39,8,2.7,13,0.46
Brandon Johnson,40666,WR,DEN,13,28,0,10,0,-4,1,100,,0,0,0,0,0,0,84.5,52.9,0,4,0,0,29,1,96.6,28,83.3,1,3.6,0,4,8,8,4,0.14,12,2,33.3,0,0,1,0,0,1,0,32.5,61.5,0,13,0,0,54,1,94.4,51,47.9,3,5.9,0,13,9,9,13,0.25
Mack Hollins,11873,WR,ATL,13,28,0,2,0,,0,,,0,0,,0,0,0,,42.2,0,0,0,0,21,0,90.5,19,0,0,0,0,0,0,,,0,12.7,0,71.4,100,1,1,0,0,3,0,86.5,58.3,0,45,2.3,1,44,5,95.5,42,111.6,7,16.7,0,84,20,4,16.8,2
Alex Erickson,11107,WR,LAC,8,27,0,27,0,,0,,,0,0,,0,0,0,,41.1,0,0,0,0,19,0,100,19,0,0,0,0,0,0,,,0,12.9,0,61.5,33.3,1,3,0,0,8,0,87.6,67.3,0,27,1.8,2,111,8,95.5,106,105.4,13,12.3,0,168,58,7.3,21,1.58
John Bates,42275,TE,WAS,17,27,0,32,0,-4.3,0,100,,0,0,0,0,0,0,88.7,43.8,0,3,19.2,5,26,3,76.9,20,79.2,3,15,0,-2,11,3.7,-0.7,-0.1,8.5,0,70,100,1,1,12.5,1,3,0,47.5,50,0,17,0,0,69,7,100,69,88.3,10,14.5,0,67,18,2.6,9.6,0.97
AJ Dillon,57165,HB,GB,15,27,0,12,0,-3.7,1,83.3,,0,0,0,0,2,0,90.6,92.5,0,12,6.3,2,32,5,87.5,28,88.2,6,21.4,0,31,47,9.4,6.2,1.11,,0,,,0,0,,0,0,0,74.9,65.7,0,0,0,0,2,0,100,2,0,0,0,0,0,0,,,0
Drew Sample,47259,TE,CIN,17,27,0,7,0,-3,0,33.3,,0,0,50,1,0,0,24.2,27.5,0,8,26.2,11,42,1,73.8,31,42.4,3,9.7,0,8,14,14,8,0.26,6.7,0,33.3,,0,0,0,0,1,0,76.9,51.6,1,14,0,0,15,1,100,15,9.7,3,20,0,14,10,10,14,0.93
Parris Campbell,47940,WR,NYG,10,27,0,21,0,-2.8,0,80,,0,0,0,0,1,0,90.2,76.1,0,7,0,0,9,4,100,9,79.2,5,55.6,0,15,27,6.8,3.8,1.67,3,2,72.7,66.7,2,3,5.9,1,2,0,69.5,49.4,2,17,0,0,122,16,94.3,115,41.9,22,19.1,0,90,63,3.9,5.6,0.78
Khalil Herbert,41668,HB,CHI,12,26,0,6,0,-2.9,2,71.4,,0,0,0,0,2,1,90.9,28.3,1,23,0,0,21,5,90.5,19,51.2,7,36.8,0,49,64,12.8,9.8,2.58,3.3,3,66.7,,0,0,0,0,1,1,88,49.3,0,10,0,0,11,2,100,11,78.5,3,27.3,0,15,18,9,7.5,1.36
Josh Oliver,47083,TE,MIN,17,26,0,18,0,-4,0,50,,0,0,0,0,0,0,78.7,32.5,0,2,17.4,4,23,1,69.6,16,56.3,2,12.5,0,2,9,9,2,0.13,0,1,100,,0,0,0,0,1,0,67.7,65.9,0,11,0,0,11,1,81.8,9,112.5,1,11.1,0,11,11,11,11,1.22
Irv Smith Jr.,42060,TE,CIN,12,26,0,7,0,-0.3,0,100,,0,0,0,0,0,1,90.2,28.3,0,11,10.7,3,28,4,89.3,25,87.5,4,16,0,20,21,5.3,5,0.8,4.4,0,100,100,1,1,0,0,2,0,57.2,43.4,0,8,1.3,1,75,8,94.7,71,129.2,8,11.3,1,44,18,2.3,5.5,0.62
Andrei Iosivas,109811,WR,CIN,15,25,0,7,0,-2,0,100,,0,0,0,0,1,0,78.7,44.4,0,6,0,0,21,1,100,21,91.7,1,4.8,0,6,8,8,6,0.29,2.3,0,75,,0,0,0,0,2,0,49.3,60.8,0,16,0,0,27,3,96.3,26,92.7,4,15.4,0,27,23,7.7,9,1.04
Deven Thompkins,84480,WR,TB,17,25,0,30,0,-3.9,3,100,,0,0,0,0,1,1,91.4,49.8,0,8,0,0,20,8,100,20,79.2,8,40,0,18,49,6.1,2.3,0.9,6.6,0,73.3,0,0,2,8.3,1,2,0,66.2,54.6,1,8,0,0,86,11,90.7,78,70.1,15,19.2,1,34,41,3.7,3.1,0.44
Foster Moreau,47043,TE,NO,15,25,0,20,0,-1,1,100,,0,0,0,0,1,0,78.7,66,0,6,9.1,1,11,1,90.9,10,131.3,1,10,1,6,7,7,6,0.6,9.5,0,50,,0,0,33.3,1,2,0,54.3,53.9,0,13,3.9,2,51,2,92.2,47,70.8,4,8.5,0,26,6,3,13,0.55
Mike Williams,11762,WR,LAC,3,25,0,27,0,-1.3,1,100,,0,0,0,0,1,0,90.2,61.5,0,11,0,0,19,4,100,19,93.8,4,21.1,0,26,31,7.8,6.5,1.37,9.5,0,50,0,0,1,0,0,0,0,86.9,72.9,0,11,0,0,32,2,93.8,30,58.3,4,13.3,0,14,16,8,7,0.47
Jake Bobo,77997,WR,SEA,17,24,0,29,0,-3,0,100,,0,0,0,0,0,0,88.7,49.4,0,9,0,0,24,3,100,24,95.8,3,12.5,0,21,30,10,7,0.88,7,1,71.4,50,1,2,16.7,1,1,0,72.9,73.6,0,20,0,0,54,5,90.7,49,89.6,7,14.3,0,47,18,3.6,9.4,0.96
Jonathan Taylor,57488,HB,IND,10,24,0,14,0,-5.2,5,88.9,100,1,1,0,0,3,0,91.4,94.9,0,20,8.3,2,24,8,91.7,22,133.8,9,40.9,1,65,106,13.3,8.1,2.95,5.7,0,33.3,0,0,1,0,0,0,0,89,64.9,0,4,0,0,12,1,100,12,42.4,3,25,0,4,3,3,4,0.33
Stephen Sullivan,40411,TE,CAR,11,24,0,5,0,,0,,,0,0,,0,0,0,,47.9,0,0,0,0,6,0,100,6,0,0,0,0,0,0,,,0,10.7,0,55.6,0,0,2,0,0,1,0,62.3,61.5,0,13,0,0,56,5,96.4,54,69.7,9,16.7,0,46,1,0.2,9.2,0.85
Donovan Peoples-Jones,61439,WR,DET,15,24,0,11,0,-2,0,100,,0,0,0,0,0,0,78.7,43.4,0,7,3.6,1,28,1,89.3,25,95.8,1,4,0,7,9,9,7,0.28,13.3,0,42.9,100,1,1,0,0,2,0,84.1,54.2,2,29,3.4,3,89,3,86.5,77,29.8,7,9.1,0,53,13,4.3,17.7,0.69
