player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Harley Scioneaux,16569,FB,LA MONROE,9,2.3,0,100,,0,0,0,0,0,0,209,0,74.9,65,64.8,61.6,48.1,34.2,26,0,9,26.3,20,76,0,4,72.4,55,35.5,27,91.7,4,0,1.3,1,24,15,3.8,6,0.44
Nick Arcidiacono,47114,TE,RUTGERS,10,9,0,25,,0,0,0,66.7,2,0,278,0,11.5,61,50.4,37,36.5,88.6,39,0,11,15.9,7,44,1,1,84.1,37,4.5,2,39.6,4,0,6.8,3,11,0,0,11,0.3
Nat Dixon,27986,WR,BOSTON COL,2,19.3,0,25,,0,0,0,0,0,0,121,0,66.7,61,55.6,,55.2,0,0,0,6,0,0,10,0,1,100,10,20,2,39.6,4,0,80,8,6,0,0,6,0.6
Kenyan Drake,10707,HB,ALABAMA,5,11,0,100,,0,0,0,0,0,0,103,0,74.9,39.6,74.8,54,93.8,0,0,0,87,21.9,7,32,0,4,75,24,6.3,2,158.3,4,2,9.4,3,145,101,25.3,36.3,6.04
Andrew Isaacs,47042,TE,MARYLAND,4,6.5,0,50,,0,0,0,0,0,0,215,0,70.7,62.9,49.8,69.9,43.4,48.6,36,0,3,8.1,6,74,0,2,90.5,67,41.9,31,56.3,4,0,0,0,3,0,0,1.5,0.04
Alec Bloom,47202,TE,UCONN,12,14.8,0,75,,0,0,0,0,0,0,146,0,73.1,64.1,72,68.8,61.9,50,29,0,16,3.4,2,58,0,3,94.8,55,43.1,25,145.8,4,1,5.2,3,40,4,1.3,13.3,0.73
Nathaniel Minor,16356,WR,GA STATE,5,9,2,75,,0,0,0,0,0,0,175,0,73.1,64.1,55.7,,55.7,0,0,0,6,0,0,21,0,3,90.5,19,9.5,2,81.3,4,0,90.5,19,16,2,0.7,5.3,0.84
Jerome Lewis,12461,TE,AKRON,9,4.5,0,75,,0,0,1,0,0,0,102,0,75.7,64,72.6,36.4,66.7,96.9,31,0,13,56.3,18,32,2,3,40.6,13,0,0,89.6,4,0,0,0,24,15,5,8,1.85
Jake Manley,17518,FB,IDAHO,10,2,0,100,,0,0,0,0,0,0,185,0,77.1,66.5,70.4,58.4,52.5,11.1,11,0,8,36.4,36,99,0,4,56.6,56,1,1,87.5,4,0,1,1,20,12,3,5,0.36
Jojo Kemp,23914,HB,KENTUCKY,11,-0.8,0,75,,0,0,0,0,0,0,202,0,73.1,48.4,63.6,83.2,52,0,0,0,8,21.4,18,84,0,3,73.8,62,3.6,3,77.1,4,0,0,0,12,16,5.3,4,0.19
Ralph David Abernathy IV,37800,WR,CINCINNATI,2,-0.8,1,75,,0,0,0,0,0,0,138,0,73.1,66,57,,58.2,0,0,0,17,0,0,25,0,3,96,24,100,25,91.7,4,0,0,0,26,28,9.3,8.7,1.08
Jaylan Barbour,47507,WR,APP STATE,1,12.3,0,50,,0,0,0,33.3,1,0,108,0,32.3,62.9,53.8,,54.1,0,0,0,34,0,0,21,0,2,100,21,100,21,85.4,4,0,0,0,40,16,8,20,1.9
Tyler Brown,28699,HB,IOWA STATE,7,0,0,75,,0,0,0,0,0,0,193,0,73.1,77.8,69.1,83.6,68.4,0,0,0,11,51.3,20,39,0,3,48.7,19,5.1,2,128.1,4,1,0,0,23,28,9.3,7.7,1.21
Kenric Young,26589,WR,UTAH,6,16,0,25,,0,0,0,0,0,0,328,0,66.7,61,52.2,,47.9,0,0,0,-1,0,0,70,0,1,98.6,69,4.3,3,39.6,4,0,95.7,67,-1,0,0,-1,-0.01
Ryan Onkka,15949,TE,S ALABAMA,8,8,1,75,,0,0,0,0,0,0,288,0,73.1,64.1,58.7,35.1,58,58.1,36,1,13,6.5,4,62,2,3,90.3,56,27.4,17,59.4,4,0,11.3,7,33,10,3.3,11,0.59
Jon Lee,13848,TE,AIR FORCE,6,6.5,0,50,,0,0,0,0,0,0,101,0,70.7,20.3,45.8,,54.8,27.3,3,1,7,0,0,11,0,2,90.9,10,27.3,3,16.7,4,0,18.2,2,12,3,1.5,6,1.2
Brent Wilkerson,21960,FB,PENN STATE,7,6.3,0,50,,0,0,0,0,0,0,266,0,70.7,62.9,64.5,68.4,74.6,63.6,14,0,11,13.6,3,22,1,2,77.3,17,13.6,3,102.1,4,1,0,0,18,2,1,9,1.06
Hosey Williams,20432,HB,CINCINNATI,4,-2.5,1,75,,0,0,0,0,0,0,138,0,73.1,78.7,69.2,68.2,65.9,0,0,0,18,52.9,36,68,0,3,44.1,30,0,0,99,4,0,1.5,1,33,41,13.7,11,1.1
Jordan Duval,13870,WR,USF,5,13,0,0,,0,0,0,100,1,0,327,0,16.8,,54.5,,47.2,0,0,0,0,0,0,48,0,0,89.6,43,8.3,4,39.6,4,0,91.7,44,0,0,,,0
Patrick Arinze,13930,FB,ARKANSAS,13,1,0,75,,0,0,1,0,0,0,111,0,73.1,64.1,66.2,82.9,59.4,6.9,4,0,10,44.8,26,58,2,3,53.4,31,0,0,84.4,4,0,1.7,1,19,16,5.3,6.3,0.61
Lamarq Caldwell,18172,HB,FIU,8,0.3,0,50,,0,0,1,33.3,1,0,166,0,32.8,77.3,53.1,76.7,43.4,0,0,0,3,51.7,45,87,2,2,44.8,39,0,0,56.3,4,0,0,0,1,5,2.5,0.5,0.03
Terry Baggett,15692,HB,ARMY,11,10.3,0,25,,0,0,0,0,0,0,114,0,66.7,62,76.9,80.2,49.5,21.3,13,0,7,21.3,13,61,2,1,73.8,45,19.7,12,39.6,4,0,4.9,3,7,11,11,7,0.16
Cameron Decell,23688,WR,RICE,4,20.5,1,50,,0,0,0,0,0,0,275,1,70.7,15.1,56.8,,56.5,0,0,0,31,0,0,20,0,2,100,20,100,20,86.5,4,0,0,0,41,7,3.5,20.5,2.05
Frank Iheanacho,47444,WR,TEXAS A&M,6,11.5,1,50,,0,0,0,33.3,1,0,312,0,31.6,62.9,52.3,,51.4,0,0,0,13,0,0,38,0,2,100,38,2.6,1,67.7,4,0,97.4,37,23,9,4.5,11.5,0.61
Trey Norman,15684,WR,WYOMING,8,4,0,75,,0,0,0,0,0,0,351,0,73.1,64.1,60.7,,58,0,0,0,9,0,0,29,0,3,96.6,28,31,9,84.4,4,0,69,20,19,7,2.3,6.3,0.68
James White,45863,HB,TEXAS A&M,7,-4.5,0,75,,0,0,0,0,0,0,312,0,73.1,77.3,74.9,66,57.8,0,0,0,7,20.6,7,34,0,3,79.4,27,11.8,4,77.1,4,0,0,0,10,21,7,3.3,0.37
Fabian Johnson,45853,HB,W MICHIGAN,13,4.8,0,100,,0,0,0,0,0,0,347,0,74.9,34.3,51.1,29.4,57.3,0,0,0,21,35.8,44,123,0,4,64.2,79,0.8,1,115.6,4,0,0.8,1,47,28,7,11.8,0.59
Larry Dixon,15624,HB,ARMY,12,1,2,100,,0,0,1,0,0,0,114,0,74.9,83.6,80.8,77.5,63.7,0,0,0,46,56.6,56,99,2,4,41.4,41,0,0,118.8,4,0,0,0,68,64,16,17,1.66
Kenny Hilliard,9668,HB,LSU,10,0.5,1,100,,0,0,0,0,0,0,211,0,76.3,71.3,76.3,67.7,72.2,0,0,0,12,31.4,16,51,0,4,62.7,32,0,0,103.1,4,0,2,1,35,33,8.3,8.8,1.09
Devon Spalding,45840,HB,C MICHIGAN,7,-2.3,1,75,,0,0,0,25,1,0,134,0,39.5,26.7,48.7,53.4,50.2,0,0,0,11,32.5,13,40,0,3,67.5,27,0,0,88.5,4,0,0,0,23,33,11,7.7,0.85
Thomas Owens,48148,WR,FIU,6,17.5,0,0,,0,0,0,100,1,0,166,0,16.8,,45.8,,46.7,0,0,1,0,0,0,25,0,0,100,25,0,0,0,4,0,100,25,0,0,,,0
Ron Johnson,45795,HB,UCONN,12,1,3,75,,0,0,0,0,0,0,146,0,74.9,88.4,67.6,53,61.7,0,0,0,11,50.8,66,130,0,3,46.9,61,0,0,85.4,4,0,0,0,20,22,7.3,6.7,0.33
Jared Klingenberg,22396,TE,IDAHO,8,9.3,0,33.3,,0,0,0,50,1,0,185,0,31.6,62.9,52,58.4,43.1,96.9,62,0,10,18.8,12,64,0,1,70.3,45,1.6,1,43.8,3,0,0,0,10,3,3,10,0.22
George Morris,16968,HB,SYRACUSE,9,0,0,0,,0,0,0,100,2,0,304,0,2.7,49.2,43.9,11.9,30.2,0,0,0,0,25,10,40,0,0,75,30,15,6,39.6,3,0,0,0,0,0,,,0
Edward Barksdale III,22074,WR,MICH STATE,3,7,0,66.7,,0,0,0,0,0,0,223,0,70.7,62.9,60.8,,57.6,0,0,1,9,0,0,9,0,2,100,9,11.1,1,40.3,3,0,88.9,8,16,5,2.5,8,1.78
Jonathan Parker,28767,HB,IOWA,6,-2.3,3,100,,0,0,0,0,0,0,192,0,73.1,29.3,63.6,,79.9,0,0,0,34,0,0,12,0,3,83.3,10,0,0,118.8,3,0,8.3,1,42,49,16.3,14,4.2
Damon Graham,18376,WR,INDIANA,5,30.3,0,0,,0,0,0,,0,0,190,0,,,49.7,,53.1,0,0,0,0,0,0,15,0,0,93.3,14,100,15,39.6,3,0,0,0,0,0,,,0
Chris Herndon,47164,TE,MIAMI FL,6,10.3,0,0,,0,0,0,,0,0,220,0,,,50.5,69.4,50.5,68.8,11,0,0,18.8,3,16,0,0,81.3,13,31.3,5,39.6,3,0,0,0,0,0,,,0
Broderick Snoddy,17402,TE,GA TECH,6,8,1,100,,0,0,0,0,0,0,176,0,73.1,79.1,93.1,67.6,83.8,64.3,9,0,65,14.3,2,14,0,3,78.6,11,0,0,118.8,3,0,0,0,100,76,25.3,33.3,9.09
Grant Hedrick,12753,QB,BOISE ST,14,4.3,0,100,,0,0,0,0,0,0,120,3,73.1,69,90.7,,92.5,0,0,0,24,0,0,525,3,3,1.3,7,0,0,158.3,3,2,0.2,1,40,27,9,13.3,5.71
Keyante Green,29858,HB,PURDUE,9,-0.7,0,66.7,,0,0,0,33.3,1,0,273,0,31.6,78.4,73.2,74.4,55.2,0,0,0,8,25.6,10,39,0,2,74.4,29,7.7,3,72.9,3,0,0,0,11,14,7,5.5,0.38
Matt Tuleja,19390,FB,UMASS,11,4.3,1,100,,0,0,0,0,0,0,216,0,73.1,64.1,70.6,29.2,59.1,1,1,0,10,49.5,51,103,1,3,48.5,50,0,0,136.8,3,1,5.8,6,22,10,3.3,7.3,0.44
Andrew Scanlan,48025,WR,NWESTERN,8,1,1,66.7,,0,0,0,0,0,1,256,0,70.7,64.2,58,,63.7,0,0,0,5,0,0,22,0,2,86.4,19,36.4,8,70.1,3,0,63.6,14,7,10,5,3.5,0.37
Blake Tibbs,22264,WR,GEORGIA,5,9.7,0,66.7,,0,0,0,0,0,0,173,0,70.7,62.9,51.3,,54.3,0,0,0,13,0,0,43,1,2,100,43,0,0,92.4,3,0,100,43,25,5,2.5,12.5,0.58
Cole Rogers,30392,TE,UTEP,9,9,0,66.7,,0,0,0,0,0,0,330,0,70.7,62.9,56.4,,56.3,8.3,3,0,16,0,0,36,0,2,94.4,34,61.1,22,92.4,3,0,30.6,11,25,5,2.5,12.5,0.74
DeAnthony Arnett,17157,WR,MICH STATE,3,7.7,0,66.7,,0,0,0,0,0,0,223,0,70.7,62.9,50.1,,54.6,0,0,0,6,0,0,16,1,2,100,16,12.5,2,72.9,3,0,87.5,14,11,1,0.5,5.5,0.69
C.J. Curry,48015,WR,OKLA STATE,3,17.3,0,66.7,,0,0,0,0,0,0,262,0,70.7,62.9,64.8,,64.2,0,0,0,17,0,0,10,0,2,100,10,0,0,82.6,3,0,100,10,18,4,2,9,1.8
Warren Leapheart,22347,TE,ARK STATE,11,9.7,0,66.7,,0,0,0,33.3,1,0,113,0,41.5,64,58.6,58,57.1,29.4,10,0,2,23.5,8,34,0,2,70.6,24,47.1,16,109.7,3,2,0,0,4,0,0,2,0.17
Austin Ramesh,30815,FB,WISCONSIN,5,-0.3,1,100,,0,0,0,0,0,0,349,0,73.1,64.1,88,84.3,76.7,0,0,0,9,40.6,13,32,0,3,56.3,18,0,0,131.3,3,1,3.1,1,18,19,6.3,6,1
Keith Marshall,10876,HB,GEORGIA,2,-2.3,0,33.3,,0,0,0,66.7,2,0,173,0,10.9,74,48.2,76,28.9,0,0,0,-5,13.6,3,22,0,1,81.8,18,0,0,42.4,3,0,0,0,-5,0,0,-5,-0.28
Andre Givens,17163,HB,BOWL GREEN,6,2,0,100,,0,0,0,0,0,0,122,0,73.1,74.2,68.7,79.7,51,0.9,1,0,7,45.4,49,108,1,3,52.8,57,0.9,1,79.2,3,0,25.9,28,9,3,1,3,0.16
Cameron Peterson,13361,WR,TROY,5,14,0,66.7,,0,0,0,0,0,0,318,0,70.7,62.9,66.3,,62.6,0,0,0,9,0,0,13,0,2,100,13,0,0,82.6,3,0,100,13,18,10,5,9,1.38
Ryan Longoria,18166,WR,GA SOUTHRN,7,7,0,33.3,,0,0,0,0,0,0,174,0,66.7,61,57.3,,54.7,0,0,0,8,0,0,17,0,1,94.1,16,0,0,42.4,3,0,100,17,8,3,3,8,0.5
Tyler Scott,19412,WR,UCLA,9,10,1,33.3,,0,0,0,0,0,0,324,0,74.9,65,56.7,,53.6,0,0,0,6,0,0,68,1,1,89.7,61,98.5,67,42.4,3,0,1.5,1,6,1,1,6,0.1
DeAndre Reaves,11000,WR,MARSHALL,2,9.7,0,66.7,,0,0,1,33.3,1,0,214,1,31.6,9.4,39,,44.2,0,0,0,14,0,0,8,1,2,100,8,0,0,88.2,3,0,100,8,22,0,0,11,2.75
Zach Yousey,47962,WR,TOLEDO,5,15.7,0,33.3,,0,0,0,50,1,0,316,0,24.5,61,56.6,,53.6,0,0,0,23,0,0,15,0,1,93.3,14,13.3,2,61.8,3,0,86.7,13,23,1,1,23,1.64
Darrius Sims,25021,CB,VANDERBILT,3,2.3,0,66.7,,0,0,0,0,0,0,333,0,70.7,66.9,54.2,,63.3,0,0,0,14,0,0,7,2,2,85.7,6,0,0,77.1,3,0,57.1,4,14,23,11.5,7,2.33
Trent Cowan,47208,WR,IDAHO,9,15.3,0,0,,0,0,0,,0,0,185,0,,,49.2,,50.3,0,0,1,0,0,0,51,1,0,90.2,46,2,1,0,3,0,98,50,0,0,,,0
Drew Barksdale,38060,WR,BOSTON COL,2,25,0,0,,0,0,0,100,1,0,121,0,16.8,,44.7,,45.8,0,0,0,0,0,0,11,0,0,100,11,45.5,5,39.6,3,0,54.5,6,0,0,,,0
Patrick Skov,11067,FB,STANFORD,8,-2.7,0,33.3,,0,0,0,0,0,0,300,0,66.7,25.8,52.7,63.6,63,0,0,0,16,65.1,28,43,0,1,34.9,15,0,0,52.1,3,0,2.3,1,16,18,18,16,1.07
C.J. Worton,27707,WR,FLORIDA,3,-2.7,0,66.7,,0,0,0,33.3,1,0,163,0,32.3,62.9,53.2,,53,0,0,0,8,0,0,24,0,2,95.8,23,100,24,74.3,3,0,0,0,12,15,7.5,6,0.52
Trevone Boykin,11279,QB,TCU,13,-2.7,0,66.7,,0,0,0,0,0,0,305,2,66.7,71.2,79.6,,76.2,0,0,0,55,0,0,591,5,2,0.5,3,0,0,149.3,3,1,0,0,53,59,29.5,26.5,17.67
Jordan Davis,27648,TE,GEORGIA,3,12.7,0,100,,0,0,0,0,0,0,173,0,73.1,64.1,80.3,72.3,78.1,53.8,7,0,24,38.5,5,13,0,3,61.5,8,46.2,6,118.8,3,0,0,0,66,28,9.3,22,8.25
De'Vonte Haggerty,47915,WR,LA MONROE,7,5.3,0,66.7,,0,0,0,33.3,1,0,209,0,31.6,62.9,48.2,,47.4,0,0,0,9,0,0,75,0,2,97.3,73,33.3,25,70.1,3,0,66.7,50,9,1,0.5,4.5,0.12
Javonte Bagley,47888,WR,LOUISVILLE,3,6.7,0,66.7,,0,0,0,0,0,0,210,0,70.7,62.9,61.8,,59.6,0,0,0,10,0,0,20,0,2,95,19,30,6,82.6,3,0,70,14,18,7,3.5,9,0.95
Keith Heitzman,18588,TE,MICHIGAN,6,11.3,0,66.7,,0,0,0,33.3,1,0,222,0,31.6,62.9,55.9,68.9,51.6,80,16,0,26,20,4,20,2,2,75,15,10,2,141.7,3,1,10,2,32,14,7,16,2.13
Dustin Garrison,38827,HB,W VIRGINIA,7,-1,2,66.7,,0,0,0,0,0,0,343,0,70.7,33.8,67.1,78,58.9,0,0,0,13,14.3,5,35,0,2,85.7,30,5.7,2,78.5,3,0,2.9,1,15,19,9.5,7.5,0.5
D'Mauri Jones,23070,WR,MIAMI FL,7,5.7,0,33.3,,0,0,0,0,0,0,220,0,66.7,61,51.3,,51.3,0,0,0,13,0,0,32,0,1,100,32,15.6,5,47.9,3,0,84.4,27,13,6,6,13,0.41
Adrien Dunn,38899,WR,CLEMSON,2,-0.3,0,100,,0,0,0,0,0,0,140,0,73.1,64.1,67.9,,68,0,0,0,17,0,0,5,0,3,100,5,0,0,105.6,3,0,100,5,28,29,9.7,9.3,5.6
Cliff Murphy,15216,FB,TCU,13,6,0,66.7,,0,0,0,0,0,0,305,0,70.7,68.2,66,57,55.6,35.3,30,0,8,50.6,43,85,3,2,48.2,41,7.1,6,119.4,3,1,0,0,16,11,5.5,8,0.39
Quinta Funderburk,17188,WR,SYRACUSE,7,15.3,0,0,,0,0,0,,0,0,304,0,,,51.8,,51.3,0,0,1,0,0,0,25,0,0,96,24,4,1,0,3,0,96,24,0,0,,,0
Jeremiah Kobena,13270,WR,SYRACUSE,5,8.7,1,33.3,,0,0,0,0,0,0,304,0,66.7,61,57.4,,54.3,0,0,1,3,0,0,17,0,1,100,17,29.4,5,2.8,3,0,70.6,12,3,1,1,3,0.18
Desmond Roland,15094,HB,OKLA STATE,11,-2.3,0,66.7,,0,0,0,33.3,1,0,262,0,32.3,91.1,67.6,63.3,42.9,0,0,0,-2,51.8,130,251,0,2,45,113,0.8,2,70.1,3,0,0,0,-5,1,0.5,-2.5,-0.04
Quan Jones,47801,WR,BAYLOR,6,-0.3,0,100,,0,0,0,0,0,0,118,0,73.1,64.1,62.2,,60.3,0,0,0,9,0,0,30,0,3,100,30,0,0,94.4,3,0,100,30,20,21,7,6.7,0.67
Gus Penning,17891,TE,BAYLOR,10,1.7,0,33.3,,0,0,0,0,0,0,118,0,66.7,61,51.9,58.1,44.9,56.4,53,0,2,50,47,94,1,1,48.9,46,6.4,6,42.4,3,0,0,0,2,0,0,2,0.04
Ryan Jenkins,47779,WR,TENNESSEE,8,11.7,0,33.3,,0,0,0,0,0,0,307,0,66.7,61,61.5,,57.3,0,0,1,6,0,0,24,0,1,100,24,4.2,1,2.8,3,0,95.8,23,6,0,0,6,0.25
Tanner Smith,14937,TE,N TEXAS,8,3.3,0,66.7,,0,0,0,0,0,0,251,0,70.7,62.9,48.1,66.3,49.1,75,36,0,8,22.9,11,48,0,2,72.9,35,6.3,3,109.7,3,1,0,0,9,4,2,4.5,0.26
Paul Pitts III,17390,WR,S DIEGO ST,3,19.7,0,66.7,,0,0,0,0,0,0,284,0,70.7,62.9,61.4,,61.1,0,0,0,18,0,0,15,0,2,93.3,14,100,15,89.6,3,0,0,0,23,0,0,11.5,1.64
Kristoff Williams,12842,WR,WASH STATE,2,12.3,1,66.7,,0,0,0,0,0,0,341,0,70.7,62.9,56.9,61.9,56.7,2.4,1,0,29,2.4,1,42,0,2,92.9,39,0,0,107.6,3,0,97.6,41,36,17,8.5,18,0.92
Ryan Smith,47768,WR,DUKE,3,8.7,0,33.3,,0,0,0,0,0,0,154,0,66.7,61,56,,55,0,0,0,0,0,0,9,0,1,100,9,66.7,6,42.4,3,0,33.3,3,0,3,3,0,0
Hakeem Lawrence,39781,HB,AKRON,3,-5.3,0,66.7,,0,0,0,0,0,0,102,0,70.7,14.1,49,78.8,67,0,0,0,12,26.1,6,23,0,2,69.6,16,0,0,84,3,0,0,0,19,28,14,9.5,1.19
Tyre Brady,41818,WR,MIAMI FL,5,8,0,0,,0,0,0,100,2,0,220,0,3.4,,43.8,,43,0,0,0,0,0,0,27,0,0,100,27,3.7,1,39.6,3,0,96.3,26,0,0,,,0
Krysten Hammon,26127,HB,GA STATE,2,-5,1,100,,0,0,0,0,0,0,175,0,73.1,51.9,71.4,75.2,65.7,0,0,0,14,20,6,30,0,3,76.7,23,0,0,94.4,3,0,0,0,20,35,11.7,6.7,0.87
Ahmaad Harris,47720,WR,UCLA,5,2,1,100,,0,0,0,0,0,0,324,0,73.1,64.1,69.2,,69,0,0,0,9,0,0,13,0,3,100,13,92.3,12,98.6,3,0,0,0,23,17,5.7,7.7,1.77
Derrek Thomas,44859,WR,TEMPLE,4,37,0,0,,0,0,0,,0,0,306,0,,,56.3,,52.5,0,0,1,0,0,0,18,0,0,100,18,5.6,1,0,3,0,94.4,17,0,0,,,0
Jordan White,21695,TE,COLO STATE,12,4.7,0,66.7,,0,0,0,0,0,0,144,0,70.7,62.9,59.3,63.3,54.9,74.5,41,0,9,14.5,8,55,1,2,80,44,9.1,5,79.9,3,0,9.1,5,16,10,5,8,0.36
Austin Bennett,23584,WR,OKLAHOMA,2,12,0,33.3,,0,0,0,50,1,0,261,0,24.5,61,63.4,,62.8,0,0,0,19,0,0,8,0,1,100,8,0,0,56.3,3,0,100,8,19,0,0,19,2.38
Nate Shaw,13079,FB,UTSA,12,4.3,0,33.3,,0,0,0,0,0,0,331,0,66.7,61,61.9,71.8,56.1,23.3,14,1,13,38.3,23,60,1,1,61.7,37,0,0,8.3,3,0,0,0,13,10,10,13,0.35
Delton Williams,45637,HB,MICH STATE,11,-0.7,1,100,,0,0,0,0,0,0,223,0,73.1,83.3,77.8,67.2,60.9,0,0,0,17,31.3,20,64,0,3,67.2,43,3.1,2,111.1,3,0,9.4,6,32,34,11.3,10.7,0.74
Rayvean Moore,21672,WR,NEW MEX ST,4,8.3,0,66.7,,0,0,0,0,0,0,242,0,70.7,62.9,55.2,,55.1,0,0,0,9,0,0,17,0,2,100,17,82.4,14,78.5,3,0,17.6,3,15,2,1,7.5,0.88
Tony Stevens,12143,WR,AUBURN,5,6,2,33.3,,0,0,0,0,0,0,115,0,66.7,61,76,,65.8,0,0,0,22,0,0,13,0,1,100,13,7.7,1,60.4,3,0,92.3,12,22,23,23,22,1.69
Troy McCormick Jr.,45665,HB,UTAH,4,-2,1,66.7,,0,0,0,0,0,0,328,0,70.7,46,70.4,80.6,69.7,0,0,0,15,34.8,8,23,0,2,65.2,15,21.7,5,82.6,3,0,0,0,18,28,14,9,1.2
Darrell Warren,14528,FB,KENTUCKY,11,4.7,0,66.7,,0,0,0,0,0,0,202,0,31.6,62.9,58.1,44.1,45.5,2.1,1,1,9,64.6,31,48,0,2,31.3,15,0,0,38.9,3,0,0,0,15,9,4.5,7.5,1
John Klingerman,26988,WR,BOWL GREEN,2,15,0,66.7,,0,0,0,0,0,0,122,0,70.7,62.9,74.4,,71.6,0,0,0,11,0,0,10,0,2,100,10,60,6,86.8,3,0,40,4,21,5,2.5,10.5,2.1
Tion Green,12185,HB,CINCINNATI,3,-3,0,100,,0,0,0,0,0,0,138,0,73.1,78.7,66.3,78,62.6,0,0,0,16,46.2,24,52,1,3,51.9,27,1.9,1,87.5,3,0,0,0,15,24,8,5,0.56
Trey Dye,26922,WR,BYU,3,0.7,0,100,,0,0,0,0,0,0,128,0,73.1,66,54.4,,56,0,0,0,4,0,0,15,0,3,93.3,14,93.3,14,79.2,3,0,6.7,1,8,6,2,2.7,0.57
Cory White,14368,TE,FIU,8,5,2,100,,0,0,0,0,0,0,166,0,73.1,64.1,70,23.1,74.4,84.6,22,0,46,19.2,5,26,1,3,76.9,20,15.4,4,158.3,3,1,0,0,52,43,14.3,17.3,2.6
Metuisela 'Unga,47380,TE,HAWAII,6,13.7,0,33.3,,0,0,0,50,1,0,180,0,24.5,61,39.4,72.1,41.1,100,43,0,21,16.3,7,43,0,1,81.4,35,0,0,59,3,0,0,0,21,8,8,21,0.6
Tre Watson,45730,HB,CAL,11,3.7,0,0,,0,0,0,,0,0,130,0,66.7,78.9,70.7,81.2,51.8,0,0,0,0,19.3,11,57,0,0,77.2,44,3.5,2,39.6,3,0,1.8,1,0,0,,,0
Jamal Jeffery,47579,WR,TEXAS A&M,2,14,0,66.7,,0,0,0,0,0,0,312,0,70.7,62.9,59.6,,57.3,0,0,0,9,0,0,22,0,2,100,22,0,0,74.3,3,0,100,22,12,0,0,6,0.55
Jason Reese,47367,TE,MISSOURI,9,15.7,0,33.3,,0,0,0,0,0,0,229,0,66.7,61,63.5,67.8,58.7,36,9,0,12,8,2,25,0,1,88,22,52,13,46.5,3,0,8,2,12,8,8,12,0.55
Jeremy Liggins,12263,TE,OLE MISS,13,6.3,0,33.3,,0,0,0,66.7,2,0,226,0,11.2,77.2,60.1,31.4,34.3,41.8,38,0,3,48.4,44,91,1,1,49.5,45,8.8,8,42.4,3,0,4.4,4,3,0,0,3,0.07
Marcus Cunningham,14343,WR,FAU,7,0.7,1,100,,0,0,0,0,0,0,165,0,73.1,64.1,59.4,,61.5,0,0,0,15,0,0,26,0,3,100,26,42.3,11,112.5,3,0,57.7,15,33,31,10.3,11,1.27
Victor Blackwell,17616,WR,USC,1,3.7,1,100,,0,0,0,0,0,1,326,0,73.1,64.1,86.7,,84.9,0,0,0,32,0,0,8,0,3,100,8,0,0,118.8,3,0,100,8,54,43,14.3,18,6.75
Martese Jackson,14269,HB,FAU,3,3.7,0,66.7,,0,0,0,0,0,0,165,0,70.7,74.8,63.6,73.5,67.5,14.3,4,0,18,7.1,2,28,0,2,92.9,26,17.9,5,97.9,3,0,17.9,5,29,32,16,14.5,1.12
Marquez Grayson,45794,HB,E CAROLINA,11,1.7,0,100,,0,0,0,0,0,0,156,0,73.1,65.6,65,79.9,58.2,0,0,0,14,56.5,35,62,0,3,43.5,27,3.2,2,118.8,3,1,0,0,9,7,2.3,3,0.33
Chris Thompson,12330,WR,FLORIDA,4,10,0,66.7,,0,0,0,0,0,0,163,1,70.7,9,51.6,,50.1,0,0,0,12,0,0,17,0,2,100,17,11.8,2,81.3,3,0,88.2,15,17,0,0,8.5,1
Derrick Green,45904,HB,MICHIGAN,6,1.3,1,66.7,,0,0,0,0,0,0,222,0,70.7,86,61.7,49.5,59.9,0,0,0,14,27.1,16,59,0,2,71.2,42,0,0,93.8,3,0,1.7,1,26,23,11.5,13,0.62
Jordan Huff,45911,HB,N ILLINOIS,6,0.7,0,66.7,,0,0,0,0,0,0,254,0,70.7,72.7,84.9,71,65.6,0,0,0,5,20,2,10,0,2,80,8,20,2,70.1,3,0,0,0,3,7,3.5,1.5,0.38
Andre Flakes,45922,WR,TROY,11,27,0,0,,0,0,0,100,1,0,318,0,24.5,61,48.8,,49.9,0,0,0,0,0,0,45,0,0,91.1,41,100,45,39.6,3,0,0,0,0,0,,,0
Logan Sweet,19493,WR,UCLA,7,4.7,3,33.3,,0,0,0,50,1,0,324,0,24.5,61,48.5,,48.2,0,0,1,2,0,0,27,0,1,88.9,24,0,0,2.8,3,0,100,27,2,4,4,2,0.08
Mark Szott,18769,TE,NWESTERN,4,8.3,0,66.7,,0,0,0,0,0,0,256,0,73.8,62.8,88.8,74.6,90.7,80,4,0,22,40,2,5,0,2,60,3,0,0,97.9,3,0,0,0,29,12,6,14.5,9.67
Matt Zanellato,17326,WR,PENN STATE,8,9.7,0,0,,0,0,0,,0,0,266,0,,,52.6,,49.1,0,0,1,0,0,0,54,0,0,98.1,53,87,47,0,3,0,13,7,0,0,,,0
