player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Justin Hobbs,47749,WR,TULSA,13,11.9,13,58.8,,0,0,0,10.7,6,36,320,0,59.6,73.8,60.1,,59.3,0,0,2,44,0,0,503,2,50,94.8,477,3.6,18,90.6,85,4,96.2,484,685,303,6.1,13.7,1.44
Temuchin Hodges,11956,WR,VA TECH,14,14.3,3,57.1,,0,0,0,12.7,7,36,337,1,53.2,50.6,67.6,,66.2,0.2,1,2,42,0,0,451,2,48,96,433,15.5,70,101.8,84,7,84,379,691,142,3,14.4,1.6
Jamire Jordan,47514,WR,FRESNO ST,12,10.5,2,56,,0,0,0,13,7,28,169,0,52.9,78.3,61.3,,63.3,0,0,3,85,0,0,426,3,47,95.1,405,95.5,407,77,84,2,3.5,15,711,325,6.9,15.1,1.76
Jazz Peavy,48158,WR,WISCONSIN,14,14.3,1,51.2,,0,0,0,14,7,31,349,0,49.9,86.1,71.2,,69.2,0,0,1,36,0,0,330,0,43,97.6,322,39.1,129,91.1,84,5,60.9,201,635,162,3.8,14.8,1.97
Dylan Cantrell,47782,WR,TEXAS TECH,10,11.1,6,69,,0,0,0,7.9,5,42,315,0,65.7,74.6,77.2,,73.6,0.5,2,0,54,0,0,438,2,58,95.4,418,5,22,124.9,84,8,94.1,412,675,280,4.8,11.6,1.61
R.J. Shelton,38941,WR,MICH STATE,12,9.3,9,63.9,,0,0,0,3.6,2,30,223,0,83.8,80.6,77.7,64.4,78.5,0.3,1,2,86,0.3,1,365,0,53,92.9,339,65.5,239,104.9,83,5,34,124,789,443,8.4,14.9,2.33
Ronnie Moore,47704,WR,BOWL GREEN,12,11.7,5,50.6,,0,0,0,16,8,22,122,0,43.7,76.5,60.3,64,58.4,1,4,5,48,0.3,1,390,2,42,93.3,364,24.4,95,48.9,83,1,73.8,288,513,194,4.6,12.2,1.41
Jordan Reid,48138,WR,OHIO,14,10.7,2,69.9,,0,0,0,4.9,3,32,259,1,79.5,49.5,66,,67.5,0,0,1,39,0,0,443,1,58,93.2,413,29.1,129,112.3,83,6,70.9,314,655,161,2.8,11.3,1.59
Wyatt Demps,48193,WR,NEVADA,12,13.3,3,63.9,,0,0,0,5.4,3,33,239,0,71.9,74,74.6,,74.6,0,0,3,45,0,0,334,1,53,95.5,319,4.2,14,110.8,83,9,95.8,320,686,165,3.1,12.9,2.15
D.J. Thompson,13313,WR,SO MISS,11,12.2,1,56.6,,0,0,0,9.6,5,28,296,0,63,73.8,68.4,71,68.3,0,0,3,35,0.3,1,345,1,47,94.2,325,3.2,11,83.9,83,6,96.5,333,510,185,3.9,10.9,1.57
Jimmy Williams,48063,WR,E CAROLINA,12,11.4,7,54.2,,0,0,0,19.6,11,28,156,0,27.5,73.3,56.6,,55.3,0,0,3,75,0,0,552,0,45,95.8,529,15,83,105.4,83,8,85,469,818,386,8.6,18.2,1.55
John Ursua,26586,WR,HAWAII,14,9.8,9,62.7,,0,0,0,8.8,5,30,180,0,67.5,82.6,70.9,,71.6,0,0,4,44,0,0,327,1,52,93.3,305,99.1,324,79.2,83,3,0.9,3,657,288,5.5,12.6,2.15
Devonte Boyd,47983,WR,UNLV,10,13,6,54.9,,0,0,0,19.6,11,31,325,0,30.1,73.3,70.6,,70.8,0,0,2,64,0,0,297,2,45,96.3,286,9.8,29,91.8,82,4,90.2,268,746,272,6,16.6,2.61
T.L. Ford II,48284,WR,CHARLOTTE,12,14.2,6,43.9,,0,0,0,16.3,7,20,136,0,42.4,72.4,56,,54.3,0,0,1,39,0,0,433,1,36,94.9,411,9.7,42,71.7,82,4,90.3,391,430,119,3.3,11.9,1.05
Josh Magee,12030,WR,S ALABAMA,12,13.8,7,59.8,,0,0,2,15.5,9,32,288,0,43.4,73.7,70.7,,72.6,0.3,1,3,76,0,0,302,5,49,96.4,291,94.7,286,98.7,82,5,4.6,14,821,264,5.4,16.8,2.82
Keke Coutee,47698,WR,TEXAS TECH,12,10.3,20,67.1,,0,0,0,9.8,6,34,315,0,64.6,76.4,86,63.9,88.1,0,0,3,80,0.3,1,311,2,55,92.3,287,93.9,292,116.4,82,7,4.8,15,890,491,8.9,16.2,3.1
Darren Andrews,47630,WR,UCLA,12,9.4,6,67.1,,0,0,0,11.3,7,36,324,0,58.1,74.5,66.9,,66.6,0.2,1,3,39,0,0,458,3,55,95.2,436,71.4,327,95,82,4,27.5,126,709,341,6.2,12.9,1.63
Bug Howard,12125,WR,N CAROLINA,13,15.1,2,65.4,,0,0,0,5.4,3,37,245,0,78,74.2,73.7,62.1,72,0,0,1,68,0.2,1,431,3,53,94.9,409,6.3,27,126.9,81,8,93.7,404,827,192,3.6,15.6,2.02
Deebo Samuel,48274,WR,S CAROLINA,10,8.3,18,72.8,,0,0,0,3.3,2,34,289,1,84.8,64.3,81.4,61.9,78.9,0,0,1,47,0.3,1,333,1,59,95.2,317,11.7,39,102,81,1,88,293,783,423,7.2,13.3,2.47
Nate Cole,38556,WR,CINCINNATI,12,6.5,4,70.4,,0,0,0,5,3,32,138,1,79,49.3,70,63.1,67.6,0,0,1,28,0.3,1,395,0,57,97,383,90.6,358,98.5,81,4,7.6,30,514,203,3.6,9,1.34
Cameron Batson,47669,WR,TEXAS TECH,12,6.7,9,75.3,,0,0,0,1.6,1,33,315,0,86.7,83.3,70.9,,69.2,0.2,1,2,66,0,0,501,2,61,94.2,472,94.2,472,120.8,81,8,5,25,648,390,6.4,10.6,1.37
Gregory Hogan,48183,WR,NEW MEX ST,12,13.1,9,40,,0,0,0,11.1,4,20,242,2,59.2,25.9,61,,58.9,0,0,4,33,0,0,357,3,32,96.6,345,8.7,31,46.5,80,3,91.3,326,373,159,5,11.7,1.08
Tim Crawley,47574,WR,S JOSE ST,12,9.6,8,67.5,,0,0,0,6.9,4,35,285,0,77.6,79,74.2,63.5,74.3,0.8,3,4,65,0.3,1,366,1,54,94.3,345,73.8,270,82.7,80,3,24.3,89,628,241,4.5,11.6,1.82
Hayden Hurst,47294,TE,S CAROLINA,13,8.2,8,60,,0,0,0,5.9,3,30,289,0,75.5,74,72.1,43.1,69.5,35.4,169,5,47,16.5,79,478,1,48,79.3,379,60,287,62.3,80,1,2.5,12,616,356,7.4,12.8,1.63
Jake Maulhardt,48045,WR,WYOMING,14,16.9,2,48.8,,0,0,0,9.3,4,25,351,0,65.2,73.3,66.1,,64,0.5,2,7,45,0,0,399,2,39,95,379,6,24,54.7,80,4,93.5,373,611,93,2.4,15.7,1.61
Papi White,45926,HB,OHIO,13,11.7,6,51.3,,0,0,0,12.8,6,21,259,0,60.5,76.2,70.3,79,76.7,0,0,3,75,7.6,21,276,1,41,85.5,236,59.1,163,89.2,80,6,13.8,38,672,399,9.7,16.4,2.85
James Gardner,48112,WR,MIAMI OH,11,15.7,2,56.3,,0,0,0,6.3,3,35,221,0,73.7,73.3,81.4,,81.2,0,0,2,70,0,0,276,0,45,96.7,267,4,11,102.6,80,6,96,265,750,123,2.7,16.7,2.81
Byron Pringle,42345,WR,KANSAS ST,13,14.8,7,48.8,,0,0,1,11.4,5,27,199,0,57.8,44.8,65.9,,66.5,0,0,2,83,0,0,337,4,39,95.3,321,14.5,49,81.8,80,4,85.5,288,631,288,7.4,16.2,1.97
Jaylen Samuels,47297,TE,NC STATE,13,5.7,7,70,,0,0,0,9.7,6,29,248,0,63.5,81.5,72.3,69.2,71.2,10.2,33,0,55,0.9,3,325,0,56,95.7,311,84,273,118.7,80,7,2.5,8,559,384,6.9,10,1.8
Ka'Raun White,47784,WR,W VIRGINIA,11,12.3,10,60.8,,0,0,0,9.4,5,32,343,1,64.3,44.7,68.6,,67.7,0,0,4,53,0,0,355,3,48,95.8,340,9.9,35,83.5,79,5,90.1,320,583,246,5.1,12.1,1.71
Damore'ea Stringfellow,47814,WR,OLE MISS,12,13.7,4,58.2,,0,0,1,16.4,9,37,226,0,37.1,73.5,67.4,,67.7,0,0,3,50,0,0,406,2,46,94.3,383,2.7,11,97.9,79,6,97.3,395,716,212,4.6,15.6,1.87
Deon Watson,47277,TE,IDAHO,13,12,9,51.9,,0,0,0,18,9,30,185,0,38.2,73.3,70.4,65.2,70.7,5.8,21,4,74,0.3,1,363,4,41,94.2,342,9.9,36,73.7,79,3,84.3,306,697,264,6.4,17,2.04
Aaron Peck,12115,WR,FRESNO ST,11,11.1,10,58.2,,0,0,0,4.2,2,22,169,1,74.1,43.2,64.1,,63.4,0.5,2,3,80,0,0,379,1,46,95.5,362,25.9,98,80.9,79,3,73.4,278,635,226,4.9,13.8,1.75
Darreus Rogers,12265,WR,USC,13,11.2,11,71.8,,0,0,0,3.4,2,40,326,0,84.1,74.3,71,61,71.1,0.2,1,1,46,0.2,1,471,5,56,96.2,453,9.1,43,110.8,78,4,90.2,425,696,245,4.4,12.4,1.54
Al-Damion Riles,12332,WR,LA LAFAYET,13,5.5,8,76.9,,0,0,0,1.6,1,30,207,0,90.4,76.9,76.2,62.1,76.8,0,0,2,71,0.3,1,320,0,60,94.1,301,96.3,308,103,78,2,3.4,11,729,561,9.4,12.2,2.42
Ron'Quavion Tarver,48171,WR,UTAH ST,12,13.6,4,59,,0,0,0,11.5,6,28,329,1,58.9,47,68.3,,66.9,0,0,5,42,0,0,329,3,46,94.2,310,6.7,22,69.5,78,3,93.3,307,602,149,3.2,13.1,1.94
Thaddeous Thompson,47575,WR,N TEXAS,13,12.4,2,55.1,,0,0,0,10.4,5,31,251,0,51.4,73.4,58.9,,59.4,0,0,3,43,0,0,453,4,43,94.9,430,97.6,442,69.7,78,2,2.2,10,545,139,3.2,12.7,1.27
Michael Henry,47595,WR,W MICHIGAN,14,5.9,7,80.8,,0,0,0,6,4,37,347,1,76.2,50.8,69.4,,68.6,0,0,0,65,0,0,413,0,63,95.9,396,78.5,324,125.4,78,4,21.5,89,779,545,8.7,12.4,1.97
ArDarius Stewart,11834,WR,ALABAMA,12,9.3,18,70.1,,0,0,0,6.9,4,29,103,1,73,56.4,76.3,63.9,73.3,2,7,5,71,0.3,1,342,2,54,95,325,21.9,75,113.8,77,8,73.7,252,845,569,10.5,15.6,2.6
Nick Kurtz,47937,WR,BYU,13,11.2,4,63.6,,0,0,0,5.8,3,28,128,1,75.5,44.7,66.2,,64.9,0,0,2,39,0,0,363,2,49,92.3,335,22,80,82.3,77,2,78,283,542,142,2.9,11.1,1.62
DJ Moore,48267,WR,MARYLAND,13,13,13,53.2,,0,0,0,6.8,3,26,215,0,72.1,77.4,68.7,,66.7,0,0,2,92,0,0,385,2,41,96.4,371,11.2,43,96.8,77,6,87.8,338,651,400,9.8,15.9,1.75
Jonathan Duhart,47666,WR,DOMINION,13,11.4,18,63.2,,0,0,0,5.9,3,37,263,1,75.2,44.2,72.9,67.6,72.8,5.6,22,1,77,0.8,3,392,2,48,93.1,365,45.9,180,129.3,76,9,48.5,190,741,324,6.8,15.4,2.03
Charles Nelson,47665,WR,OREGON,12,10,9,68.4,,0,0,0,7.1,4,27,264,0,72.4,35.4,74.9,21.2,74.7,0.3,1,1,48,0,0,330,4,52,94.8,313,59.4,196,105.9,76,5,34.8,115,554,225,4.3,10.7,1.77
Josh Stewart,48066,WR,UTSA,13,17.5,3,47.4,,0,0,1,12.2,5,28,331,0,55.9,72.6,71.1,,70,0,0,1,77,0,0,326,3,36,95.1,310,3.7,12,95.4,76,5,96.3,314,682,208,5.8,18.9,2.2
Deontay Burnett,47477,WR,USC,13,8.7,13,73.7,,0,0,0,3.4,2,29,326,0,84.7,76.5,75.9,,76.5,2.5,8,4,40,0,0,322,1,56,95.3,307,83.9,270,106.4,76,7,9,29,622,293,5.2,11.1,2.03
I'Tavius Mathers,16897,HB,MIDDLE TN,13,-2.3,24,86.8,,0,0,0,2.9,2,26,224,1,81.8,87.9,79.7,80.3,81.4,0.2,1,0,78,15.8,79,499,1,66,80.6,402,10.2,51,114.5,76,3,0.4,2,632,819,12.4,9.6,1.57
Kahlil Lewis,47788,WR,CINCINNATI,11,12.4,6,63.2,,0,0,0,0,0,31,138,0,92,76.9,65.8,60.9,66.4,0,0,2,47,0.3,1,397,2,48,97,385,14.4,57,98.8,76,5,85.1,338,605,167,3.5,12.6,1.57
Gerald Everett,11799,TE,S ALABAMA,13,8.6,24,65.3,,0,0,1,9.3,5,28,288,1,60.4,45.7,77,69.2,77,42.1,157,3,79,12.6,47,373,3,49,83.4,311,56.6,211,97.8,75,4,0,0,722,445,9.1,14.7,2.32
River Cracraft,47417,WR,WASH STATE,10,10.9,5,70.7,,0,0,0,10.2,6,35,341,1,61.9,47,75.3,64.7,73.7,0,0,2,71,0.3,1,366,2,53,94,344,96.7,354,110.5,75,5,3.3,12,691,218,4.1,13,2.01
Deon Cain,13597,WR,CLEMSON,15,18.2,7,50.7,,0,0,0,13.6,6,34,140,0,52.2,72.9,80.7,,79,0,0,5,65,0,0,275,2,38,94.5,260,13.5,37,96.4,75,9,86.5,238,725,218,5.7,19.1,2.79
Ahmmon Richards,42206,WR,MIAMI FL,13,12.7,14,65.3,,0,0,0,9.3,5,38,220,1,64.2,45.5,82.9,,82.1,0,0,1,77,0,0,320,0,49,95.9,307,14.7,47,116.2,75,3,85.3,273,934,444,9.1,19.1,3.04
Olamide Zaccheaus,44920,WR,VIRGINIA,12,8.9,8,68,,0,0,0,8.9,5,28,335,0,65.3,74.4,68.8,,68.4,0.6,2,2,82,0,0,318,1,51,95.3,303,94.7,301,111.2,75,7,2.2,7,584,246,4.8,11.5,1.93
Jawuan Harris,47765,WR,RUTGERS,12,8.5,1,53.3,,0,0,0,4.8,2,24,278,0,64.6,81.5,65.6,,65.9,0,0,4,75,0,0,336,0,40,96.7,325,77.7,261,64.6,75,3,22,74,486,256,6.4,12.2,1.5
Dimetrios Mason,42137,WR,MISSOURI,12,12,4,63.5,,0,0,0,13,7,23,229,2,47.6,27.3,61.6,,61.1,0,0,1,57,0,0,275,3,47,93.8,258,2.2,6,95.8,74,3,95.3,262,584,257,5.5,12.4,2.26
Josh Malone,11883,WR,TENNESSEE,13,15.9,7,67.6,,0,0,0,5.7,3,39,307,0,76.7,80,75,,75.7,0,0,1,67,0,0,411,3,50,97.1,399,10.7,44,144.4,74,11,89.3,367,972,292,5.8,19.4,2.44
Taj Williams,48333,WR,TCU,13,16.9,4,52.7,,0,0,0,11.4,5,27,305,1,58.5,39.5,60.9,,59.2,0,0,0,74,0,0,445,0,39,96.6,430,1.1,5,108.1,74,5,98.9,440,703,212,5.4,18,1.63
Bryan Edwards,28486,WR,S CAROLINA,12,12.5,7,59.5,,0,0,0,13.7,7,26,289,0,45.4,73.3,65.2,,61.7,0,0,1,42,0,0,414,4,44,96.1,398,3.6,15,97.2,74,4,96.4,399,590,235,5.3,13.4,1.48
Quay Johnson,47528,WR,E CAROLINA,12,5.2,12,78.4,,0,0,0,4.9,3,28,156,1,79,66.6,56,67.7,53.3,0,0,1,75,0.2,1,594,1,58,96,570,70.7,420,106.5,74,3,28.3,168,568,366,6.3,9.8,1
Austin Proehl,48223,WR,N CAROLINA,13,13.5,7,58.1,,0,0,0,10.4,5,30,245,0,61.3,73.8,63.2,,64.1,0.8,3,1,46,0,0,386,3,43,94.6,365,16.8,65,92.1,74,3,82.1,317,598,159,3.7,13.9,1.64
Bilal Marshall,47641,WR,PURDUE,12,11.6,7,54.8,,0,0,0,16.7,8,20,273,1,38.4,52.7,59.1,62.2,58.4,0.2,1,1,49,0.2,1,420,3,40,93.1,391,21.7,91,83,73,3,76.7,322,477,143,3.6,11.9,1.22
Austin Wolf,47815,WR,AKRON,12,15.9,3,49.3,,0,0,0,5.3,2,24,102,0,75.9,72.4,61.3,,60.6,0.2,1,1,44,0,0,432,2,36,91.7,396,6.3,27,91.7,73,5,93.5,404,550,95,2.6,15.3,1.39
Terren Encalade,48084,WR,TULANE,12,14.5,7,49.3,,0,0,0,7.7,3,21,319,0,69.1,74.2,72.3,,68.8,0.4,1,4,38,0,0,273,1,36,93.4,255,68.9,188,76.3,73,6,30.4,83,500,110,3.1,13.9,1.96
Tyler Conklin,47124,TE,C MICHIGAN,13,12.8,4,57.5,,0,0,0,4.5,2,30,134,0,79.5,73.3,69.9,74.3,70.6,61.7,322,3,35,12.5,65,522,1,42,82.8,432,28.5,149,92.3,73,6,9.4,49,560,152,3.6,13.3,1.3
Rayshad Lewis,42321,WR,UTAH ST,12,8.6,3,54.8,,0,0,1,9.1,4,20,329,1,65.5,57.9,58.4,,56.8,0.3,1,2,68,0,0,331,2,40,96.1,318,94.3,312,72.6,73,2,4.5,15,476,280,7,11.9,1.5
Jordan Lasley,48202,WR,UCLA,11,12.3,9,56.9,,0,0,0,12.8,6,26,324,2,53,23.9,67.7,,67,0.3,1,2,75,0,0,287,1,41,95.8,275,14.3,41,96.8,72,5,85.4,245,617,245,6,15,2.24
Chris Platt,47570,WR,BAYLOR,13,16.5,4,48.6,,0,0,0,18.6,8,21,118,0,31.1,72.8,58.5,,58.9,0,0,4,89,0,0,339,2,35,95,322,86.1,292,70.6,72,4,13.9,47,564,174,5,16.1,1.75
Dante Pettis,48113,WR,WASHINGTON,14,14.7,8,73.6,,0,0,0,1.9,1,40,340,0,88.7,70.2,82,,82.7,0.3,1,2,61,0,0,379,1,53,94.5,358,14.8,56,139,72,15,85,322,822,138,2.6,15.5,2.3
Van Jefferson,47447,WR,OLE MISS,12,12.1,6,68.1,,0,0,0,9.3,5,32,226,0,65.9,78.5,65.6,,65.2,0,0,1,44,0,0,447,0,49,94.2,421,97.1,434,98.3,72,3,2.7,12,543,185,3.8,11.1,1.29
Trent Cowan,47208,TE,IDAHO,13,10.3,4,66.7,,0,0,0,9.4,5,37,185,0,63.6,73.6,79.7,66.4,76.8,73.6,323,0,32,13.7,60,439,1,48,81.1,356,21.4,94,117.1,72,6,3.9,17,548,137,2.9,11.4,1.54
Shelton Gibson,11921,WR,W VIRGINIA,13,19.2,10,59.7,,0,0,0,8.5,4,28,343,0,66.6,77.3,70.6,,73.2,0,0,1,71,0,0,390,7,43,94.6,369,7.2,28,135.2,72,8,92.8,362,951,208,4.8,22.1,2.58
Bryce Bobo,48271,WR,COLORADO,13,9.5,14,61.1,,0,0,0,10.2,5,25,143,0,63.2,73.5,68.8,,67.1,0,0,3,66,0,0,435,1,44,95.9,417,5.7,25,76.6,72,2,94.3,410,548,218,5,12.5,1.31
Jamari Staples,48206,WR,LOUISVILLE,12,16,5,50,,0,0,0,12.2,5,29,210,0,55.1,72.4,64.2,,63.1,0,0,1,55,0,0,398,1,36,95.5,380,6.3,25,82.8,72,2,93.7,373,615,200,5.6,17.1,1.62
Stephen Louis,47458,WR,NC STATE,13,12.4,6,49.3,,0,0,1,7.9,3,25,248,0,69.1,72.9,68.8,61.9,67,0,0,5,80,0.3,1,360,1,35,95,342,30.8,111,63,71,2,69.2,249,678,275,7.9,19.4,1.98
Christian Blake,47900,WR,N ILLINOIS,12,13.9,0,47.9,,0,0,0,15,6,23,254,0,47.7,75.2,60.7,,60.7,0.3,1,4,51,0,0,381,2,34,95.8,365,16.5,63,54.7,71,2,83.2,317,457,135,4,13.4,1.25
BJ Johnson III,18197,WR,GA SOUTHRN,12,12.8,8,59.2,,0,0,0,10.6,5,32,174,0,59.9,73.1,79.1,,78.9,2.1,6,4,64,0,0,284,2,42,95.8,272,32.4,92,77.3,71,3,65.5,186,602,207,4.9,14.3,2.21
Quincy Adeboyejo,12085,WR,OLE MISS,12,12.9,2,49.3,,0,0,0,12.5,5,22,226,0,54.3,72.3,60.6,,59.1,0,0,3,30,0,0,419,1,35,95.7,401,6.7,28,57,71,1,93.3,391,456,117,3.3,13,1.14
Mark Chapman,48120,WR,C MICHIGAN,12,12.4,6,62,,0,0,1,6.4,3,27,134,0,74.6,76.8,68.5,,67.9,0,0,2,40,0,0,364,2,44,95.9,349,14.6,53,95.5,71,4,85.4,311,592,185,4.2,13.5,1.7
Jonnu Smith,11855,TE,FIU,11,7.4,11,60,,0,0,0,17.6,9,27,166,0,44.5,73.7,62.8,77.3,63.3,63.8,272,5,40,11.5,49,426,3,42,83.6,356,32.9,140,71.5,70,4,0.7,3,506,294,7,12,1.42
Shaedon Meadors,48003,WR,APP STATE,13,15.3,1,64.3,,0,0,0,6.3,3,33,108,0,74.3,73.4,75.9,,76.5,0,0,2,56,0,0,302,2,45,94,284,3.3,10,95.9,70,2,96.7,292,716,114,2.5,15.9,2.52
Melquise Stovall,38411,WR,CAL,10,6.9,9,60.9,,0,0,0,14.3,7,20,130,1,50.5,44.4,66.4,,64.1,0,0,3,40,0,0,296,0,42,94.6,280,96.3,285,74.2,69,3,1,3,415,273,6.5,9.9,1.48
Levern Jacobs,12301,WR,MARYLAND,13,10.2,13,59.4,,0,0,0,6.8,3,20,215,0,72.6,73.5,65.6,,63.1,0,0,3,52,0,0,356,1,41,96.6,344,12.1,43,69.7,69,2,87.1,310,439,254,6.2,10.7,1.28
David Njoku,11784,TE,MIAMI FL,13,8.1,15,62.3,,0,0,0,10.4,5,27,220,0,61.2,73.3,76.7,72.1,76.3,33.8,114,0,76,8.3,28,337,2,43,88.4,298,64.7,218,134.8,69,8,1.5,5,698,483,11.2,16.2,2.34
Darren Carrington II,48219,WR,OREGON,12,16.7,3,62.3,,0,0,0,10.4,5,26,264,0,55.5,51.7,70.9,,68.3,0,0,1,55,0,0,368,1,43,96.5,355,14.4,53,108.7,69,5,85.6,315,606,122,2.8,14.1,1.71
Jalen Rowell,38948,WR,AIR FORCE,13,19.7,6,50.7,,0,0,0,2.8,1,28,101,0,84.3,73.8,92.3,,94.5,0,0,5,75,0,0,191,2,35,91.1,174,7.3,14,95.2,69,6,92.7,177,959,252,7.2,27.4,5.51
Keith Kirkwood,48017,WR,TEMPLE,14,14.1,8,60.9,,0,0,0,6.7,3,28,306,1,66.6,44.4,72,,70.9,0.3,1,1,56,0,0,374,1,42,95.5,357,34.8,130,104.7,69,4,65,243,639,133,3.2,15.2,1.79
James Quick,12305,WR,LOUISVILLE,13,16.1,3,66.2,,0,0,0,15.1,8,23,210,2,46.1,25.2,64.2,,62.5,0.6,2,2,72,0,0,346,3,45,96.5,334,43.1,149,121.5,68,6,56.4,195,769,224,5,17.1,2.3
Carrington Thompson,48032,WR,W MICHIGAN,14,14.1,5,61.8,,0,0,0,14.3,7,34,347,0,48.1,73.1,71.4,61.9,68.2,0,0,1,51,0.2,1,425,2,42,96,408,29.6,126,115.9,68,6,70.4,299,638,157,3.7,15.2,1.56
C.J. Duncan,47498,WR,VANDERBILT,13,9.5,6,66.2,,0,0,0,6.3,3,28,333,0,73.7,75.4,72.9,,72.6,1.3,4,2,31,0,0,318,0,45,95.6,304,87.1,277,75.2,68,0,11.6,37,493,184,4.1,11,1.62
Donald Gray,48216,WR,MISS STATE,13,16,13,60.3,,0,0,0,10.9,5,27,227,1,54,47.1,68.6,,67,0,0,0,74,0,0,385,3,41,94,362,9.6,37,120.7,68,5,90.4,348,716,284,6.9,17.5,1.98
Teo Redding,47790,,BOWL GREEN,12,16.2,6,45.6,,0,0,0,8.8,3,23,122,0,65.7,72,66,,66.5,0,0,7,46,0,0,367,3,31,92.9,341,4.6,17,41.1,68,3,95.4,350,423,87,2.8,13.6,1.24
Brandon Powell,48036,WR,FLORIDA,13,7.1,4,67.2,,0,0,0,4.3,2,20,163,0,80.6,77.7,66.7,64.4,67,0.9,3,3,26,0.3,1,332,2,45,95.2,316,73.8,245,73.4,67,2,20.8,69,387,249,5.5,8.6,1.22
Dominique Heath,47670,WR,KANSAS ST,13,7.9,4,67.2,,0,0,0,8.2,4,22,199,0,68.8,85,70.3,,70.1,0,0,1,54,0,0,290,1,45,95.2,276,97.2,282,94,67,3,2.8,8,438,220,4.9,9.7,1.59
Jared Murphy,47673,WR,MIAMI OH,13,9.7,5,64.2,,0,0,0,12.2,6,28,221,0,54.8,81.7,65.9,,65.9,0,0,0,58,0,0,354,0,43,96.6,342,95.5,338,114.8,67,5,4.2,15,552,243,5.7,12.8,1.61
Glenn Smith,45723,WR,GA STATE,12,9.4,9,59.7,,0,0,0,7,3,24,175,0,71.7,72.5,60.9,76.5,63.3,0,0,4,78,4.5,17,379,0,40,91.8,348,77,292,75.9,67,3,10.8,41,547,330,8.3,13.7,1.57
Keon Hatcher,12249,WR,ARKANSAS,12,13.4,7,65.7,,0,0,0,2.2,1,35,111,0,86.2,75.5,81.3,65.2,80.1,0.3,1,2,73,0.6,2,310,4,44,93.5,290,15.5,48,130.2,67,8,83.2,258,743,258,5.9,16.9,2.56
Mike Gesicki,47153,TE,PENN STATE,14,11,2,71.6,,0,0,1,4,2,27,266,0,81.3,73.7,77.2,74.7,87.1,71,314,0,53,27.4,121,442,1,48,69.7,308,28.7,127,128.9,67,5,0,0,679,282,5.9,14.1,2.2
Jordan Leggett,11905,TE,CLEMSON,15,10.5,4,68.7,,0,0,0,6.1,3,33,140,1,75.2,44.2,67.5,62.4,65.8,33.4,192,2,56,12,69,575,3,46,83.3,479,61.2,352,127.5,67,7,4.9,28,736,340,7.4,16,1.54
Xavier Castille,47914,WR,SMU,12,9.8,3,59.7,,0,0,0,16.7,8,24,287,0,41.2,72.9,62.1,,61.4,0.4,1,0,48,0,0,282,1,40,94,265,29.8,84,83.1,67,1,68.4,193,423,164,4.1,10.6,1.6
Teldrick Morgan,47726,WR,MARYLAND,13,10.4,7,65.2,,0,0,0,10.4,5,26,215,0,60.5,83.5,67.3,76.2,65.8,0.6,2,3,63,0.6,2,337,3,43,96.4,325,90.2,304,89,66,4,7.4,25,497,253,5.9,11.6,1.53
Jake Butt,11900,TE,MICHIGAN,13,7.2,6,69.7,,0,0,0,9.8,5,31,222,1,62.4,43.2,84.2,52.2,85.9,79,252,2,37,11.3,36,319,1,46,86.2,275,16,51,102.2,66,4,4.4,14,546,294,6.4,11.9,1.99
Jamir Tillman,48091,WR,NAVY,14,17.7,7,60.6,,0,0,0,2.4,1,28,237,0,84.5,73.8,89.7,68.5,89.9,0,0,3,47,1.1,2,184,0,40,96.7,178,10.9,20,83.6,66,2,87.5,161,631,148,3.7,15.8,3.54
Troy Fumagalli,47333,TE,WISCONSIN,14,8.6,3,71.2,,0,0,0,11.3,6,36,349,0,58.1,73.6,91.5,68.5,92.2,76.4,252,1,30,9.1,30,330,2,47,88.8,293,20.9,69,101.8,66,2,2.1,7,580,249,5.3,12.3,1.98
Cameron Posey,47639,WR,PURDUE,12,9.4,6,59.1,,0,0,0,2.5,1,20,273,0,84.2,73.7,56.4,,56.7,0.4,2,4,89,0,0,448,1,39,94.2,422,96,430,63.6,66,3,3.3,15,355,201,5.2,9.1,0.84
Taquan Mizzell Sr.,45675,HB,VIRGINIA,12,3,8,80.3,,0,0,0,1.9,1,15,335,1,88.5,68.1,74.1,73,80.4,0.6,2,0,53,9.2,29,316,1,53,87.3,276,12.7,40,102.7,66,2,4.4,14,410,301,5.7,7.7,1.49
Seth Collins,47812,WR,OREGON ST,10,11.5,1,54.5,,0,0,0,10,4,17,265,1,63.3,51.5,55.7,,57.1,0,0,3,46,0,0,359,5,36,93.9,337,15,54,60,66,1,83.8,301,418,169,4.7,11.6,1.24
