player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Dallis Todd,29744,WR,OKLAHOMA,5,10,0,50,,0,0,0,50,1,0,261,0,24.9,61,58,,55.8,0,0,0,9,0,0,28,1,1,92.9,26,32.1,9,62.5,2,0,67.9,19,9,0,0,9,0.35
Daniel Fields,30188,WR,UCLA,1,2,0,0,,0,0,0,100,1,0,324,0,16.4,,44.3,,40.7,0,0,1,0,0,0,6,0,0,100,6,83.3,5,0,2,0,0,0,0,0,,,0
Andrew Davis,30649,WR,TOLEDO,4,12,0,100,,0,0,0,0,0,1,316,0,70.7,62.9,76.2,,78.3,0,0,0,25,0,0,8,1,2,100,8,0,0,118.8,2,0,100,8,30,6,3,15,3.75
Joshua Tapscott,30704,HB,WYOMING,8,1,1,100,,0,0,0,0,0,1,351,0,70.7,75.9,63.8,64.5,63,0,0,0,8,70.3,26,37,0,2,24.3,9,0,0,127.1,2,1,0,0,10,8,4,5,1.11
Trey Ellis,31787,WR,VANDERBILT,8,14,0,0,,0,0,0,,0,0,333,0,,62.5,60.7,,53,0,0,1,0,0,0,17,0,0,100,17,41.2,7,0,2,0,58.8,10,0,0,,,0
Xavian Marks,32112,HB,ALABAMA,1,-4,2,100,,0,0,0,0,0,1,103,0,70.7,65.3,71.8,,73.8,0,0,0,13,0,0,3,0,2,100,3,66.7,2,106.3,2,0,0,0,19,27,13.5,9.5,6.33
Austin Cottrell,32350,WR,BOISE ST,9,19.5,0,50,,0,0,0,50,1,1,120,0,24.5,61,62.6,67.5,62.9,12.5,3,0,42,8.3,2,24,0,1,83.3,20,8.3,2,95.8,2,0,79.2,19,79,51,51,79,3.95
Evan Faunce,32437,TE,NEVADA,6,10.5,0,50,,0,0,0,50,1,1,239,0,24.5,61,61.9,71.4,47.9,100,29,0,18,44.8,13,29,2,1,55.2,16,0,0,81.3,2,0,0,0,18,3,3,18,1.13
Jacob Hill,32958,HB,SYRACUSE,2,9,0,0,,0,0,0,100,1,0,304,0,16.4,76.2,55.9,69.8,41.2,0,0,0,0,14.3,1,7,0,0,71.4,5,57.1,4,39.6,2,0,0,0,0,0,,,0
Desmond Anderson,33165,HB,MIDDLE TN,7,-0.5,1,50,,0,0,0,0,0,1,224,0,66.7,36.2,61.5,52.3,57.8,0,0,0,42,31.7,20,63,0,1,66.7,42,3.2,2,95.8,2,0,1.6,1,42,44,44,42,1
Brett Winnegan,33851,HB,UTSA,2,-5.5,1,100,,0,0,0,0,0,1,331,0,70.7,66.9,71.8,,72.8,0,0,0,10,0,0,3,0,2,100,3,33.3,1,87.5,2,0,0,0,10,21,10.5,5,3.33
Derrick Dick,33863,WR,UTSA,5,12.5,0,50,,0,0,0,0,0,0,331,0,66.7,20.3,45.6,,55.5,0,0,0,5,0,0,10,0,1,100,10,100,10,56.3,2,0,0,0,5,0,0,5,0.5
Deltron Sands,33981,HB,OREGON ST,3,-1,0,50,,0,0,0,50,1,0,265,0,24.9,70.7,56,75.7,30.4,0,0,0,3,50,5,10,0,1,50,5,0,0,56.3,2,0,0,0,3,5,5,3,0.6
John Kelly Jr.,34761,HB,TENNESSEE,4,0,0,0,,0,0,0,100,1,0,307,0,16.4,80.9,72.1,79.8,29.6,0,0,0,0,38.5,5,13,0,0,61.5,8,0,0,39.6,2,0,0,0,0,0,,,0
Seth Ryan,34901,WR,CLEMSON,4,1,0,100,,0,0,0,0,0,0,140,0,70.7,62.9,59,,58,0,0,0,10,0,0,9,0,2,100,9,11.1,1,95.8,2,0,88.9,8,14,12,6,7,1.56
Jake Burt,36147,TE,BOSTON COL,8,8.5,0,50,,0,0,0,0,0,0,121,0,66.7,61,69.4,71.9,48.6,100,26,0,7,34.6,9,26,0,1,57.7,15,0,0,58.3,2,0,0,0,7,0,0,7,0.47
Leonard Ross,37296,HB,MIAMI OH,9,8.5,0,0,,0,0,0,,0,0,221,0,,60.9,55.5,69.7,51.7,0,0,0,0,67.2,41,61,0,0,31.1,19,9.8,6,39.6,2,0,0,0,0,0,,,0
Trey Edmunds,38329,HB,VA TECH,7,1.5,0,50,,0,0,0,0,0,0,337,0,66.7,81.9,63.5,81.5,55.4,0,0,0,8,35.3,12,34,0,1,55.9,19,0,0,60.4,2,0,2.9,1,8,4,4,8,0.42
Isaiah Brandt-Sims,38457,WR,STANFORD,11,43,0,0,,0,0,0,100,1,0,300,0,16.4,,45.9,,46.7,0,0,0,0,0,0,21,0,0,95.2,20,42.9,9,39.6,2,0,57.1,12,0,0,,,0
Karan Higdon,38565,HB,MICHIGAN,3,1,0,50,,0,0,0,0,0,0,222,0,66.7,73.6,52.8,75.3,60.6,0,0,0,3,25,3,12,0,1,75,9,0,0,56.3,2,0,0,0,3,0,0,3,0.33
Ricky Rogers,38888,WR,W VIRGINIA,1,-1.5,2,100,,0,0,0,0,0,1,343,0,70.7,62.9,77,,74.7,0,0,0,45,0,0,5,0,2,100,5,0,0,118.8,2,0,100,5,51,54,27,25.5,10.2
Benton Washington,38937,HB,AIR FORCE,9,-3,0,100,,0,0,0,0,0,0,101,0,70.7,61.3,62.9,65.3,52.7,32.1,9,0,3,3.6,1,28,0,2,89.3,25,0,0,79.2,2,0,3.6,1,1,7,3.5,0.5,0.04
Connor Knight,39057,TE,OKLAHOMA,4,13,0,50,,0,0,0,0,0,1,261,0,66.7,61,84.7,65.9,76.6,55.6,5,0,17,22.2,2,9,0,1,77.8,7,11.1,1,118.8,2,1,33.3,3,17,1,1,17,2.43
Nathan Sassaman,39236,WR,S ALABAMA,3,13.5,0,50,,0,0,0,0,0,1,288,0,66.7,61,62.8,,63,0,0,0,12,0,0,12,0,1,100,12,8.3,1,68.8,2,0,91.7,11,12,8,8,12,1
Thaddeus Snodgrass,39300,WR,KENTUCKY,3,-5,1,100,,0,0,0,0,0,0,202,0,70.7,62.9,59.8,,59.3,0,0,0,6,0,0,12,0,2,100,12,8.3,1,87.5,2,0,75,9,10,20,10,5,0.83
Emonee Spence,39505,WR,LOUISVILLE,4,28.5,0,50,,0,0,0,0,0,0,210,0,66.7,61,58,,54.7,0,0,0,7,0,0,12,0,1,100,12,91.7,11,58.3,2,0,8.3,1,7,1,1,7,0.58
Chris Collins,39573,WR,LA LAFAYET,4,7,0,0,,0,0,0,,0,0,207,0,,,53.3,,53.6,0,0,0,0,0,0,15,0,0,93.3,14,20,3,39.6,2,0,80,12,0,0,,,0
Calvary Pugh,44877,HB,IDAHO,3,2.5,0,100,,0,0,0,0,0,1,185,0,70.7,62.9,57.9,,54,0,0,0,6,0,0,24,0,2,100,24,0,0,91.7,2,0,87.5,21,12,7,3.5,6,0.5
Drew Van Maanen,45615,FB,WYOMING,12,-1,0,100,,0,0,0,0,0,0,351,0,70.7,62.9,92.3,83.7,57.2,14.3,6,0,4,57.1,24,42,0,2,40.5,17,0,0,79.2,2,0,0,0,4,6,3,2,0.24
Glenn Welch,45622,TE,GEORGIA,3,0.5,0,50,,0,0,0,0,0,1,173,0,66.7,61,65.7,68.1,73.3,0,0,0,10,16.7,1,6,0,1,83.3,5,0,0,64.6,2,0,0,0,10,10,10,10,2
Halen Steward,45636,HB,UTSA,7,18,0,50,,0,0,0,0,0,1,331,0,66.7,67.8,60.9,78,78.4,10,1,0,1,80,8,10,1,1,20,2,0,0,95.8,2,1,0,0,1,0,0,1,0.5
Trevor Thomas,45654,FB,C MICHIGAN,7,3.5,0,100,,0,0,0,0,0,2,134,0,70.7,62.9,67.7,71.4,87.2,6.3,1,0,15,18.8,3,16,0,2,75,12,6.3,1,141.7,2,1,0,0,17,11,5.5,8.5,1.42
Kody Walker,45758,FB,ARKANSAS,9,-6,0,50,,0,0,0,0,0,0,111,0,70.7,86.5,76.3,64,58.2,0,0,0,4,55.7,49,88,0,1,43.2,38,1.1,1,56.3,2,0,0,0,4,10,10,4,0.11
Jomon Dotson,45776,HB,WASHINGTON,4,-1.5,1,100,,0,0,0,0,0,1,340,0,70.7,76.2,49.5,67.5,74.6,0,0,0,15,14.3,1,7,0,2,85.7,6,0,0,106.3,2,0,0,0,19,22,11,9.5,3.17
Taylor Martin,45778,HB,KANSAS,3,-3.5,0,50,,0,0,0,0,0,0,198,0,66.7,27.7,47.3,72,58.4,0,0,0,-5,12.5,2,16,0,1,81.3,13,0,0,56.3,2,0,0,0,-5,2,2,-5,-0.38
Terence Williams,45819,HB,BAYLOR,8,-4,0,100,,0,0,0,0,0,0,118,0,70.7,86.3,84.3,80.6,55.6,6.1,2,0,5,30.3,10,33,0,2,63.6,21,6.1,2,81.3,2,0,0,0,7,15,7.5,3.5,0.33
David Yancey,45857,HB,PURDUE,7,-1.5,2,100,,0,0,0,0,0,0,273,0,70.7,70.1,61.5,82.5,64.6,0,0,0,8,38.7,12,31,0,2,58.1,18,0,0,89.6,2,0,0,0,11,14,7,5.5,0.61
Ty Isaac,45887,HB,MICHIGAN,6,0,0,100,,0,0,0,0,0,0,222,0,70.7,25.2,61.1,37.5,58.3,0,0,0,9,29.2,14,48,0,2,68.8,33,0,0,91.7,2,0,8.3,4,12,12,6,6,0.36
Kamryn Pettway,45919,HB,AUBURN,12,9.5,2,50,,0,0,0,0,0,1,115,0,66.7,61,83,54.2,53,4.8,2,1,12,50,21,42,0,1,50,21,31,13,29.2,2,0,7.1,3,12,7,7,12,0.57
Lynn Griffin,45920,WR,GA TECH,4,15.5,0,0,,0,0,0,,0,0,176,0,,74.4,72.5,,53.2,60,6,0,0,0,0,10,0,0,100,10,30,3,39.6,2,0,10,1,0,0,,,0
Clayton Thorson,46501,QB,NWESTERN,13,3.5,0,50,,0,0,0,50,1,0,256,5,16.4,35.7,54.2,,30.7,0,0,0,0,0,0,347,1,1,0.3,1,0,0,56.3,2,0,0,0,0,9,9,0,0
Hunter Folkertsma,47074,TE,BOWL GREEN,12,6.5,0,100,,0,0,0,0,0,2,122,0,70.7,62.9,61.2,66.9,60.1,86.2,56,0,11,58.5,38,65,1,2,40,26,1.5,1,135.4,2,2,6.2,4,14,9,4.5,7,0.54
Tyler Luatua,47122,TE,NOTRE DAME,11,6.5,0,0,,0,0,0,,0,0,258,0,,,54.4,62,45.4,77.9,53,0,0,50,34,68,2,0,48.5,33,13.2,9,39.6,2,0,2.9,2,0,0,,,0
Justin Chandler,47129,TE,IOWA STATE,9,6,0,100,,0,0,0,0,0,2,193,0,70.7,62.9,60.5,73.6,81.2,92.9,26,0,30,53.6,15,28,1,2,46.4,13,3.6,1,118.8,2,0,0,0,49,37,18.5,24.5,3.77
Marcus Baugh,47131,TE,OHIO STATE,13,12.5,0,100,,0,0,0,0,0,1,260,0,70.7,62.9,73.1,72.3,50.6,62.5,70,0,27,30.4,34,112,4,2,67,75,32.1,36,118.8,2,0,1.8,2,32,7,3.5,16,0.43
Alec Dhaenens,47134,TE,BOISE ST,12,7.5,0,100,,0,0,0,0,0,2,120,0,70.7,62.9,83.5,65.2,59.4,38.1,16,0,18,42.9,18,42,0,2,57.1,24,4.8,2,152.1,2,1,2.4,1,22,7,3.5,11,0.92
Austin Roberts,47196,WR,UCLA,3,8.5,1,50,,0,0,0,0,0,1,324,0,66.7,61,61.8,,62.5,0,0,1,19,0,0,20,0,1,100,20,100,20,43.8,2,0,0,0,19,8,8,19,0.95
Mason Morgan,47242,TE,OHIO,13,5.5,0,0,,0,0,0,100,1,0,259,0,16.4,,60.5,76.5,41.3,35.5,22,0,0,21,13,62,0,0,77.4,48,37.1,23,39.6,2,0,3.2,2,0,0,,,0
Alex Mut,47357,WR,USF,5,15,0,0,,0,0,0,,0,0,327,0,,,54.2,,54.2,0,0,0,0,0,0,14,0,0,92.9,13,21.4,3,39.6,2,0,78.6,11,0,0,,,0
Nolan Peralta,47362,TE,COLO STATE,12,7,0,100,,0,0,0,0,0,1,144,1,70.7,9.4,65,74,37.9,38.9,28,0,22,26.4,19,72,2,2,73.6,53,15.3,11,118.8,2,0,6.9,5,26,12,6,13,0.49
Brayden Sanchez,47462,WR,NEVADA,1,14,0,100,,0,0,0,0,0,1,239,0,70.7,62.9,57.6,,57.4,0,0,0,18,0,0,10,0,2,90,9,0,0,118.8,2,0,100,10,27,-1,-0.5,13.5,3
Jamal Jeffery,47579,WR,TEXAS A&M,4,-3.5,0,100,,0,0,0,0,0,0,312,0,73.1,66,65.5,,64.8,0,0,0,1,0,0,17,0,2,94.1,16,94.1,16,79.2,2,0,5.9,1,-1,6,3,-0.5,-0.06
Zach Grant,47606,WR,ILLINOIS,4,2.5,0,50,,0,0,0,50,1,0,187,0,24.5,61,47.3,,47.7,0,0,0,7,0,0,11,0,1,100,11,36.4,4,58.3,2,0,63.6,7,7,3,3,7,0.64
Luke Timian,47860,WR,INDIANA,2,22.5,0,100,,0,0,0,0,0,2,190,0,70.7,62.9,91,,89.7,0,0,0,27,0,0,6,0,2,100,6,100,6,158.3,2,1,0,0,51,6,3,25.5,8.5
Brian Williams,47880,WR,LA MONROE,3,8,0,0,,0,0,0,,0,0,209,0,,25.7,44.7,,53,0,0,0,0,0,0,24,0,0,37.5,9,0,0,39.6,2,0,37.5,9,0,0,,,0
Quinten Pounds,47965,WR,WASHINGTON,2,8,0,0,,0,0,0,100,2,0,340,0,2.7,,38.9,,40.4,0,0,0,0,0,0,11,0,0,100,11,18.2,2,39.6,2,0,81.8,9,0,0,,,0
Quadree Henderson,48008,WR,PITTSBURGH,5,-3,0,100,,0,0,0,0,0,0,268,0,70.7,66.9,59.2,,57.4,0,0,0,1,0,0,8,0,2,87.5,7,62.5,5,79.2,2,0,37.5,3,1,7,3.5,0.5,0.14
Andrew Scanlan,48025,WR,NWESTERN,5,11.5,0,0,,0,0,0,,0,0,256,0,,60.3,60.4,,52.7,0,0,1,0,0,0,16,0,0,87.5,14,56.3,9,0,2,0,43.8,7,0,0,,,0
Marshall Ellick,48116,WR,TEMPLE,6,0,0,50,,0,0,0,50,1,0,306,0,24.9,61,49.3,,49.5,0,0,0,-3,0,0,17,0,1,88.2,15,70.6,12,56.3,2,0,29.4,5,-3,1,1,-3,-0.2
Stephen Morrison,48157,WR,NC STATE,2,4,0,50,,0,0,0,50,1,0,248,0,24.9,61,46.2,,48.4,0,0,0,3,0,0,3,0,1,100,3,0,0,56.3,2,0,100,3,3,0,0,3,1
Will Bush,48194,WR,W KENTUCKY,4,8.5,0,50,,0,0,0,50,1,1,346,0,24.5,66.3,55.6,,55.7,0,0,0,8,0,0,10,1,1,100,10,0,0,60.4,2,0,100,10,8,1,1,8,0.8
RJ Turner,48200,WR,LA MONROE,2,14,1,50,,0,0,0,0,0,1,209,0,66.7,61,54,,55.1,0,0,1,17,0,0,49,1,1,100,49,4.1,2,39.6,2,0,95.9,47,17,4,4,17,0.35
John Tsimis,48239,WR,RUTGERS,2,-3,0,100,,0,0,0,0,0,0,278,0,70.7,62.9,64.1,,63.5,0,0,0,8,0,0,23,0,2,95.7,22,30.4,7,79.2,2,0,69.6,16,5,11,5.5,2.5,0.23
Brian Lemelle,48251,WR,UCONN,2,11.5,0,100,,0,0,0,0,0,2,146,0,70.7,62.9,64.2,,63.8,0,0,0,17,0,0,22,0,2,100,22,63.6,14,118.8,2,0,36.4,8,27,4,2,13.5,1.23
A.D. Miller,48310,WR,OKLAHOMA,6,4,0,100,,0,0,0,0,0,1,261,0,70.7,62.9,60.3,,56.4,0,0,0,12,0,0,30,0,2,93.3,28,23.3,7,100,2,0,76.7,23,16,8,4,8,0.57
Shane Cockerille,50875,FB,MARYLAND,5,-3,0,100,,0,0,0,0,0,1,215,0,66.7,73.7,59.1,73.5,69.8,3,1,0,7,6.1,2,33,2,2,12.1,4,0,0,79.2,2,0,0,0,2,8,4,1,0.5
Ty Quick,47373,TE,OLE MISS,1,12,0,0,,0,0,0,,0,0,226,0,,,67.3,67.5,44.7,100,2,0,0,50,1,2,1,0,50,1,0,0,39.6,1,0,0,0,0,0,,,0
Garrett Williams,47353,TE,CLEMSON,10,6,0,0,,0,0,0,,0,0,140,0,,,43.8,70.4,48.5,56,14,0,0,20,5,25,0,0,80,20,28,7,39.6,1,0,4,1,0,0,,,0
Adam Breneman,47346,TE,PENN STATE,2,9,0,0,,0,0,0,,0,0,266,0,,,50.7,67.8,48.3,86.7,13,0,0,20,3,15,0,0,73.3,11,6.7,1,39.6,1,0,0,0,0,0,,,0
Jordan Frazier,47335,TE,OKLA STATE,5,1,0,100,,0,0,0,0,0,0,262,0,66.7,61,60.5,74.4,55.7,71.4,10,0,7,35.7,5,14,0,1,64.3,9,0,0,95.8,1,0,0,0,7,6,6,7,0.78
Gabe Schrade,47332,TE,TEXAS ST,5,5,0,100,,0,0,0,0,0,1,314,0,66.7,61,59.4,72.4,57.4,62.5,20,0,12,34.4,11,32,0,1,62.5,20,21.9,7,116.7,1,0,3.1,1,12,7,7,12,0.6
Chase Hounshell,47303,TE,NOTRE DAME,10,6,0,100,,0,0,0,0,0,1,258,0,66.7,61,72.5,62.8,64.2,98.1,53,0,6,72.2,39,54,1,1,24.1,13,1.9,1,91.7,1,0,0,0,6,0,0,6,0.46
R.J. Tyler,47291,TE,CHARLOTTE,3,1,0,100,,0,0,0,0,0,1,136,0,66.7,61,69.6,,58.9,0,0,0,12,0,0,7,0,1,100,7,71.4,5,116.7,1,0,0,0,12,11,11,12,1.71
Ken Hampel,47288,TE,UTAH,6,23,0,100,,0,0,0,0,0,1,328,0,66.7,61,72.5,72.9,70.8,100,15,0,29,46.7,7,15,0,1,53.3,8,0,0,118.8,1,0,0,0,29,6,6,29,3.63
Austin Carrow,47258,TE,NEVADA,9,0,0,0,,0,0,0,,0,0,239,0,,,69.7,76.2,43.1,87.2,41,0,0,51.1,24,47,1,0,44.7,21,0,0,39.6,1,0,2.1,1,0,0,,,0
Trey Foster,47230,TE,NEBRASKA,2,6,0,100,,0,0,0,0,0,1,238,0,66.7,61,67.8,69.8,63.5,89.5,17,0,9,21.1,4,19,0,1,78.9,15,5.3,1,143.8,1,1,5.3,1,9,3,3,9,0.6
Jaymar Parrish,47220,FB,PITTSBURGH,13,1,0,100,,0,0,0,0,0,0,268,0,66.7,61,76.4,66.4,43.2,74.7,56,0,3,54.7,41,75,1,1,44,33,17.3,13,79.2,1,0,6.7,5,3,2,2,3,0.09
Jared Pinkney,47214,WR,VANDERBILT,1,1,0,0,,0,0,0,,0,0,333,0,,,57.9,,59.2,100,1,0,0,0,0,1,0,0,100,1,0,0,39.6,1,0,0,0,0,0,,,0
Trevor Stevens,47162,TE,UTSA,12,7,0,0,,0,0,0,,0,0,331,0,,,49.1,73.4,39.1,87.4,76,0,0,49.4,43,87,2,0,49.4,43,11.5,10,39.6,1,0,1.1,1,0,0,,,0
Jeff Ejekam,47796,WR,ARMY,5,34,0,0,,0,0,0,,0,0,114,0,,,58.1,,53.9,0,0,0,0,0,0,12,0,0,91.7,11,58.3,7,39.6,1,0,41.7,5,0,0,,,0
Brendan Marshall,47161,QB,VIRGINIA,1,4,0,100,,0,0,0,0,0,0,335,0,66.7,61,87.7,63.3,89,100,2,0,5,50,1,2,0,1,50,1,0,0,87.5,1,0,0,0,5,1,1,5,5
Hale Hentges,47150,TE,ALABAMA,11,5,0,100,,0,0,0,0,0,0,103,0,66.7,61,55.3,59.4,47.5,69.4,59,0,5,24.7,21,85,1,1,71.8,61,23.5,20,87.5,1,0,7.1,6,5,0,0,5,0.08
Sterling Napier,47145,TE,UTEP,10,2,0,100,,0,0,1,0,0,0,330,0,66.7,61,68.9,64.6,50.8,92.9,52,0,2,69.6,39,56,2,1,28.6,16,5.4,3,79.2,1,0,0,0,2,0,0,2,0.13
Foster Moreau,47043,TE,LSU,11,17,0,0,,0,0,0,,0,0,211,0,,,77.6,76.9,47.7,92.1,35,0,0,57.9,22,38,1,0,36.8,14,2.6,1,39.6,1,0,0,0,0,0,,,0
Jeremy Kerr,47038,TE,FLORIDA ST,8,8,0,100,,0,0,0,0,0,1,167,0,66.7,61,68.3,75.6,61.7,76.2,16,0,1,33.3,7,21,0,1,61.9,13,23.8,5,118.8,1,1,0,0,1,0,0,1,0.08
Christian Allen,47026,FB,AKRON,9,2,0,100,,0,0,0,0,0,0,102,0,66.7,61,57.9,52.8,36.7,97.2,35,0,6,69.4,25,36,2,1,30.6,11,0,0,91.7,1,0,0,0,6,4,4,6,0.55
Abram Holland,46721,G,NEW MEX ST,12,-2,0,100,,0,0,0,0,0,1,242,0,70.1,60.9,81.5,86.8,90.3,0,0,0,7,100,561,561,6,1,0,0,0,0,95.8,1,0,0,0,7,9,9,7,
Jake Simonich,46694,T,UTAH ST,13,-5,0,100,,0,0,2,0,0,0,329,0,70.1,60.9,65.1,63.9,42.6,1.5,7,0,-5,100,474,474,13,1,0,0,0,0,79.2,1,0,0,0,-5,0,0,-5,
Joel Lanning,46597,QB,IOWA STATE,10,8,0,100,,0,0,0,0,0,1,193,3,66.7,28.4,74.3,,89.1,0,0,0,9,0,0,243,0,1,0.4,1,0,0,104.2,1,0,0,0,9,1,1,9,9
Luke Falk,46586,QB,WASH STATE,12,-2,0,0,,0,0,0,,0,0,341,4,,54.6,78,,,0,0,0,0,0,0,734,5,0,0,0,0,0,39.6,1,0,0,0,0,0,,,
Mason Rudolph,46569,QB,OKLA STATE,13,-9,0,100,,0,0,0,0,0,1,262,3,66.7,62,91.3,70.1,76.9,0,0,0,7,0.2,1,500,3,1,0.6,3,0,0,95.8,1,0,0,0,7,16,16,7,2.33
David Blough,46508,QB,PURDUE,10,-3,1,100,,0,0,0,0,0,0,273,1,66.7,50.2,53.2,,76.7,0,0,0,9,0,0,344,0,1,0.9,3,0,0,104.2,1,0,0,0,9,12,12,9,3
Tre Tipton,47838,WR,PITTSBURGH,2,11,0,0,,0,0,0,,0,0,268,0,,,54.9,,54.3,0,0,1,0,0,0,9,0,0,100,9,0,0,0,1,0,100,9,0,0,,,0
Dalton Sturm,46488,QB,UTSA,9,-5,0,100,,0,0,0,0,0,0,331,1,,63,59.9,,60,0,0,0,-5,0,0,275,1,1,0.4,1,0,0,79.2,1,0,0,0,-5,0,0,-5,-5
Brett Rypien,46487,QB,BOISE ST,11,4,0,100,,0,0,1,0,0,1,120,7,66.7,48,81.9,,66.5,0,0,0,4,0,0,488,2,1,1,5,0,0,122.9,1,1,0.4,2,4,0,0,4,0.8
Brandon Silvers,46483,QB,TROY,11,-3,0,100,,0,0,0,0,0,0,318,3,66.7,64.4,68.7,,57.4,0,0,0,9,0,0,367,2,1,0.3,1,0,0,104.2,1,0,0,0,9,12,12,9,9
Patrick Towles,46478,QB,KENTUCKY,11,-6,0,100,,0,0,0,0,0,0,202,0,,75.2,63,,,0,0,0,1,0,0,406,0,1,0,0,0,0,79.2,1,0,0,0,1,7,7,1,
Tyler Stewart,46474,QB,NEVADA,13,3,0,0,,0,0,0,,0,0,239,4,,60.5,76,,59.9,0,0,0,0,0,0,384,2,0,0.3,1,0,0,39.6,1,0,0,0,0,0,,,0
Seth Russell,46467,QB,BAYLOR,7,4,0,0,,0,0,0,,0,0,118,3,,60.6,90,,,0,0,1,0,0,0,226,1,0,0,0,0,0,0,1,0,0,0,0,0,,,
Eric Dungey,46458,QB,SYRACUSE,8,-7,0,100,,0,0,0,0,0,0,304,5,,36.1,63.5,,,0,0,0,-3,0,0,234,1,1,0,0,0,0,79.2,1,0,0,0,-3,4,4,-3,
Ahmad Bradshaw,46451,QB,ARMY,8,12,1,100,,0,0,0,0,0,1,114,2,66.7,16.4,61.3,,92.4,0,0,0,25,0,0,63,1,1,1.6,1,0,0,118.8,1,0,0,0,25,13,13,25,25
Brandon Colon,47848,WR,NAVY,6,4,0,100,,0,0,0,0,0,0,237,0,66.7,64.3,73.1,,56.1,0,0,0,5,0,0,9,0,1,100,9,0,0,87.5,1,0,100,9,5,1,1,5,0.56
Chris Streveler,46440,WR,MINNESOTA,3,4,0,100,,0,0,0,0,0,0,225,0,66.7,68.9,50.1,,56.6,0,0,0,4,0,0,7,0,1,100,7,71.4,5,83.3,1,0,28.6,2,4,0,0,4,0.57
Mitch Leidner,46437,QB,MINNESOTA,13,7,0,100,,0,0,0,0,0,1,225,3,66.7,49.5,59.8,,87.9,0,0,0,16,0,0,467,5,1,0.2,1,0,0,118.8,1,0,0,0,16,9,9,16,16
Perry Orth,46435,QB,S CAROLINA,12,9,0,100,,0,0,0,0,0,1,289,2,66.7,54.4,63.6,,81.4,0,0,0,17,0,0,303,2,1,0.7,2,0,0,158.3,1,1,0,0,17,8,8,17,8.5
Tyler Stehling,46429,QB,RICE,5,5,0,0,,0,0,0,,0,0,275,2,,27.7,55.8,,54.3,0,0,0,0,0,0,58,0,0,1.7,1,0,0,39.6,1,0,0,0,0,0,,,0
Jake Browning,46401,QB,WASHINGTON,12,-5,0,100,,0,0,0,0,0,0,340,2,66.7,59.7,82.8,,60.6,0,0,0,4,0,0,444,1,1,0.5,2,0,0,83.3,1,0,0,0,4,9,9,4,2
Chris Laviano,46398,QB,RUTGERS,12,5,0,100,,0,0,0,0,0,1,278,2,66.7,56.4,59.5,,79.8,0,0,0,5,0,0,382,2,1,0.3,1,0,0,127.1,1,1,0,0,5,0,0,5,5
DaMarkus Lodge,47858,WR,OLE MISS,4,16,0,100,,0,0,0,0,0,1,226,0,66.7,61,68.5,,63.3,0,0,0,12,0,0,18,0,1,94.4,17,0,0,156.3,1,1,100,18,12,0,0,12,0.71
James Flanders,45998,HB,TULSA,3,-4,0,100,,0,0,0,0,0,0,320,0,66.7,77,61.9,84,57,0,0,0,5,55.3,21,38,0,1,39.5,15,0,0,87.5,1,0,0,0,5,9,9,5,0.33
Vernon Hargreaves III,10645,CB,FLORIDA,1,-6,0,100,,0,0,0,0,0,0,163,1,66.7,15.6,27.6,,34.7,0,0,0,6,0,0,1,0,1,100,1,100,1,91.7,1,0,0,0,6,12,12,6,6
Nicodem Pierre,45994,HB,DUKE,3,-5,0,100,,0,0,0,0,0,0,154,0,66.7,75.2,68.7,75.4,64.8,0,0,0,-2,50,2,4,0,1,50,2,0,0,79.2,1,0,0,0,-2,3,3,-2,-1
Joseph Ajeigbe,45992,HB,DUKE,3,2,0,100,,0,0,0,0,0,1,154,0,66.7,15.7,59.3,74.5,65.3,0,0,0,11,18.2,2,11,0,1,72.7,8,0,0,112.5,1,0,9.1,1,11,9,9,11,1.38
Jonathan Walton,50900,LB,S CAROLINA,3,-1,0,100,,0,0,0,0,0,1,289,0,66.7,61,66.5,76.1,78.5,0,0,0,10,50,2,4,1,1,50,2,0,0,147.9,1,1,0,0,10,11,11,10,5
Corbin White,45986,HB,UTSA,1,-7,0,100,,0,0,0,0,0,1,331,0,66.7,15.7,51.5,70,78,0,0,0,14,33.3,1,3,0,1,66.7,2,0,0,118.8,1,0,0,0,14,21,21,14,7
Shayne Davern,45972,HB,AIR FORCE,6,19,0,100,,0,0,0,0,0,1,101,0,66.7,81.7,67.1,80.5,61.3,0,0,0,33,76.2,16,21,0,1,23.8,5,0,0,118.8,1,0,0,0,33,14,14,33,6.6
Richard McQuarley,45970,HB,NEW MEXICO,3,16,0,0,,0,0,0,,0,0,241,0,,82.6,67.6,,57,0,0,0,0,0,0,5,0,0,80,4,0,0,39.6,1,0,20,1,0,0,,,0
