player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Nelson Agholor,9453,WR,BLT,17,45,0,3,11.3,2,72.2,50.0,2,4,7.1,1,9,1,63.2,71.0,0,37,0.0,0,106,13,90.6,96,146.3,18,18.8,4,192,88,6.8,14.8,2.0,0,7.9,2,91.7,66.7,2,3,0.0,0,10,0,84.9,60.6,0,19,0.4,1,228,22,94.7,216,99.5,24,11.1,0,189,60,2.7,8.6,0.88
Luke Musgrave,98499,TE,GB,11,45,0,12,5.4,0,66.7,0.0,0,3,0.0,0,4,0,74.6,63.5,0,28,10.7,8,75,6,85.3,64,87.7,9,14.1,0,65,32,5.3,10.8,1.02,0,8.0,1,79.3,100.0,1,1,4.2,1,8,0,72.8,64.4,0,37,8.0,15,188,23,88.3,166,100.1,29,17.5,0,233,96,4.2,10.1,1.4
Khalil Shakir,84140,WR,BUF,17,45,0,4,8.6,0,80.0,66.7,2,3,0.0,0,7,0,79.4,65.5,0,28,0.8,1,130,12,94.6,123,128.6,15,12.2,1,143,50,4.2,11.9,1.16,0,7.5,2,91.7,,0,0,0.0,0,15,0,84.9,80.5,0,81,1.2,2,172,22,94.8,163,132.6,24,14.7,1,375,209,9.5,17.0,2.3
Pat Freiermuth,84085,TE,PIT,12,44,0,25,6.3,0,71.4,50.0,2,4,0.0,0,2,0,73.4,53.5,0,13,6.9,5,72,5,86.1,62,121.4,7,11.3,1,34,19,3.8,6.8,0.55,0,7.4,4,74.2,50.0,1,2,0.0,0,13,0,85.3,73.1,1,25,4.2,8,189,23,90.5,171,81.9,31,18.1,0,234,114,5.0,10.2,1.37
Chuba Hubbard,57373,HB,CAR,17,44,0,5,-5.0,1,100.0,,0,0,0.0,0,0,0,64.7,49.5,0,3,39.0,48,123,1,56.9,70,79.2,1,1.4,0,3,8,8.0,3.0,0.04,0,-0.9,5,87.1,,0,0,0.0,0,7,1,86.5,62.6,0,14,20.7,50,242,27,76.4,185,87.5,31,16.8,0,155,190,7.0,5.7,0.84
Brandon Powell,48036,WR,MIN,13,43,0,18,9.2,1,58.3,0.0,0,2,12.5,1,7,0,52.5,68.7,1,27,1.2,1,81,7,93.8,76,53.1,12,15.8,0,107,48,6.9,15.3,1.41,0,8.3,2,76.0,50.0,2,4,9.5,2,10,0,57.1,63.8,1,28,1.7,3,175,19,94.9,166,81.9,25,15.1,0,199,49,2.6,10.5,1.2
Kalif Raymond,11028,WR,DET,17,43,0,11,8.3,0,85.7,,0,0,0.0,0,4,0,74.6,67.6,0,20,1.8,1,57,6,94.7,54,115.5,7,13.0,0,82,30,5.0,13.7,1.52,0,10.0,3,77.4,0.0,0,2,4.0,1,15,0,73.5,77.6,0,41,0.0,0,146,24,95.9,140,127.4,31,22.1,1,372,158,6.6,15.5,2.66
Mike Gesicki,47153,TE,NE,17,43,0,19,12.1,0,42.9,50.0,3,6,0.0,0,4,0,74.6,56.0,0,18,0.9,1,116,6,96.6,112,78.9,14,12.5,1,58,13,2.2,9.7,0.52,0,5.0,0,85.7,33.3,1,3,0.0,0,6,0,83.2,61.3,2,17,1.7,3,179,18,95.0,170,56.8,21,12.4,0,150,75,4.2,8.3,0.88
Cedric Tillman,84434,WR,CLV,14,42,0,8,13.2,0,31.3,50.0,1,2,16.7,1,4,0,45.8,56.2,2,18,1.1,1,87,5,94.3,82,1.0,16,19.5,0,44,11,2.2,8.8,0.54,0,12.5,1,55.0,20.0,1,5,0.0,0,7,0,78.7,54.7,3,19,1.8,4,227,11,95.2,216,34.4,20,9.3,0,125,40,3.6,11.4,0.58
Roschon Johnson,99467,HB,CHI,15,42,0,6,-2.2,1,80.0,0.0,0,1,0.0,0,1,0,72.1,57.6,0,22,38.0,27,71,4,54.9,39,90.8,5,12.8,0,29,42,10.5,7.3,0.74,0,-0.5,5,82.1,,0,0,8.0,2,3,0,63.4,59.0,0,24,23.5,36,153,23,73.2,112,87.8,28,25.0,0,142,158,6.9,6.2,1.27
Zach Ertz,7816,TE,ARZ,7,42,0,1,5.7,0,45.5,33.3,1,3,16.7,1,2,0,45.8,51.6,1,17,2.1,1,47,5,89.4,42,14.6,11,26.2,0,26,16,3.2,5.2,0.62,0,8.3,0,73.9,66.7,2,3,10.5,2,5,0,41.9,52.9,0,15,1.6,2,127,17,91.3,116,87.2,23,19.8,0,130,22,1.3,7.6,1.12
Noah Fant,42388,TE,SEA,17,42,0,29,9.6,0,40.0,0.0,0,1,0.0,0,1,0,68.3,49.4,0,25,9.8,9,92,2,81.5,75,54.6,5,6.7,0,23,0,0.0,11.5,0.31,0,7.8,3,81.8,100.0,1,1,6.9,2,14,0,65.2,70.0,1,31,10.5,25,239,27,84.9,203,94.8,33,16.3,0,323,121,4.5,12.0,1.59
Nick Westbrook-Ikhine,47861,WR,TEN,14,42,0,31,16.2,1,45.5,0.0,0,3,16.7,1,4,0,46.3,63.0,0,21,2.7,2,74,5,83.8,62,95.6,11,17.7,1,67,37,7.4,13.4,1.08,0,11.8,3,70.0,40.0,2,5,6.7,1,9,0,51.5,59.0,0,33,2.7,6,220,14,91.4,201,119.6,20,10.0,1,204,64,4.6,14.6,1.01
Van Jefferson,47447,WR,ATL,17,42,0,2,16.3,0,14.3,0.0,0,1,0.0,0,0,0,64.7,45.6,2,8,0.0,0,82,1,91.5,75,0.0,7,9.3,0,8,2,2.0,8.0,0.11,0,16.0,0,54.8,50.0,3,6,10.5,2,9,0,55.6,57.6,2,46,0.0,0,267,17,95.9,256,45.4,31,12.1,0,182,14,0.8,10.7,0.71
Jameson Williams,101701,WR,DET,12,42,0,11,13.0,2,45.5,66.7,2,3,28.6,2,4,0,29.2,65.4,0,38,0.0,0,56,5,94.6,53,71.0,11,20.8,0,82,45,9.0,16.4,1.55,0,17.4,3,59.3,50.0,2,4,15.8,3,8,1,42.1,60.6,2,63,0.0,0,151,16,96.7,146,82.0,27,18.5,2,238,53,3.3,14.9,1.63
Alexander Mattison,45817,HB,MIN,16,42,0,18,-3.0,0,100.0,,0,0,0.0,0,1,0,70.5,62.1,0,9,24.1,14,58,3,74.1,43,118.8,3,7.0,1,9,18,6.0,3.0,0.21,0,1.0,3,72.7,,0,0,17.2,5,4,0,34.5,48.8,0,47,21.8,53,243,24,74.9,182,104.0,33,18.1,2,167,143,6.0,7.0,0.92
Durham Smythe,47257,TE,MIA,16,41,0,17,3.5,0,75.0,,0,0,0.0,0,2,0,70.5,45.4,0,7,14.0,16,114,3,81.6,93,83.3,4,4.3,0,18,8,2.7,6.0,0.19,0,7.0,0,90.3,50.0,2,4,0.0,0,17,0,87.6,62.1,0,22,17.0,47,276,28,81.5,225,108.1,31,13.8,0,308,120,4.3,11.0,1.37
Donald Parham Jr.,91014,TE,LAC,14,40,0,27,9.4,2,64.3,66.7,2,3,18.2,2,8,0,29.1,60.4,0,24,7.0,7,100,9,84.0,84,109.8,14,16.7,1,102,57,6.3,11.3,1.21,0,8.6,3,65.0,33.3,1,3,7.1,1,9,0,63.2,58.7,0,21,13.0,21,162,13,81.5,132,85.6,20,15.2,0,141,53,4.1,10.8,1.07
Brian Robinson,57120,HB,WAS,15,40,0,32,-2.1,1,100.0,,0,0,0.0,0,5,0,78.0,85.1,0,22,34.1,28,82,10,62.2,51,139.2,10,19.6,2,79,102,10.2,7.9,1.55,0,-1.0,8,88.5,100.0,1,1,8.0,2,9,0,62.3,75.8,0,51,18.1,30,166,23,77.7,129,120.5,26,20.2,1,256,276,12.0,11.1,1.98
Aaron Jones,11937,HB,GB,11,40,0,12,0.1,1,71.4,,0,0,16.7,1,4,0,46.3,68.3,0,35,11.8,4,34,5,82.4,28,135.1,7,25.0,1,57,58,11.6,11.4,2.04,0,-0.7,4,76.0,50.0,1,2,13.6,3,7,1,46.6,50.3,0,51,10.9,14,129,19,87.6,113,87.9,25,22.1,0,135,155,8.2,7.1,1.19
Marquez Valdes-Scantling,47809,WR,KC,16,40,0,16,15.2,0,53.8,0.0,0,1,22.2,2,5,0,31.8,52.5,0,37,0.0,0,126,7,89.7,113,83.8,13,11.5,0,115,44,6.3,16.4,1.02,0,18.5,1,58.3,50.0,2,4,6.7,1,9,1,65.6,55.6,1,46,0.0,0,287,14,95.8,275,81.9,24,8.7,1,200,47,3.4,14.3,0.73
Jalin Hyatt,124282,WR,NYG,17,40,0,21,17.2,0,60.0,0.0,0,1,14.3,1,3,1,49.2,52.0,0,42,0.0,0,96,6,94.8,91,88.3,10,11.0,0,87,7,1.2,14.5,0.96,0,23.1,1,53.6,44.4,4,9,16.7,3,8,0,41.6,61.4,2,58,0.0,0,252,15,97.2,245,58.2,28,11.4,0,277,46,3.1,18.5,1.13
Zach Charbonnet,97630,HB,SEA,16,40,0,29,1.3,0,66.7,50.0,1,2,0.0,0,1,0,72.1,52.2,0,9,25.6,23,90,4,73.3,66,72.9,6,9.1,0,22,14,3.5,5.5,0.33,0,-1.2,4,86.2,,0,0,7.4,2,6,0,74.2,68.9,0,39,15.4,32,208,25,80.8,168,92.1,29,17.3,0,177,215,8.6,7.1,1.05
Taysom Hill,12112,TE,NO,16,39,0,20,11.6,1,100.0,100.0,2,2,0.0,0,4,0,73.4,72.2,0,36,7.8,4,51,5,74.5,38,158.3,5,13.2,1,86,28,5.6,17.2,2.26,0,5.0,4,82.8,0.0,0,3,4.0,1,5,0,74.2,63.6,0,19,0.0,0,173,24,89.6,155,92.2,29,18.7,0,178,92,3.8,7.4,1.15
Tucker Kraft,104034,TE,GB,17,39,0,12,1.9,0,62.5,0.0,0,2,16.7,1,2,0,46.3,51.1,0,9,11.3,9,80,5,83.8,67,112.0,8,11.9,1,35,26,5.2,7.0,0.52,0,4.2,1,83.3,,0,0,0.0,0,12,0,83.6,65.2,0,36,10.8,24,223,20,87.0,194,116.7,24,12.4,1,208,136,6.8,10.4,1.07
Noah Gray,60878,TE,KC,17,39,0,16,8.0,3,66.7,,0,0,0.0,0,3,0,72.1,57.9,0,34,11.6,10,86,4,80.2,69,141.7,6,8.7,1,64,39,9.8,16.0,0.93,0,7.1,5,77.8,0.0,0,4,4.5,1,13,0,72.1,65.9,1,32,7.9,18,229,21,87.8,201,98.0,27,13.4,1,223,97,4.6,10.6,1.11
Demarcus Robinson,10760,WR,LA,13,39,0,26,11.6,1,50.0,100.0,2,2,0.0,0,5,1,74.6,59.7,0,22,0.0,0,83,6,92.8,77,98.6,12,15.6,1,78,25,4.2,13.0,1.01,0,15.4,2,70.0,75.0,3,4,0.0,0,12,1,80.6,72.6,1,37,0.0,0,107,14,99.1,106,106.3,20,18.9,1,240,50,3.6,17.1,2.26
Miles Sanders,40555,HB,CAR,16,38,0,5,1.0,1,85.7,,0,0,0.0,0,2,0,75.6,75.5,0,13,25.0,18,72,6,65.3,47,91.1,7,14.9,0,41,38,6.3,6.8,0.87,0,-0.4,5,61.9,0.0,0,1,7.1,1,5,0,63.2,60.1,1,14,11.3,17,151,13,85.4,129,47.3,21,16.3,0,68,84,6.5,5.2,0.53
Greg Dortch,42237,WR,ARZ,13,38,0,1,7.3,5,70.0,66.7,2,3,0.0,0,6,0,75.6,88.6,0,38,0.0,0,58,7,89.7,52,152.1,10,19.2,2,145,95,13.6,20.7,2.79,0,12.0,2,50.0,0.0,0,5,0.0,0,7,0,79.4,62.1,0,14,0.0,0,171,11,97.7,167,61.0,22,13.2,0,91,43,3.9,8.3,0.54
Cedrick Wilson Jr.,48170,WR,MIA,15,38,0,17,13.4,0,70.0,50.0,2,4,0.0,0,5,0,75.6,82.4,0,31,0.0,0,52,7,88.5,46,145.0,10,21.7,2,108,16,2.3,15.4,2.35,0,11.9,0,52.6,66.7,2,3,0.0,0,7,0,78.0,60.3,1,29,0.0,0,178,10,96.6,172,56.7,19,11.0,0,149,30,3.0,14.9,0.87
Isaiah Likely,83955,TE,BLT,17,37,0,3,8.7,3,57.1,,0,0,20.0,1,4,0,41.6,71.3,0,54,2.9,2,70,4,84.3,59,141.4,7,11.9,2,135,77,19.3,33.8,2.29,0,6.3,6,83.3,100.0,3,3,13.0,3,9,0,46.8,62.4,0,27,1.6,3,185,20,95.7,177,143.1,24,13.6,3,212,107,5.4,10.6,1.2
Devin Singletary,40485,HB,HST,17,37,0,13,1.8,0,80.0,0.0,0,1,0.0,0,3,0,72.1,69.4,0,41,20.3,13,64,4,73.4,47,118.8,5,10.6,0,67,60,15.0,16.8,1.43,0,-1.3,3,85.2,,0,0,4.2,1,4,0,73.5,53.2,0,33,17.6,44,250,23,76.4,191,85.2,27,14.1,0,120,159,6.9,5.2,0.63
De'Von Achane,124305,HB,MIA,11,37,0,17,3.5,1,50.0,,0,0,0.0,0,2,0,70.5,62.8,0,5,0.0,0,33,3,87.9,29,95.8,6,20.7,1,11,13,4.3,3.7,0.38,0,1.4,6,78.3,0.0,0,1,0.0,0,5,0,82.7,68.4,0,21,0.9,1,113,18,97.3,110,104.3,23,20.9,1,128,166,9.2,7.1,1.16
Kadarius Toney,61245,WR,KC,13,37,0,16,6.6,4,100.0,,0,0,0.0,0,4,0,46.3,67.8,0,18,0.0,0,42,5,88.1,37,115.0,5,13.5,0,58,25,5.0,11.6,1.57,0,2.8,6,61.5,0.0,0,2,20.0,4,7,1,30.0,57.6,2,17,0.0,0,96,16,95.8,92,47.4,26,28.3,1,83,86,5.4,5.2,0.9
Justice Hill,45865,HB,BLT,16,37,0,3,1.3,2,100.0,100.0,1,1,0.0,0,3,1,76.5,57.0,0,24,32.6,29,89,6,60.7,54,157.6,6,11.1,1,74,66,11.0,12.3,1.37,0,0.9,4,69.2,25.0,1,4,5.3,1,4,0,70.7,56.3,0,23,18.0,35,194,18,76.8,149,75.2,26,17.4,0,96,125,6.9,5.3,0.64
Michael Mayer,122906,TE,LV,14,37,0,23,6.5,4,72.7,75.0,3,4,0.0,0,6,0,76.5,69.8,0,20,20.0,18,90,8,77.8,70,132.6,11,15.7,2,80,53,6.6,10.0,1.14,0,6.4,3,84.2,66.7,2,3,5.9,1,12,0,66.7,66.8,0,32,17.3,32,185,16,81.6,151,109.9,19,12.6,0,197,88,5.5,12.3,1.3
Hunter Renfrow,47509,WR,LV,17,37,0,23,4.0,0,60.0,0.0,0,2,40.0,2,1,0,28.0,44.9,0,9,0.0,0,59,3,93.2,55,71.3,5,9.1,0,23,13,4.3,7.7,0.42,0,6.7,5,66.7,0.0,0,2,11.1,2,9,1,55.9,56.4,0,31,0.0,0,153,16,97.4,149,85.6,24,16.1,0,161,78,4.9,10.1,1.08
Skyy Moore,97116,WR,KC,14,36,0,16,10.7,0,45.5,50.0,1,2,0.0,0,4,0,75.6,58.5,2,54,0.0,0,85,5,89.4,76,65.2,11,14.5,1,91,47,9.4,18.2,1.2,0,8.9,3,60.0,0.0,0,1,7.7,1,7,0,61.8,54.1,1,21,0.0,0,187,12,96.3,180,55.8,20,11.1,0,118,55,4.6,9.8,0.66
Kenneth Gainwell,77737,HB,PHI,16,36,0,24,8.0,1,75.0,,0,0,0.0,0,3,0,70.5,52.5,0,7,28.4,25,88,3,64.8,57,82.3,4,7.0,0,17,17,5.7,5.7,0.3,0,0.7,7,85.7,0.0,0,2,0.0,0,6,0,85.3,66.0,0,19,20.3,36,177,24,78.0,138,88.8,28,20.3,0,149,151,6.3,6.2,1.08
Xavier Gipson,104136,WR,NYJ,14,36,0,22,10.6,2,27.3,0.0,0,4,0.0,0,1,0,70.5,51.9,0,24,1.1,1,94,3,90.4,85,44.1,11,12.9,0,45,29,9.7,15.0,0.53,0,10.6,2,58.8,0.0,0,1,9.1,1,4,0,61.8,55.0,1,36,0.0,0,186,10,94.6,176,47.4,17,9.7,0,85,39,3.9,8.5,0.48
Jaleel McLaughlin,138346,HB,DEN,16,36,0,10,-2.8,0,75.0,,0,0,0.0,0,0,0,70.5,61.6,0,4,8.3,2,24,3,87.5,21,77.1,4,19.0,0,3,13,4.3,1.0,0.14,0,-4.8,14,91.3,0.0,0,1,0.0,0,3,0,84.5,82.5,0,18,4.3,3,69,21,91.3,63,101.4,23,36.5,1,112,211,10.0,5.3,1.78
Dawson Knox,35883,TE,BUF,12,35,0,4,4.2,0,70.0,0.0,0,2,12.5,1,6,0,54.9,63.4,0,15,8.7,8,92,7,84.8,78,119.2,10,12.8,1,61,31,4.4,8.7,0.78,0,7.5,1,64.7,0.0,0,3,0.0,0,4,0,78.7,56.3,1,12,9.4,13,138,11,85.5,118,51.6,17,14.4,0,82,49,4.5,7.5,0.69
Jalen Tolbert,61637,WR,DAL,17,35,0,9,11.6,2,57.1,0.0,0,3,0.0,0,3,0,76.5,61.3,0,18,0.0,0,85,8,94.1,80,69.9,14,17.5,0,68,19,2.4,8.5,0.85,0,14.1,0,70.6,80.0,4,5,7.7,1,8,0,61.8,58.8,0,45,0.0,0,166,12,94.0,156,121.2,17,10.9,1,166,11,0.9,13.8,1.06
Adam Trautman,109795,TE,DEN,17,35,0,10,10.4,1,71.4,0.0,0,3,0.0,0,7,0,78.0,66.0,0,24,12.3,14,114,10,77.2,88,134.5,14,15.9,2,112,66,6.6,11.2,1.27,0,7.7,2,56.3,0.0,0,3,10.0,1,2,0,58.5,44.9,1,19,13.5,33,245,9,80.8,198,61.7,16,8.1,1,69,27,3.0,7.7,0.35
Chris Moore,10741,WR,TEN,17,35,0,31,15.2,0,80.0,100.0,1,1,0.0,0,3,0,73.4,68.9,0,33,1.9,1,52,4,86.5,45,118.8,5,11.1,0,63,8,2.0,15.8,1.4,0,14.3,0,52.6,0.0,0,2,9.1,1,8,1,58.5,56.0,0,44,0.5,1,206,10,91.7,189,86.1,19,10.1,0,183,36,3.6,18.3,0.97
Zack Moss,40341,HB,IND,14,35,0,14,0.2,2,83.3,,0,0,16.7,1,3,0,29.7,52.8,0,26,36.7,40,109,5,56.9,62,150.0,6,9.7,2,63,59,11.8,12.6,1.02,0,0.3,4,75.0,,0,0,16.0,4,6,0,37.1,45.1,1,16,12.8,23,180,21,81.7,147,68.5,28,19.0,0,126,128,6.1,6.0,0.86
Najee Harris,57121,HB,PIT,17,34,0,25,-2.3,0,100.0,,0,0,0.0,0,2,0,70.5,61.6,0,8,18.8,6,32,3,78.1,25,90.3,3,12.0,0,17,24,8.0,5.7,0.68,0,0.3,8,82.6,100.0,1,1,9.5,2,7,0,58.1,56.0,0,32,21.1,37,175,19,72.0,126,88.8,23,18.3,0,122,113,5.9,6.4,0.97
Braxton Berrios,47961,WR,MIA,16,34,0,17,8.0,1,84.6,66.7,2,3,8.3,1,6,0,60.2,64.6,1,18,0.0,0,84,11,94.0,79,64.4,13,16.5,0,93,31,2.8,8.5,1.18,0,5.7,0,76.5,0.0,0,1,0.0,0,7,0,80.0,57.3,1,22,0.6,1,179,13,98.3,176,69.5,17,9.7,0,115,55,4.2,8.8,0.65
Tre Tucker,101106,WR,LV,16,34,0,23,18.7,1,76.9,,0,0,0.0,0,6,0,78.0,75.8,0,50,0.0,0,74,10,93.2,69,143.9,13,18.8,1,202,22,2.2,20.2,2.93,0,16.9,0,50.0,33.3,1,3,0.0,0,4,0,75.6,56.4,1,20,0.0,0,127,7,96.9,123,38.4,14,11.4,0,82,4,0.6,11.7,0.67
Kenneth Walker III,97199,HB,SEA,15,33,0,29,4.5,0,50.0,,0,0,0.0,0,0,0,68.3,70.7,0,-2,38.2,13,34,1,44.1,15,56.3,2,13.3,0,-2,4,4.0,-2.0,-0.13,0,-1.6,16,86.4,,0,0,9.5,2,8,0,57.1,70.4,0,64,14.5,28,193,19,79.8,154,128.4,22,14.3,1,246,269,14.2,12.9,1.6
Trenton Irwin,48080,WR,CIN,16,33,0,7,7.1,0,57.1,0.0,0,2,0.0,0,3,0,72.1,53.8,0,25,0.0,0,70,4,95.7,67,84.8,7,10.4,0,59,29,7.3,14.8,0.88,0,10.4,1,84.2,100.0,2,2,0.0,0,10,0,82.2,67.6,1,25,0.6,1,159,16,93.7,149,89.3,19,12.8,0,203,72,4.5,12.7,1.36
Connor Heyward,57301,TE,PIT,17,33,0,25,-0.5,0,50.0,0.0,0,1,0.0,0,0,0,64.7,46.5,0,1,3.0,1,33,1,81.8,27,56.3,2,7.4,0,1,4,4.0,1.0,0.04,0,5.2,2,75.0,100.0,1,1,10.0,2,7,0,55.6,64.3,0,13,6.2,9,146,18,86.3,126,90.1,24,19.0,0,147,90,5.0,8.2,1.17
Marvin Mims Jr.,122937,WR,DEN,16,32,0,10,21.7,0,42.9,0.0,0,2,0.0,0,2,0,70.5,58.5,0,53,0.0,0,73,3,93.2,68,87.2,7,10.3,0,83,34,11.3,27.7,1.22,0,14.7,2,71.4,25.0,1,4,6.3,1,6,0,67.0,62.4,1,60,0.0,0,157,15,91.7,144,105.3,21,14.6,1,240,94,6.3,16.0,1.67
Isaiah Hodgins,52130,WR,NYG,17,32,0,21,7.6,1,45.5,20.0,1,5,16.7,1,2,1,45.8,47.5,0,24,1.2,1,85,5,91.8,78,93.8,11,14.1,1,62,30,6.0,12.4,0.79,0,9.2,0,75.0,42.9,3,7,0.0,0,9,0,81.7,63.4,0,18,1.7,3,177,15,93.8,166,114.0,20,12.0,1,157,42,2.8,10.5,0.95
Jerick McKinnon,8731,HB,KC,12,32,0,16,2.0,2,83.3,,0,0,9.1,1,6,0,58.5,76.5,0,27,27.4,23,84,10,65.5,55,138.5,12,21.8,3,93,74,7.4,9.3,1.69,0,0.6,4,70.6,,0,0,7.7,1,3,0,61.8,60.8,0,11,10.2,11,108,12,83.3,90,81.0,17,18.9,0,82,91,7.6,6.8,0.91
Colby Parkinson,52266,TE,SEA,17,31,0,29,1.0,0,100.0,100.0,1,1,0.0,0,0,0,70.5,42.7,0,3,13.5,7,52,2,78.8,41,79.2,2,4.9,0,2,0,0.0,1.0,0.05,0,7.5,0,86.4,100.0,4,4,9.5,2,9,0,44.9,59.6,0,27,17.0,32,188,19,78.2,147,122.3,22,15.0,1,214,75,3.9,11.3,1.46
Austin Hooper,10715,TE,LV,17,31,0,23,4.2,0,60.0,0.0,0,2,0.0,0,3,0,74.6,57.0,0,21,9.8,9,92,6,82.6,76,80.4,10,13.2,0,68,44,7.3,11.3,0.89,0,4.9,3,93.3,50.0,1,2,6.7,1,7,0,64.4,61.4,0,20,17.3,31,179,14,79.9,143,104.2,15,10.5,0,135,76,5.4,9.6,0.94
Tyler Scott,123578,WR,CHI,17,31,0,6,16.2,1,40.0,0.0,0,2,20.0,1,1,1,42.1,45.0,0,7,3.8,3,78,4,92.3,72,47.9,10,13.9,0,16,7,1.8,4.0,0.22,0,10.6,0,61.1,25.0,1,4,15.4,2,8,0,43.5,59.6,1,30,3.2,5,157,11,94.9,149,60.9,18,12.1,0,134,58,5.3,12.2,0.9
Derrick Henry,10679,HB,TEN,17,31,0,31,-2.0,1,66.7,,0,0,0.0,0,1,0,68.3,64.5,0,23,33.3,14,42,2,54.8,23,92.4,3,13.0,0,25,31,15.5,12.5,1.09,0,-2.6,2,90.5,,0,0,9.5,2,5,0,58.3,64.3,0,46,19.0,31,163,19,73.6,120,95.8,21,17.5,0,147,207,10.9,7.7,1.23
Michael Carter,57337,HB,ARZ,15,31,0,1,0.0,1,100.0,,0,0,0.0,0,1,0,64.7,54.0,0,6,32.1,18,56,1,60.7,34,131.3,1,2.9,1,6,6,6.0,6.0,0.18,0,1.1,1,76.0,50.0,1,2,9.5,2,3,0,56.9,50.4,1,10,9.5,9,95,19,88.4,84,63.3,25,29.8,0,87,71,3.7,4.6,1.04
James Conner,11860,HB,ARZ,13,31,0,1,0.6,1,85.7,,0,0,0.0,0,2,0,74.6,65.1,0,16,20.9,14,67,6,70.1,47,118.8,7,14.9,2,15,26,4.3,2.5,0.32,0,-0.9,4,85.7,100.0,1,1,0.0,0,6,0,82.7,66.0,0,20,18.5,32,173,18,75.7,131,85.9,21,16.0,0,97,143,7.9,5.4,0.74
Calvin Austin III,61418,WR,PIT,17,30,0,25,14.9,1,36.4,33.3,1,3,20.0,1,3,0,42.1,61.7,0,72,0.0,0,55,4,89.1,49,96.8,11,22.4,1,90,39,9.8,22.5,1.84,0,8.9,3,73.3,66.7,2,3,0.0,0,4,0,78.7,54.6,0,13,0.0,0,154,11,96.1,148,83.5,15,10.1,0,73,32,2.9,6.6,0.49
Tommy Tremble,84025,TE,CAR,16,30,0,5,7.3,1,60.0,100.0,3,3,0.0,0,4,0,74.6,63.8,0,11,7.7,6,78,6,85.9,67,104.2,10,14.9,3,30,14,2.3,5.0,0.45,0,8.2,6,87.5,100.0,1,1,0.0,0,5,0,81.1,62.5,0,30,6.7,11,165,14,89.7,148,104.9,16,10.8,0,147,76,5.4,10.5,0.99
John Metchie III,97400,WR,HST,16,30,0,13,10.2,0,20.0,0.0,0,2,33.3,1,1,0,29.9,51.1,0,14,0.0,0,33,2,93.9,31,39.6,10,32.3,0,20,10,5.0,10.0,0.65,0,6.5,2,66.7,0.0,0,1,16.7,2,4,0,43.8,56.7,0,19,0.8,1,119,10,94.1,112,81.8,15,13.4,0,87,46,4.6,8.7,0.78
Jauan Jennings,48027,WR,SF,13,30,0,28,10.1,3,66.7,50.0,2,4,0.0,0,6,0,76.5,72.8,0,31,1.3,1,77,8,87.0,67,128.5,12,17.9,1,124,48,6.0,15.5,1.85,0,10.3,1,71.4,,0,0,9.1,1,5,0,58.5,60.9,1,20,1.4,2,142,10,93.0,132,67.3,14,10.6,0,119,33,3.3,11.9,0.9
Hayden Hurst,47294,TE,CAR,9,30,0,5,7.7,1,33.3,0.0,0,1,0.0,0,1,0,64.7,50.2,0,4,3.4,2,59,1,81.4,48,81.9,3,6.3,1,4,2,2.0,4.0,0.08,0,8.9,1,59.1,0.0,0,1,13.3,2,4,0,49.8,54.2,1,48,2.0,3,149,13,94.6,141,59.5,22,15.6,0,143,54,4.2,11.0,1.01
Terrace Marshall Jr.,84271,WR,CAR,9,30,0,5,9.0,0,0.0,0.0,0,1,100.0,1,0,0,27.9,45.8,1,0,0.0,0,45,0,86.7,39,0.0,3,7.7,0,0,0,,,0.0,0,7.8,0,70.8,66.7,2,3,0.0,0,7,1,82.7,64.5,0,14,0.0,0,138,17,99.3,137,82.3,24,17.5,0,122,41,2.4,7.2,0.89
Treylon Burks,99218,WR,TEN,11,29,0,31,15.9,0,44.4,25.0,1,4,33.3,2,1,0,29.2,49.0,0,14,1.9,1,54,4,83.3,45,51.6,9,20.0,0,24,14,3.5,6.0,0.53,0,18.1,1,56.3,50.0,1,2,18.2,2,4,0,41.1,52.5,0,37,0.0,0,173,9,94.2,163,77.1,16,9.8,0,108,30,3.3,12.0,0.66
