,Player,Tm,Season,Age,PosRank,PPR/G_prev,avg_depth_of_target,caught_percent,grades_offense,grades_pass_route,route_rate,slot_rate,wide_rate,inline_rate,yprr,man_grades_pass_route,zone_grades_pass_route,grades_pass,pbe,PPR/G,Pass Plays/G,Receptions/G,Routes/G,Targets/G,TD/G,YDS/G,YAC/G,RZ Targets/G,P_Att/G,P_Cmp/G,P_TD/G,P_Yds/G
1259,Sammy Watkins,KC,2020-21,27,96,9.892857142857142,9.8,59.1,66.5,64.4,89.7,55.3,43.7,1.0,1.46,55.4,70.4,81.9,90.1,8.74,36.785714285714285,3.7142857142857144,33.0,6.285714285714286,0.21428571428571427,48.07142857142857,21.714285714285715,0.42857142857142855,36.0,23.625,1.875,281.125
1261,Deebo Samuel,SF,2020-21,24,98,12.606666666666666,7.6,74.0,74.5,72.8,91.8,24.3,72.7,0.9,2.04,76.8,71.0,75.7,84.8,11.528571428571428,28.533333333333335,3.8,26.2,5.133333333333334,0.2,53.46666666666667,32.266666666666666,1.1333333333333333,29.875,20.6875,1.75,237.0
1263,Larry Fitzgerald,ARI,2020-21,37,100,11.0875,8.0,72.1,70.3,71.6,92.7,86.6,12.8,0.6,1.4,64.8,73.3,61.1,88.6,7.761538461538462,38.6875,4.6875,35.875,6.5,0.25,50.25,22.625,0.875,34.625,22.1875,1.25,217.3125
1264,Kenny Golladay,DET,2020-21,27,101,15.5,16.1,57.5,79.9,79.3,93.5,16.0,84.0,0.0,2.03,74.0,76.7,81.6,85.5,13.16,39.125,4.0625,36.5625,7.0625,0.6875,74.375,18.9375,0.9375,35.6875,21.5,1.75,243.75
1266,Michael Thomas,NO,2020-21,27,103,23.4125,8.2,82.8,90.4,90.7,93.7,31.3,68.7,0.0,2.88,91.0,86.1,90.4,88.2,11.985714285714286,39.9375,9.3125,37.4375,11.25,0.5625,107.8125,36.75,1.375,36.3125,26.125,2.25,265.25
1268,N'Keal Harry,NE,2020-21,23,107,5.628571428571428,10.0,52.2,66.6,64.0,92.0,13.1,86.1,0.0,0.83,57.4,68.5,53.6,86.8,5.278571428571429,19.571428571428573,1.7142857142857142,18.0,3.2857142857142856,0.2857142857142857,15.0,6.428571428571429,0.8571428571428571,38.75,23.625,1.5625,247.5625
1271,DaeSean Hamilton,DEN,2020-21,25,108,3.98125,8.3,58.3,56.4,54.4,93.1,78.9,20.2,0.2,0.76,50.6,59.6,57.4,87.2,3.89375,26.3125,1.75,24.5,3.0,0.0625,18.5625,8.25,0.375,31.5,19.5,1.0,194.6875
1273,Julian Edelman,NE,2020-21,34,110,16.01875,9.3,68.0,72.0,73.6,92.7,66.9,32.5,0.3,1.83,77.3,67.7,53.6,86.8,9.366666666666667,41.125,6.25,38.125,9.1875,0.375,69.8125,20.3125,1.25,38.75,23.625,1.5625,247.5625
1274,Adam Humphries,TEN,2020-21,27,111,7.208333333333333,7.3,78.7,69.6,70.4,93.4,85.3,14.3,0.0,1.4,67.7,68.8,91.0,86.1,8.257142857142856,23.833333333333332,3.0833333333333335,22.25,3.9166666666666665,0.16666666666666666,31.166666666666668,10.5,0.25,28.0,18.5625,1.8125,223.875
1276,Andy Isabella,ARI,2020-21,24,113,2.36,6.9,69.2,64.2,64.0,93.2,22.3,76.7,0.0,1.97,73.1,60.2,61.1,88.6,4.2153846153846155,7.923076923076923,0.6923076923076923,7.384615384615385,1.0,0.07692307692307693,14.538461538461538,10.76923076923077,0.07692307692307693,34.625,22.1875,1.25,217.3125
1282,Steven Sims,WAS,2020-21,23,117,6.84375,7.7,65.4,63.6,64.7,93.0,77.3,22.7,0.0,1.46,76.7,54.9,67.0,84.9,4.7749999999999995,15.266666666666667,2.2666666666666666,14.2,3.466666666666667,0.26666666666666666,20.666666666666668,11.333333333333334,0.5333333333333333,29.9375,18.625,1.125,175.75
1284,Isaiah Ford,MIA,2020-21,24,126,6.0625,8.2,65.7,68.9,67.8,93.1,35.8,63.5,0.6,1.65,66.3,70.2,75.6,81.2,5.5600000000000005,19.875,2.875,18.5,4.375,0.0,30.5,10.75,0.625,38.4375,23.1875,1.375,237.75
1288,Byron Pringle,KC,2020-21,27,122,2.1875,11.5,75.0,63.4,63.9,88.4,43.0,50.0,7.0,2.24,52.2,80.7,81.9,90.1,3.1538461538461537,7.166666666666667,1.0,6.333333333333333,1.3333333333333333,0.08333333333333333,14.166666666666666,5.5,0.16666666666666666,36.0,23.625,1.875,281.125
1292,Marcus Johnson,IND,2020-21,26,129,7.0875,17.3,53.1,59.8,59.0,94.8,12.4,87.6,0.0,1.17,63.2,57.4,73.6,84.0,3.590909090909091,31.125,2.125,29.5,4.0,0.25,34.625,5.375,0.375,32.0625,19.1875,1.375,194.25
1294,Zay Jones,LV,2020-21,25,131,3.26,11.3,62.8,53.7,52.1,93.9,34.8,65.2,0.0,0.58,54.3,54.3,81.2,87.6,2.2875,26.266666666666666,1.8,24.666666666666668,2.8666666666666667,0.0,14.4,5.2,0.4,32.6875,22.9375,1.375,245.375
1297,Olabisi Johnson,MIN,2020-21,23,134,4.9375,10.3,75.6,66.2,64.8,93.8,38.8,60.9,0.0,1.03,59.8,67.0,85.9,83.8,2.18125,20.266666666666666,2.066666666666667,19.0,2.7333333333333334,0.2,19.6,4.466666666666667,0.4666666666666667,29.125,19.9375,1.625,220.1875
1299,Kenny Stills,HOU,2020-21,28,136,9.238461538461538,10.8,75.5,72.2,72.2,94.2,38.6,61.4,0.0,1.5,72.2,71.7,76.5,86.1,3.1399999999999997,30.46153846153846,3.076923076923077,28.692307692307693,4.076923076923077,0.3076923076923077,43.15384615384615,11.0,0.3076923076923077,33.375,22.1875,1.6875,236.4375
1303,KhaDarel Hodge,CLE,2020-21,25,142,0.725,15.4,40.0,54.3,54.0,93.2,32.0,68.0,0.0,0.79,63.9,49.6,72.8,85.4,3.2222222222222223,11.444444444444445,0.4444444444444444,10.666666666666666,1.1111111111111112,0.0,8.444444444444445,1.4444444444444444,0.1111111111111111,33.6875,19.875,1.375,222.125
1304,Alshon Jeffery,PHI,2020-21,30,144,12.22,11.6,62.3,74.8,75.0,93.8,11.8,88.2,0.0,1.71,65.1,75.3,75.4,84.7,3.357142857142857,30.5,4.3,28.6,6.9,0.4,49.0,13.6,0.9,38.3125,24.4375,1.6875,239.5625
1306,Kalif Raymond,TEN,2020-21,26,139,3.6875,18.2,75.0,75.5,76.8,98.2,72.7,27.3,0.0,3.15,89.0,63.1,91.0,86.1,1.8266666666666667,6.875,1.125,6.75,1.5,0.125,21.25,2.0,0.375,28.0,18.5625,1.8125,223.875
1308,J.J. Arcega-Whiteside,PHI,2020-21,24,151,2.05625,18.1,52.6,53.8,52.6,94.4,13.0,87.0,0.0,0.55,55.1,55.3,75.4,84.7,2.5625,23.071428571428573,0.7142857142857143,21.785714285714285,1.3571428571428572,0.07142857142857142,12.071428571428571,1.3571428571428572,0.2857142857142857,38.3125,24.4375,1.6875,239.5625
1310,KeeSean Johnson,ARI,2020-21,24,145,4.6,10.2,52.5,53.5,53.4,94.1,5.1,94.9,0.0,0.78,48.7,55.3,61.1,88.6,4.0375,25.6,2.1,24.1,4.0,0.1,18.7,4.9,0.6,34.625,22.1875,1.25,217.3125
1320,Christian Blake,ATL,2020-21,24,157,2.2333333333333334,8.2,47.8,51.3,52.4,95.7,23.7,76.3,0.0,0.41,61.5,51.3,74.7,84.5,1.69375,25.77777777777778,1.2222222222222223,24.666666666666668,2.5555555555555554,0.0,10.11111111111111,2.6666666666666665,0.1111111111111111,42.75,28.6875,1.8125,294.625
1324,Chris Hogan,NYJ,2020-21,33,162,2.1,8.1,53.3,54.9,54.7,98.2,45.5,54.5,0.0,0.61,55.5,56.4,64.3,81.5,5.16,16.0,1.1428571428571428,15.714285714285714,2.142857142857143,0.0,9.571428571428571,4.857142857142857,0.14285714285714285,32.5625,20.1875,1.1875,194.4375
1330,Javon Wims,CHI,2020-21,26,164,2.6625,11.9,47.4,52.0,50.5,94.4,21.3,77.0,1.6,0.65,47.5,53.9,63.6,86.7,1.3076923076923077,19.0625,1.125,18.0,2.375,0.0625,11.625,2.9375,0.375,36.25,23.1875,1.25,205.6875
1332,Brandon Zylstra,CAR,2020-21,27,169,2.325,13.5,66.7,66.4,64.1,98.0,12.0,86.0,0.0,2.16,77.6,53.0,71.9,81.8,0.7875,8.333333333333334,1.3333333333333333,8.166666666666666,2.0,0.0,17.666666666666668,2.1666666666666665,0.16666666666666666,39.5625,23.875,1.0625,228.125
1333,Parris Campbell,IND,2020-21,23,173,5.442857142857143,8.1,78.3,54.7,54.0,96.0,47.6,52.4,0.0,1.07,68.8,46.3,73.6,84.0,7.35,17.714285714285715,2.5714285714285716,17.0,3.2857142857142856,0.14285714285714285,18.142857142857142,15.571428571428571,0.7142857142857143,32.0625,19.1875,1.375,194.25
1338,Justin Watson,TB,2020-21,25,170,2.68125,13.0,60.0,63.9,62.5,95.4,49.0,49.7,1.3,1.09,51.9,67.0,77.4,86.9,1.4909090909090907,19.125,1.875,18.25,3.125,0.25,19.875,1.875,0.5,39.375,23.875,2.0625,302.8125
1339,Jake Kumerow,BUF,2020-21,28,176,2.85,14.6,60.0,63.4,60.3,92.9,24.0,75.5,0.5,1.2,57.6,63.7,61.9,86.2,1.5333333333333332,15.076923076923077,0.9230769230769231,14.0,1.5384615384615385,0.07692307692307693,16.846153846153847,7.0,0.15384615384615385,32.0625,18.6875,1.3125,201.8125
1340,Pharoh Cooper,CAR,2020-21,25,177,4.269230769230769,9.3,75.8,70.3,69.4,89.2,91.0,7.8,0.0,1.63,64.0,66.6,71.9,81.8,0.76875,12.846153846153847,1.9230769230769231,11.461538461538462,2.5384615384615383,0.07692307692307693,18.692307692307693,6.076923076923077,0.3076923076923077,39.5625,23.875,1.0625,228.125
1341,Courtland Sutton,DEN,2020-21,25,178,13.9,12.3,62.6,83.1,80.5,92.9,18.8,81.1,0.2,2.08,76.8,79.9,57.4,87.2,9.6,36.0,4.5,33.4375,7.1875,0.375,69.5,22.5625,1.1875,31.5,19.5,1.0,194.6875
1346,Steven Mitchell Jr.,HOU,2020-21,26,183,1.9000000000000001,17.5,33.3,52.9,56.6,94.4,16.7,83.3,0.0,0.73,49.9,64.3,76.5,86.1,1.8333333333333333,27.0,1.0,25.5,3.0,0.0,18.5,6.5,0.5,33.375,22.1875,1.6875,236.4375
1347,Damion Ratley,NYG,2020-21,25,181,2.923076923076923,14.3,54.5,62.9,65.0,93.6,20.8,79.2,0.0,1.23,67.0,65.3,65.1,83.8,2.06,17.3,1.2,16.2,2.2,0.1,20.0,5.0,0.5,37.9375,23.5,1.875,233.1875
1348,Trent Sherfield,ARI,2020-21,24,186,0.75,15.9,30.8,52.2,50.0,94.7,8.6,90.8,0.0,0.56,57.0,49.7,61.1,88.6,0.6666666666666666,12.666666666666666,0.3333333333333333,12.0,1.0833333333333333,0.0,6.666666666666667,1.0833333333333333,0.25,34.625,22.1875,1.25,217.3125
1353,Robert Foster,WAS,2020-21,26,191,0.9461538461538462,25.9,17.6,52.7,52.7,94.4,25.9,74.1,0.0,0.47,57.4,52.1,67.0,84.9,1.425,13.0,0.2727272727272727,12.272727272727273,1.5454545454545454,0.0,5.818181818181818,3.0,0.09090909090909091,29.9375,18.625,1.125,175.75
1360,Seth Roberts,CAR,2020-21,29,195,3.75625,10.6,65.6,63.5,63.2,95.8,12.1,87.9,0.0,0.92,67.4,61.2,71.9,81.8,1.0142857142857142,19.1875,1.3125,18.375,2.0,0.125,16.9375,4.3125,0.125,39.5625,23.875,1.0625,228.125
1361,Darrius Shepherd,GB,2020-21,25,197,-0.15,4.0,50.0,44.5,44.6,92.3,92.3,5.1,2.6,0.03,44.6,51.7,80.1,85.8,0.95,9.75,0.25,9.0,0.5,0.0,0.25,1.0,0.5,35.8125,22.25,1.625,233.3125
1363,Antonio Callaway,MIA,2020-21,23,201,4.225,10.9,53.3,54.8,57.0,93.4,22.6,77.4,0.0,0.9,61.9,59.2,75.6,81.2,0.8,26.5,2.0,24.75,3.75,0.0,22.25,11.0,1.25,38.4375,23.1875,1.375,237.75
1369,Jaleel Scott,NYJ,2020-21,25,206,0.5333333333333333,15.7,33.3,57.1,57.4,100.0,0.0,100.0,0.0,1.2,56.8,59.7,64.3,81.5,2.6,5.0,1.0,5.0,3.0,0.0,6.0,6.0,1.0,32.5625,20.1875,1.1875,194.4375
1372,Bennie Fowler,NO,2020-21,29,211,5.7875,10.8,74.2,60.6,60.2,93.1,19.0,80.2,0.8,0.84,63.9,60.1,90.4,88.2,0.62,30.875,2.875,28.75,3.875,0.0,24.125,3.875,0.5,36.3125,26.125,2.25,265.25
1378,Vyncint Smith,NYJ,2020-21,24,209,3.746153846153846,11.9,58.6,62.4,62.6,92.9,25.7,74.3,0.0,1.32,61.3,66.7,64.3,81.5,0.32857142857142857,14.076923076923077,1.3076923076923077,13.076923076923077,2.230769230769231,0.0,17.307692307692307,8.384615384615385,0.23076923076923078,32.5625,20.1875,1.1875,194.4375
1379,Tavon Austin,GB,2020-21,30,217,3.3857142857142857,14.0,56.5,59.9,62.4,91.5,29.1,70.9,0.0,1.17,70.0,56.9,80.1,85.8,1.25,11.785714285714286,0.9285714285714286,10.785714285714286,1.6428571428571428,0.07142857142857142,12.642857142857142,5.928571428571429,0.07142857142857142,35.8125,22.25,1.625,233.3125
1421,Dede Westbrook,JAX,2020-21,27,256,10.446666666666665,7.2,68.0,63.5,63.9,92.4,82.7,17.1,0.2,1.2,58.6,67.9,70.2,84.7,-0.3,39.666666666666664,4.4,36.666666666666664,6.466666666666667,0.2,44.0,20.8,0.7333333333333333,36.8125,22.75,1.5,235.0
1423,Cooper Kupp,LAR,2021-22,28,1,13.913333333333332,6.3,78.0,80.8,77.0,94.8,62.0,38.0,0.0,1.89,80.5,73.4,78.6,88.8,25.852941176470587,36.13333333333333,6.133333333333334,34.266666666666666,7.866666666666666,0.2,64.93333333333334,35.53333333333333,0.8,36.875,24.5,1.25,250.875
1424,Deebo Samuel,SF,2021-22,25,2,11.528571428571428,2.2,75.0,79.8,81.1,96.1,30.0,67.2,1.1,2.26,81.7,75.4,65.4,85.4,21.1875,30.0,5.5,28.833333333333332,7.333333333333333,0.16666666666666666,65.16666666666667,66.83333333333333,0.3333333333333333,35.625,23.1875,1.5625,252.0625
1426,Justin Jefferson,MIN,2021-22,22,4,17.1375,12.0,72.7,90.4,90.5,93.3,30.3,69.5,0.0,2.66,92.5,82.9,80.6,82.9,19.435294117647057,35.25,5.5,32.875,7.5625,0.4375,87.5,28.125,0.625,32.25,21.8125,2.1875,250.5625
1427,Davante Adams,GB,2021-22,29,5,25.599999999999998,9.4,78.8,92.2,92.2,94.5,31.2,68.4,0.0,2.96,94.9,79.2,94.3,91.5,21.51875,35.07142857142857,8.214285714285714,33.142857142857146,10.428571428571429,1.2857142857142858,98.14285714285714,41.714285714285715,2.0,32.875,23.25,3.0,256.625
1428,Mike Evans,TB,2021-22,28,6,15.5375,13.0,64.8,74.1,75.0,93.7,37.9,62.1,0.0,1.79,80.6,70.7,91.5,88.3,16.40625,37.4375,4.375,35.0625,6.75,0.8125,62.875,16.375,1.125,39.125,25.625,2.625,289.125
1429,Tyreek Hill,KC,2021-22,27,7,21.926666666666666,13.4,66.4,83.2,83.0,94.1,57.9,39.4,1.4,2.16,84.9,75.7,90.4,88.9,17.441176470588236,41.93333333333333,5.8,39.46666666666667,8.733333333333333,1.0,85.06666666666666,28.533333333333335,1.1333333333333333,39.375,26.25,2.5,303.375
1430,Stefon Diggs,BUF,2021-22,28,8,20.5375,10.5,78.4,89.4,90.0,92.7,31.9,68.0,0.0,2.51,91.3,77.8,89.8,86.0,16.794117647058822,41.1875,7.9375,38.1875,10.125,0.5,95.9375,29.625,1.0,37.25,25.625,2.5,288.75
1431,Mike Williams,LAC,2021-22,27,9,10.246666666666666,15.8,59.3,72.7,72.3,94.4,23.3,76.7,0.0,1.56,77.9,69.5,78.4,84.1,15.4125,34.266666666666666,3.2,32.333333333333336,5.4,0.3333333333333333,50.4,10.266666666666667,0.6666666666666666,39.1875,25.8125,1.9375,270.5625
1432,D.K. Metcalf,SEA,2021-22,24,10,16.95625,13.9,66.9,82.7,82.7,94.6,16.3,83.5,0.1,2.06,88.1,77.8,88.6,86.8,14.370588235294118,41.6875,5.1875,39.4375,7.75,0.625,81.4375,23.0,1.0,35.1875,24.25,2.5,246.3125
1433,Tyler Lockett,SEA,2021-22,29,11,16.5875,10.2,75.2,76.4,77.2,94.7,59.8,38.7,1.2,1.68,77.3,70.5,88.6,86.8,15.0875,41.375,6.25,39.1875,8.3125,0.625,65.875,21.0,1.0,35.1875,24.25,2.5,246.3125
1434,Diontae Johnson,PIT,2021-22,25,12,14.786666666666667,8.5,63.3,69.4,69.1,94.1,14.0,86.0,0.0,1.76,71.0,67.7,68.2,89.6,17.15,37.13333333333333,5.866666666666666,34.93333333333333,9.266666666666667,0.4666666666666667,61.53333333333333,26.8,0.6666666666666666,41.0,26.75,2.1875,250.1875
1435,Hunter Renfrow,LV,2021-22,26,13,8.225,6.6,74.7,74.8,75.0,93.3,63.6,36.4,0.0,1.75,67.6,75.8,83.9,86.6,15.241176470588236,25.0625,3.5,23.375,4.6875,0.125,41.0,21.75,0.375,34.4375,23.0625,1.75,263.5625
1436,CeeDee Lamb,DAL,2021-22,22,14,13.60625,10.3,67.9,71.6,72.6,95.4,93.2,6.5,0.0,1.81,66.8,73.3,80.4,85.1,14.55,33.8125,4.625,32.25,6.8125,0.3125,58.4375,19.5,0.625,39.9375,25.8125,1.5625,260.0625
1437,Keenan Allen,LAC,2021-22,29,15,17.507142857142856,7.3,72.5,84.9,85.0,93.7,51.7,47.7,0.4,1.91,82.2,80.8,78.4,84.1,16.1125,39.642857142857146,7.142857142857143,37.142857142857146,9.857142857142858,0.5714285714285714,70.85714285714286,31.714285714285715,1.1428571428571428,39.1875,25.8125,1.9375,270.5625
1439,Tee Higgins,CIN,2021-22,22,17,12.1625,12.9,63.8,75.9,79.0,94.1,27.5,72.1,0.4,1.83,85.2,70.9,74.3,84.3,15.65,32.9375,4.1875,31.0,6.5625,0.375,56.75,19.0,0.625,36.3125,23.25,1.1875,215.5
1440,DJ Moore,CAR,2021-22,24,18,14.1,13.7,58.4,79.1,79.1,94.2,22.7,77.3,0.0,2.23,73.1,79.8,52.7,87.7,13.970588235294118,37.86666666666667,4.4,35.666666666666664,7.533333333333333,0.26666666666666666,79.53333333333333,26.0,0.6,34.375,23.3125,1.0,243.0
1441,Chris Godwin,TB,2021-22,25,19,15.916666666666666,10.1,78.3,80.3,80.9,93.9,66.9,31.2,1.9,1.94,69.6,78.6,91.5,88.3,17.314285714285713,38.5,5.416666666666667,36.166666666666664,6.916666666666667,0.5833333333333334,70.0,24.916666666666668,0.75,39.125,25.625,2.625,289.125
1443,Brandin Cooks,HOU,2021-22,28,20,15.466666666666667,12.5,70.4,81.1,80.5,95.9,29.6,70.2,0.0,2.05,69.8,81.1,63.1,85.2,14.4875,38.93333333333333,5.4,37.333333333333336,7.666666666666667,0.4,76.66666666666667,22.4,0.6666666666666666,34.125,23.9375,2.0625,283.625
1444,Darnell Mooney,CHI,2021-22,24,22,9.50625,11.8,64.9,68.7,67.3,96.9,20.5,78.7,0.0,1.2,59.7,67.6,69.8,86.8,12.923529411764704,33.8125,3.8125,32.75,5.875,0.25,39.4375,17.0625,0.625,38.375,25.125,1.625,228.4375
1446,Terry McLaurin,WAS,2021-22,26,24,14.92,9.9,68.0,78.0,77.1,95.7,32.0,67.8,0.0,1.87,81.6,72.8,70.7,85.9,12.558823529411764,41.666666666666664,5.8,39.86666666666667,8.533333333333333,0.26666666666666666,74.53333333333333,32.666666666666664,0.8,37.5625,24.3125,1.0,216.5625
1447,Marquise Brown,BAL,2021-22,24,25,11.4375,13.5,61.1,70.1,70.1,95.7,22.7,77.1,0.0,1.72,55.4,73.1,76.9,85.7,14.14375,29.1875,3.625,27.9375,5.9375,0.5,48.0625,17.125,0.625,25.375,16.0625,1.6875,171.1875
1448,Amari Cooper,DAL,2021-22,27,26,14.8,9.5,71.9,75.9,77.6,96.7,27.0,72.9,0.2,1.81,85.6,69.1,80.4,85.1,13.5,39.875,5.75,38.5625,8.0,0.3125,69.625,25.5,0.875,39.9375,25.8125,1.5625,260.0625
1449,Adam Thielen,MIN,2021-22,31,27,16.933333333333334,12.5,69.8,87.4,87.9,92.9,27.1,72.6,0.4,1.86,90.5,78.0,80.6,82.9,15.36923076923077,35.733333333333334,4.933333333333334,33.2,7.066666666666666,0.9333333333333333,61.666666666666664,15.0,1.2666666666666666,32.25,21.8125,2.1875,250.5625
1450,Christian Kirk,ARI,2021-22,25,28,10.457142857142857,13.2,64.9,62.3,62.5,95.0,16.3,83.7,0.0,1.21,63.1,61.7,77.2,90.3,12.211764705882352,38.57142857142857,3.4285714285714284,36.642857142857146,5.285714285714286,0.42857142857142855,44.357142857142854,12.928571428571429,0.8571428571428571,35.9375,24.1875,1.6875,244.75
1453,A.J. Brown,TEN,2021-22,24,32,17.678571428571427,11.3,69.3,90.1,90.1,94.6,14.9,84.6,0.5,2.65,92.1,71.1,85.2,86.8,13.915384615384616,30.642857142857142,5.0,29.0,7.214285714285714,0.7857142857142857,76.78571428571429,30.785714285714285,0.8571428571428571,30.3125,19.75,2.0625,228.3125
1454,Van Jefferson,LAR,2021-22,25,31,2.93125,11.5,67.9,67.1,68.1,96.9,27.0,73.0,0.0,1.43,59.7,71.0,78.6,88.8,9.894117647058822,10.6,1.2666666666666666,10.266666666666667,1.8666666666666667,0.06666666666666667,14.666666666666666,3.2666666666666666,0.2,36.875,24.5,1.25,250.875
1455,Tyler Boyd,CIN,2021-22,27,33,12.84,8.8,73.1,75.8,75.5,95.2,84.2,15.5,0.4,1.65,87.4,66.7,74.3,84.3,11.4875,35.8,5.266666666666667,34.06666666666667,7.2,0.26666666666666666,56.06666666666667,23.666666666666668,0.8666666666666667,36.3125,23.25,1.1875,215.5
1456,Brandon Aiyuk,SF,2021-22,23,34,15.375,9.9,64.5,80.1,80.8,94.9,24.2,75.8,0.0,1.73,71.0,82.5,65.4,85.4,10.01764705882353,37.916666666666664,5.0,36.0,7.75,0.4166666666666667,62.333333333333336,23.833333333333332,1.1666666666666667,35.625,23.1875,1.5625,252.0625
1458,Chase Claypool,PIT,2021-22,23,36,13.43125,13.8,60.2,75.6,76.1,92.2,23.4,76.2,0.4,2.0,76.6,72.5,68.2,89.6,11.106666666666666,29.625,3.875,27.3125,6.4375,0.5625,54.5625,20.8125,0.8125,41.0,26.75,2.1875,250.1875
1460,Marquez Callaway,NO,2021-22,23,38,3.8454545454545452,8.3,91.3,69.1,69.8,96.7,25.3,74.7,0.0,1.47,69.9,70.3,69.8,87.9,8.929411764705883,15.0,2.1,14.5,2.3,0.0,21.3,5.9,0.3,32.625,23.125,1.75,234.875
1461,DeAndre Hopkins,ARI,2021-22,29,39,17.9875,9.0,74.7,87.1,88.0,94.3,10.2,89.6,0.0,2.25,90.0,83.5,77.2,90.3,14.719999999999999,41.5,7.1875,39.125,9.625,0.375,87.9375,32.5625,0.8125,35.9375,24.1875,1.6875,244.75
1462,A.J. Green,ARI,2021-22,33,43,6.95625,14.1,46.5,66.3,65.7,95.4,21.0,79.0,0.0,1.02,66.6,66.1,77.2,90.3,9.8,33.625,2.9375,32.0625,6.3125,0.125,32.6875,5.1875,0.5625,35.9375,24.1875,1.6875,244.75
1463,Allen Lazard,GB,2021-22,26,44,9.78,10.5,73.3,71.7,68.3,93.2,53.2,40.6,5.8,1.74,66.3,67.9,94.3,91.5,9.5,27.8,3.3,25.9,4.5,0.3,45.1,19.5,0.6,32.875,23.25,3.0,256.625
1465,Tim Patrick,DEN,2021-22,28,40,10.746666666666666,13.1,68.9,74.5,75.6,95.0,19.1,79.4,1.3,1.71,78.1,72.8,66.4,87.4,9.775,30.4,3.4,28.866666666666667,4.933333333333334,0.4,49.46666666666667,15.933333333333334,0.6666666666666666,34.75,19.8125,1.3125,215.6875
1467,Russell Gage,ATL,2021-22,25,45,11.31875,9.2,66.7,76.4,73.7,93.8,67.5,31.9,0.0,1.52,79.1,68.1,82.1,85.7,11.642857142857142,34.4375,4.5,32.3125,6.75,0.25,49.125,17.8125,0.875,39.25,25.5,1.6875,272.6875
1470,Robert Woods,LAR,2021-22,29,48,15.31875,6.8,75.6,71.3,71.8,95.6,48.0,51.8,0.2,1.6,65.6,70.6,78.6,88.8,15.244444444444444,38.25,5.625,36.5625,7.4375,0.375,58.5,31.8125,0.6875,36.875,24.5,1.25,250.875
1471,Gabe Davis,BUF,2021-22,22,49,8.55625,17.1,57.4,64.9,66.4,91.0,32.4,67.2,0.2,1.29,63.5,66.7,89.8,86.0,7.86875,31.8125,2.1875,28.9375,3.8125,0.4375,37.4375,8.0625,0.625,37.25,25.625,2.5,288.75
1472,Emmanuel Sanders,BUF,2021-22,34,50,11.771428571428572,9.5,75.3,74.6,74.9,96.6,32.0,68.0,0.0,1.99,62.9,76.9,89.8,86.0,9.407142857142857,27.0,4.357142857142857,26.071428571428573,5.785714285714286,0.35714285714285715,51.857142857142854,12.142857142857142,0.8571428571428571,37.25,25.625,2.5,288.75
1473,Robbie Chosen,CAR,2021-22,28,51,14.00625,9.8,70.9,75.1,76.0,94.5,32.6,66.7,0.5,1.99,83.5,69.1,52.7,87.7,8.147058823529411,36.4375,5.9375,34.4375,8.375,0.1875,68.5,31.3125,0.75,34.375,23.3125,1.0,243.0
1475,Byron Pringle,KC,2021-22,28,53,3.1538461538461537,10.6,76.5,64.6,60.5,91.5,53.0,42.1,4.3,1.07,49.4,64.4,90.4,88.9,7.458823529411765,14.909090909090908,1.1818181818181819,13.636363636363637,1.5454545454545454,0.09090909090909091,14.545454545454545,6.2727272727272725,0.2727272727272727,39.375,26.25,2.5,303.375
1477,Mecole Hardman Jr.,KC,2021-22,23,55,8.00625,10.9,66.1,69.8,69.7,93.9,53.4,45.5,0.6,1.64,64.1,70.0,90.4,88.9,8.288235294117648,22.6875,2.5625,21.3125,3.875,0.25,35.0,18.3125,0.1875,39.375,26.25,2.5,303.375
1478,Jarvis Landry,CLE,2021-22,29,56,12.533333333333333,8.5,75.0,84.2,81.4,92.6,55.5,43.4,0.5,2.11,65.6,87.8,81.6,90.8,11.083333333333334,28.733333333333334,4.8,26.6,6.4,0.2,56.0,22.866666666666667,1.0,31.3125,19.6875,1.6875,221.1875
1479,Antonio Brown,TB,2021-22,33,57,14.6375,9.2,72.6,85.8,86.0,92.8,21.5,77.7,0.0,2.07,82.1,84.3,91.5,88.3,17.3,31.375,5.625,29.125,7.75,0.5,60.375,31.75,0.625,39.125,25.625,2.625,289.125
1480,Cole Beasley,BUF,2021-22,32,58,13.833333333333334,8.0,81.2,84.9,86.3,91.8,88.4,10.6,0.0,2.1,76.1,88.3,89.8,86.0,9.95625,33.46666666666667,5.466666666666667,30.733333333333334,6.733333333333333,0.26666666666666666,64.46666666666667,22.933333333333334,0.6,37.25,25.625,2.5,288.75
1481,Deonte Harty,NO,2021-22,24,59,5.300000000000001,4.4,80.0,71.6,70.3,96.8,51.6,47.6,0.0,1.52,60.0,73.5,69.8,87.9,8.7,14.0,2.2222222222222223,13.555555555555555,2.7777777777777777,0.1111111111111111,20.666666666666668,14.0,0.3333333333333333,32.625,23.125,1.75,234.875
1482,Donovan Peoples-Jones,CLE,2021-22,22,60,4.866666666666666,17.6,70.0,71.8,73.1,94.2,34.8,65.2,0.0,2.34,79.3,68.5,81.6,90.8,7.835714285714286,12.545454545454545,1.2727272727272727,11.818181818181818,1.8181818181818181,0.18181818181818182,27.636363636363637,7.2727272727272725,0.09090909090909091,31.3125,19.6875,1.6875,221.1875
