player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Dion Lewis,6301,HB,NE,7,46,0,19,5.2,11,66.7,,0,0,17.6,3,8,2,36.0,58.2,0,40,11.1,12,108,14,82.4,89,107.2,21,23.6,1,170,112,8.0,12.1,1.91,0,1.3,11,87.5,,0,0,12.5,3,8,0,48.2,75.1,0,19,11.4,12,105,21,83.8,88,117.0,24,27.3,1,210,205,9.8,10.0,2.39
Vance McDonald,7836,TE,SF,14,46,0,28,5.0,1,69.2,,0,0,18.2,2,7,1,38.4,64.5,1,26,16.9,15,89,9,78.7,70,96.6,13,18.6,1,135,100,11.1,15.0,1.93,0,10.0,2,61.3,,0,0,13.6,3,7,0,45.1,56.1,2,36,13.6,24,176,19,84.7,149,61.6,31,20.8,1,183,81,4.3,9.6,1.23
Maxx Williams,9488,TE,BLT,14,45,0,3,5.1,0,71.4,,0,0,9.1,1,7,0,58.5,64.2,0,15,8.8,8,91,10,84.6,77,87.5,14,18.2,0,87,45,4.5,8.7,1.13,0,6.6,1,70.0,,0,0,0.0,0,9,0,84.5,61.5,1,28,6.5,14,214,21,89.3,191,82.8,30,15.7,1,181,106,5.0,8.6,0.95
LeSean McCoy,4976,HB,BUF,12,45,0,4,2.6,3,75.0,,0,0,10.0,1,6,1,58.5,56.5,0,22,30.0,30,100,9,64.0,64,98.3,12,18.8,0,97,97,10.8,10.8,1.52,0,0.5,2,69.0,,0,0,4.8,1,5,0,72.1,68.7,0,22,17.9,41,229,20,76.9,176,83.1,29,16.5,0,164,164,8.2,8.2,0.93
Jarius Wright,7118,WR,MIN,16,45,0,18,10.4,1,68.4,,0,0,7.1,1,9,0,63.2,75.5,0,52,0.0,0,93,13,90.3,84,103.0,19,22.6,0,200,90,6.9,15.4,2.38,0,8.5,3,79.2,,0,0,9.5,2,14,1,56.9,61.1,0,18,0.0,0,199,19,97.0,193,101.9,24,12.4,0,203,80,4.2,10.7,1.05
Chris Thompson,7936,HB,WAS,13,44,0,32,2.5,2,61.5,,0,0,27.3,3,5,0,39.8,61.8,0,23,24.2,22,91,8,70.3,64,112.5,13,20.3,2,61,54,6.8,7.6,0.95,0,3.4,3,86.7,,0,0,3.7,1,9,0,76.7,74.6,0,19,16.1,20,124,26,78.2,97,90.8,30,30.9,0,174,120,4.6,6.7,1.79
DeVante Parker,9447,WR,MIA,14,44,0,17,16.6,7,57.9,,0,0,0.0,0,7,0,79.4,77.5,1,46,0.0,0,114,11,93.9,107,98.0,19,17.8,1,244,68,6.2,22.2,2.28,0,15.3,0,60.0,,0,0,21.1,4,13,0,29.5,66.3,0,49,0.0,0,178,15,94.9,169,120.4,25,14.8,2,250,34,2.3,16.7,1.48
Leonard Hankerson,6231,WR,BUF,10,44,0,4,9.5,0,55.6,,0,0,23.1,3,10,0,28.1,62.6,0,55,0.0,0,103,10,93.2,96,119.7,18,18.8,2,148,76,7.6,14.8,1.54,0,9.7,0,55.0,,0,0,31.3,5,5,0,27.4,48.4,0,21,0.0,0,129,11,95.3,123,75.8,20,16.3,0,134,37,3.4,12.2,1.09
Crockett Gillmore,8734,TE,BLT,10,44,0,3,6.8,3,61.5,,0,0,0.0,0,7,0,77.6,80.4,2,23,25.9,30,116,8,66.4,77,80.6,13,16.9,3,85,48,6.0,10.6,1.1,0,6.3,6,83.3,,0,0,7.4,2,10,0,64.1,79.0,1,46,20.2,42,208,25,77.9,162,109.3,30,18.5,1,327,198,7.9,13.1,2.02
Mychal Rivera,7965,TE,OAK,16,44,0,23,7.9,0,70.0,,0,0,0.0,0,1,0,75.6,51.9,0,29,6.5,7,107,7,87.9,94,84.2,10,10.6,0,57,29,4.1,8.1,0.61,0,7.9,2,70.4,,0,0,5.0,1,8,1,72.1,56.7,1,21,3.0,5,166,19,92.8,154,69.5,27,17.5,0,157,79,4.2,8.3,1.02
DeSean Jackson,4363,WR,WAS,9,44,0,32,20.0,1,61.9,,0,0,0.0,0,9,0,80.6,86.5,1,77,0.0,0,106,13,95.3,101,125.5,21,20.8,3,332,107,8.2,25.5,3.29,0,13.1,1,76.2,,0,0,0.0,0,6,0,81.7,65.2,0,63,0.0,0,138,16,94.2,130,119.9,21,16.2,1,194,47,2.9,12.1,1.49
Nelson Agholor,9453,WR,PHI,13,43,0,24,11.4,0,36.8,,0,0,30.0,3,1,0,28.4,41.4,0,18,0.0,0,158,7,93.7,148,45.3,19,12.8,0,55,27,3.9,7.9,0.37,0,11.6,1,69.6,,0,0,5.9,1,10,0,67.0,58.8,0,53,0.0,0,252,16,94.0,237,115.1,23,9.7,1,224,63,3.9,14.0,0.95
T.J. Yeldon,9469,HB,JAX,12,43,0,15,-2.1,1,75.0,,0,0,14.3,1,2,0,49.2,48.9,0,21,37.1,56,151,6,57.0,86,79.2,8,9.3,0,28,48,8.0,4.7,0.33,0,0.7,11,84.8,,0,0,3.4,1,11,0,76.9,75.6,1,67,20.1,48,239,28,76.6,183,84.6,33,18.0,0,242,238,8.5,8.6,1.32
Quincy Enunwa,8843,WR,NYJ,12,42,0,22,13.1,2,44.4,,0,0,0.0,0,4,0,72.1,52.6,0,48,3.2,4,124,4,92.7,115,83.1,9,7.8,0,95,73,18.3,23.8,0.83,0,10.0,4,58.1,,0,0,21.7,5,6,0,29.2,55.9,0,28,2.4,5,206,18,94.2,194,80.0,31,16.0,0,220,71,3.9,12.2,1.13
Zach Miller,5104,TE,CHI,15,42,0,6,8.5,3,78.6,,0,0,0.0,0,7,0,80.0,88.9,0,87,17.4,15,86,11,72.1,62,158.3,14,22.6,2,210,135,12.3,19.1,3.39,0,6.8,8,80.0,,0,0,0.0,0,8,0,84.5,81.6,0,26,14.4,24,167,20,82.6,138,115.8,25,18.1,1,215,94,4.7,10.8,1.56
Jeremy Butler,9080,WR,BLT,8,41,0,3,8.5,2,81.8,,0,0,0.0,0,6,0,77.3,66.1,0,41,0.0,0,73,9,97.3,71,113.6,11,15.5,0,124,67,7.4,13.8,1.75,0,7.2,3,73.3,,0,0,8.3,2,12,1,60.3,62.2,1,23,0.5,1,189,22,97.4,184,83.9,30,16.3,0,249,91,4.1,11.3,1.35
Larry Donnell,7638,TE,NYG,8,41,0,21,6.6,1,64.3,,0,0,10.0,1,5,0,56.7,63.9,0,16,7.5,7,93,9,86.0,80,99.1,14,17.5,1,66,30,3.3,7.3,0.83,0,6.4,0,74.1,,0,0,4.8,1,8,0,70.7,61.0,1,22,6.8,9,132,20,85.6,113,85.0,27,23.9,1,157,58,2.9,7.9,1.39
Lance Moore,2718,WR,DET,14,41,0,11,8.8,0,75.0,,0,0,0.0,0,8,1,79.4,56.6,0,21,0.6,1,156,12,95.5,149,132.8,16,10.7,2,110,12,1.0,9.2,0.74,0,12.3,0,63.6,,0,0,0.0,0,10,0,80.6,57.0,1,42,0.0,0,276,14,96.4,266,90.7,22,8.3,1,208,51,3.6,14.9,0.78
Scott Chandler,3745,TE,NE,14,41,0,19,12.9,0,40.0,,0,0,25.0,2,4,0,29.7,62.6,0,30,2.4,2,84,6,95.2,80,84.3,15,18.8,1,96,21,3.5,16.0,1.2,0,8.4,1,66.7,,0,0,17.6,3,7,0,38.1,58.4,0,25,4.5,6,133,14,86.5,115,85.2,21,18.3,0,139,53,3.8,9.9,1.21
Fred Jackson,3368,HB,SEA,16,41,0,29,4.5,0,50.0,,0,0,16.7,1,3,0,46.3,57.6,0,18,14.8,8,54,5,83.3,45,67.5,10,22.2,0,57,48,9.6,11.4,1.27,0,0.5,5,89.3,,0,0,3.8,1,8,1,74.9,62.1,0,26,11.3,16,141,25,84.4,119,94.9,28,23.5,0,190,200,8.0,7.6,1.6
Doug Martin,7035,HB,TB,16,41,0,30,4.7,2,77.8,,0,0,12.5,1,3,0,52.1,54.3,0,14,38.0,38,100,7,58.0,58,125.5,9,15.5,1,47,29,4.1,6.7,0.81,0,1.2,8,83.3,,0,0,3.8,1,7,1,74.4,64.4,0,25,18.8,34,181,25,76.2,138,97.5,30,21.7,0,222,200,8.0,8.9,1.61
C.J. Spiller,5534,HB,NO,13,40,0,20,4.9,1,69.2,,0,0,0.0,0,5,0,77.3,92.0,0,80,18.0,9,50,9,78.0,39,123.9,13,33.3,1,120,131,14.6,13.3,3.08,0,-0.2,0,92.3,,0,0,0.0,0,7,0,85.7,71.0,0,19,3.0,3,99,24,91.9,91,97.4,26,28.6,1,112,122,5.1,4.7,1.23
Adam Humphries,10075,WR,TB,13,40,0,30,8.9,1,60.0,,0,0,0.0,0,5,0,74.6,68.2,1,27,1.2,1,85,6,84.7,72,77.5,10,13.9,1,76,28,4.7,12.7,1.06,0,5.6,1,72.4,,0,0,4.5,1,13,0,72.3,63.0,2,19,0.5,1,194,21,93.3,181,60.1,29,16.0,0,184,99,4.7,8.8,1.02
Andrew Hawkins,6125,WR,CLV,8,40,0,8,6.9,0,64.3,,0,0,0.0,0,4,0,77.3,59.9,0,25,0.0,0,94,9,90.4,85,86.9,14,16.5,0,105,55,6.1,11.7,1.24,0,8.4,2,75.0,,0,0,5.3,1,6,1,69.9,58.8,0,19,0.0,0,176,18,93.2,164,94.3,24,14.6,0,171,69,3.8,9.5,1.04
Jeremy Langford,9539,HB,CHI,15,40,0,6,4.8,1,56.3,,0,0,25.0,3,7,0,29.1,65.6,0,83,27.8,22,79,9,67.1,53,121.9,16,30.2,1,203,188,20.9,22.6,3.83,0,4.8,2,57.1,,0,0,25.0,4,2,0,28.7,40.4,0,11,16.4,20,122,12,83.6,102,63.8,21,20.6,0,71,46,3.8,5.9,0.7
Riley Cooper,5682,WR,PHI,16,39,0,24,17.3,2,46.7,,0,0,22.2,2,7,0,32.2,56.4,0,43,0.0,0,130,7,93.8,122,71.0,15,12.3,0,108,22,3.1,15.4,0.89,0,14.6,0,59.1,,0,0,7.1,1,8,0,64.4,59.2,3,62,0.0,0,211,13,91.9,194,81.6,22,11.3,2,209,40,3.1,16.1,1.08
Bryan Walters,6139,WR,JAX,11,39,0,15,7.8,0,62.5,,0,0,16.7,1,2,0,49.2,59.5,0,13,1.1,1,94,5,92.6,87,76.6,8,9.2,0,43,9,1.8,8.6,0.49,0,8.7,1,89.7,,0,0,0.0,0,17,0,86.1,82.8,0,31,0.0,0,144,26,96.5,139,124.0,29,20.9,1,319,108,4.2,12.3,2.29
Anthony Fasano,2998,TE,TEN,16,39,0,31,6.1,0,54.5,,0,0,14.3,1,4,0,30.0,52.0,0,33,19.2,20,104,6,75.0,78,78.6,11,14.1,0,82,67,11.2,13.7,1.05,0,7.8,2,72.0,,0,0,5.3,1,11,0,69.6,66.4,2,23,16.8,36,214,18,80.4,172,85.8,25,14.5,2,182,64,3.6,10.1,1.06
Dexter McCluster,5561,HB,TEN,11,38,0,31,0.0,0,100.0,,0,0,0.0,0,2,0,74.6,64.5,0,11,19.4,12,62,5,71.0,44,83.3,5,11.4,0,20,20,4.0,4.0,0.45,0,3.0,5,77.4,,0,0,11.1,3,9,1,54.0,72.8,1,35,12.6,20,159,24,84.3,134,84.1,31,23.1,0,230,178,7.4,9.6,1.72
Ryan Grant,8777,WR,WAS,16,38,0,32,9.5,1,75.0,,0,0,7.7,1,9,0,62.1,63.3,0,19,0.0,0,101,12,94.1,95,132.0,16,16.8,2,107,47,3.9,8.9,1.13,0,10.0,1,50.0,,0,0,15.4,2,9,0,43.5,60.3,2,35,0.7,1,144,11,92.4,133,36.4,22,16.5,0,161,47,4.3,14.6,1.21
Josh Huff,8721,WR,PHI,15,38,0,24,8.1,4,64.7,,0,0,15.4,2,9,0,43.5,65.1,1,39,0.0,0,132,11,92.4,122,93.0,17,13.9,1,171,100,9.1,15.5,1.4,0,4.3,3,78.9,,0,0,0.0,0,6,0,81.7,59.2,0,41,0.0,0,185,15,94.6,175,114.7,19,10.9,1,139,86,5.7,9.3,0.79
Austin Seferian-Jenkins,8673,TE,TB,7,38,0,30,10.2,2,63.6,,0,0,22.2,2,5,0,32.6,74.2,0,41,2.2,1,45,7,88.9,40,126.7,11,27.5,1,109,46,6.6,15.6,2.73,0,11.6,0,55.6,,0,0,9.1,1,9,0,58.5,74.5,0,35,6.5,6,93,10,88.2,82,86.6,18,22.0,0,165,51,5.1,16.5,2.01
Darrius Heyward-Bey,4930,WR,PIT,16,37,0,25,15.5,1,61.5,,0,0,20.0,2,4,0,54.9,63.5,0,43,0.0,0,92,8,95.7,88,106.6,13,14.8,1,86,17,2.1,10.8,0.98,0,20.0,0,60.0,,0,0,0.0,0,7,0,79.4,60.0,1,66,0.0,0,150,12,93.3,140,95.0,20,14.3,1,226,65,5.4,18.8,1.61
Lance Kendricks,6199,TE,SL,15,36,0,26,7.7,1,71.4,,0,0,16.7,2,4,0,41.4,55.6,1,37,27.0,17,63,10,68.3,43,86.6,14,32.6,1,104,59,5.9,10.4,2.42,0,6.7,0,70.0,,0,0,12.5,2,7,0,49.6,58.9,0,30,24.7,41,166,14,72.9,121,105.4,20,16.5,1,136,61,4.4,9.7,1.12
Marcel Reece,4702,FB,OAK,15,36,0,23,2.0,8,90.0,,0,0,0.0,0,3,0,77.3,81.8,0,55,18.6,13,70,9,77.1,54,146.3,10,18.5,1,111,96,10.7,12.3,2.06,0,3.0,5,79.2,,0,0,5.0,1,8,0,69.6,64.7,0,29,17.1,20,117,19,79.5,93,106.4,24,25.8,1,149,125,6.6,7.8,1.6
Phillip Dorsett,9462,WR,IND,11,36,0,14,13.6,0,45.5,,0,0,0.0,0,5,0,78.0,65.1,1,35,0.0,0,73,10,97.3,71,56.6,22,31.0,1,108,6,0.6,10.8,1.52,0,12.5,0,53.8,,0,0,12.5,1,4,0,52.5,55.8,0,29,0.0,0,74,7,95.9,71,79.0,13,18.3,0,100,55,7.9,14.3,1.41
Keshawn Martin,7121,WR,NE,9,36,0,19,11.4,0,50.0,,0,0,0.0,0,5,0,74.6,54.1,0,19,0.0,0,131,5,92.4,121,75.0,10,8.3,0,75,23,4.6,15.0,0.62,0,10.1,2,72.0,,0,0,10.0,2,8,0,56.9,64.2,0,39,0.0,0,163,18,95.1,155,107.4,25,16.1,1,192,51,2.8,10.7,1.24
Shaun Draughn,6440,HB,SF,9,35,0,28,2.4,1,60.0,,0,0,0.0,0,3,0,70.5,69.7,0,26,33.3,20,60,3,66.7,40,86.3,5,12.5,0,41,43,14.3,13.7,1.03,0,0.0,4,79.3,,0,0,0.0,0,4,0,84.9,79.3,0,19,10.3,12,117,23,88.0,103,86.2,29,28.2,0,136,140,6.1,5.9,1.32
Justin Forsett,4547,HB,BLT,10,35,0,3,1.0,1,100.0,,0,0,0.0,0,2,0,72.1,56.0,0,32,31.6,31,98,3,66.3,65,118.8,3,4.6,0,46,43,14.3,15.3,0.71,0,0.8,4,87.1,,0,0,3.6,1,2,0,75.5,56.9,0,11,21.6,42,194,27,75.3,146,80.6,31,21.2,0,104,92,3.4,3.9,0.71
Ameer Abdullah,9487,HB,DET,16,35,0,11,1.5,2,63.6,,0,0,0.0,0,5,0,75.6,78.8,1,36,13.6,9,66,7,84.8,56,80.1,11,19.6,1,86,93,13.3,12.3,1.54,0,-0.5,4,72.7,,0,0,5.9,1,4,0,66.7,63.2,1,14,11.2,13,116,16,87.1,101,59.5,22,21.8,0,83,105,6.6,5.2,0.82
Melvin Gordon III,9448,HB,SD,14,34,0,27,-2.8,3,100.0,,0,0,0.0,0,1,0,82.7,76.7,0,15,13.6,12,88,18,85.2,75,81.5,18,24.0,0,64,115,6.4,3.6,0.85,0,-0.9,9,93.8,,0,0,6.3,1,7,1,65.9,55.4,0,18,16.8,18,107,15,75.7,81,100.0,16,19.8,0,128,144,9.6,8.5,1.58
Ryan Griffin,7982,TE,HST,9,34,0,13,8.5,0,53.8,,0,0,22.2,2,5,0,32.2,59.1,0,37,8.6,6,70,7,88.6,62,80.6,13,21.0,0,105,46,6.6,15.0,1.69,0,11.3,1,62.5,,0,0,9.1,1,5,0,41.1,52.9,1,22,2.7,4,148,10,91.2,135,57.8,16,11.9,0,114,33,3.3,11.4,0.84
Justin Hardy,9540,WR,ATL,9,34,0,2,6.1,0,58.3,,0,0,22.2,2,3,0,31.8,54.7,0,10,0.0,0,52,7,96.2,50,67.7,12,24.0,0,49,24,3.4,7.0,0.98,0,9.2,0,68.4,,0,0,0.0,0,8,0,67.0,63.6,2,23,0.0,0,168,13,91.7,154,50.0,19,12.3,0,139,40,3.1,10.7,0.9
Chris Ivory,6007,HB,NYJ,15,34,0,22,-4.2,0,88.9,,0,0,11.1,1,2,1,54.5,38.0,0,36,32.6,30,92,8,62.0,57,86.6,9,15.8,0,43,73,9.1,5.4,0.75,0,-1.9,8,85.7,,0,0,5.3,1,5,0,69.0,63.6,0,24,29.3,44,150,18,68.7,103,95.2,21,20.4,0,144,173,9.6,8.0,1.4
Rashad Greene Sr.,9572,WR,JAX,9,34,0,15,2.4,1,71.4,,0,0,28.6,2,2,0,29.2,51.0,0,13,0.0,0,43,5,83.7,36,114.9,7,19.4,1,23,14,2.8,4.6,0.64,0,7.5,0,50.0,,0,0,14.3,2,5,0,45.7,58.1,0,18,1.2,1,86,12,97.7,84,56.3,24,28.6,0,68,35,2.9,5.7,0.81
Josh Bellamy,7472,WR,CHI,15,33,0,6,11.1,0,53.8,,0,0,0.0,0,1,0,75.6,58.9,0,48,0.0,0,92,7,92.4,85,96.0,13,15.3,1,73,39,5.6,10.4,0.86,0,12.7,0,66.7,,0,0,7.7,1,7,0,61.8,64.4,0,38,0.0,0,121,12,100.0,121,111.1,18,14.9,1,151,27,2.3,12.6,1.25
Adrian Peterson,3623,HB,MIN,16,33,0,18,-2.4,0,90.0,,0,0,10.0,1,3,0,56.7,56.4,0,49,27.5,28,102,9,67.6,69,95.4,10,14.5,0,69,95,10.6,7.7,1.0,0,-0.2,7,91.3,,0,0,0.0,0,5,1,84.1,56.6,0,18,18.4,33,179,21,78.8,141,94.4,23,16.3,0,153,163,7.8,7.3,1.09
Marcedes Lewis,2973,TE,JAX,16,33,0,15,10.2,1,55.6,,0,0,0.0,0,3,0,74.6,72.9,0,27,30.3,40,132,5,63.6,84,87.3,9,10.7,0,84,43,8.6,16.8,1.0,0,7.3,3,50.0,,0,0,15.4,2,5,0,43.8,52.8,2,45,35.8,87,243,11,61.3,149,32.8,22,14.8,0,142,116,10.5,12.9,0.95
Brian Quick,7037,WR,SL,13,32,0,26,14.4,0,30.8,,0,0,42.9,3,3,0,27.0,55.6,0,37,0.0,0,61,4,96.7,59,46.0,13,22.0,0,57,31,7.8,14.3,0.97,0,17.8,0,31.6,,0,0,14.3,1,2,0,49.7,51.1,0,14,0.0,0,104,6,95.2,99,40.9,19,19.2,0,45,12,2.0,7.5,0.45
Javontee Herndon,9191,WR,SD,7,32,0,27,6.9,1,71.4,,0,0,16.7,2,3,0,29.5,55.7,0,21,1.0,1,97,10,88.7,86,87.8,14,16.3,0,88,28,2.8,8.8,1.02,0,4.8,1,77.8,,0,0,6.7,1,5,0,65.9,62.6,0,16,0.0,0,102,14,94.1,96,91.4,18,18.8,0,107,77,5.5,7.6,1.11
Jordan Norwood,5358,WR,DEN,11,32,0,10,9.9,1,62.5,,0,0,16.7,1,2,0,45.8,49.1,1,14,0.0,0,88,5,96.6,85,32.3,8,9.4,0,34,6,1.2,6.8,0.4,0,8.9,1,68.2,,0,0,0.0,0,8,0,81.1,60.5,1,34,0.0,0,169,15,98.2,166,71.6,22,13.3,0,167,57,3.8,11.1,1.01
Rashad Jennings,5174,HB,NYG,16,32,0,21,-1.1,1,88.9,,0,0,0.0,0,4,0,76.5,71.4,0,50,23.4,18,77,8,68.8,53,118.8,9,17.0,0,113,123,15.4,14.1,2.13,0,-0.7,4,90.9,,0,0,9.1,2,3,1,60.3,49.0,0,19,18.4,25,136,20,78.7,107,91.7,22,20.6,0,132,144,7.2,6.6,1.23
Brent Celek,3778,TE,PHI,16,32,0,24,10.4,0,83.3,,0,0,0.0,0,9,0,78.0,80.2,1,60,17.5,18,103,10,79.6,82,123.6,12,14.6,2,165,81,8.1,16.5,2.01,0,9.1,1,83.3,,0,0,0.0,0,11,1,81.1,74.4,1,40,13.2,20,151,15,81.5,123,94.9,18,14.6,0,222,93,6.2,14.8,1.8
Benny Cunningham,8283,HB,SL,16,32,0,26,-3.0,5,80.0,,0,0,0.0,0,6,0,76.5,81.9,0,42,35.5,33,93,8,61.3,57,104.6,10,17.5,0,91,108,13.5,11.4,1.6,0,1.5,12,81.0,,0,0,15.0,3,6,0,41.9,66.6,0,20,26.9,35,130,17,70.0,91,97.0,21,23.1,0,153,130,7.6,9.0,1.68
Ronnie Hillman,7069,HB,DEN,16,32,0,10,2.0,1,63.6,,0,0,0.0,0,1,0,75.6,60.2,0,14,31.5,28,89,7,66.3,59,67.6,11,18.6,0,22,40,5.7,3.1,0.37,0,0.9,2,85.0,,0,0,10.5,2,2,0,57.1,47.9,1,12,13.7,26,190,17,81.6,155,64.4,20,12.9,0,89,78,4.6,5.2,0.57
Keith Mumphery,9608,,HST,13,32,0,13,10.1,0,60.0,,0,0,14.3,1,2,0,49.7,51.7,1,9,0.0,0,71,6,90.1,64,27.9,10,15.6,0,37,4,0.7,6.2,0.58,0,12.4,0,38.1,,0,0,20.0,2,3,0,35.3,48.5,0,26,0.0,0,152,8,97.4,148,52.1,21,14.2,0,92,11,1.4,11.5,0.62
Greg Jennings,2997,WR,MIA,16,31,0,17,12.5,0,42.9,,0,0,14.3,1,2,0,49.2,54.2,1,31,0.0,0,85,6,92.9,79,33.9,14,17.7,0,87,25,4.2,14.5,1.1,0,9.1,1,75.0,,0,0,14.3,2,4,0,47.7,53.9,0,23,0.0,0,122,12,94.3,115,94.8,16,13.9,0,116,47,3.9,9.7,1.01
C.J. Anderson,8101,HB,DEN,15,31,0,10,2.4,0,62.5,,0,0,0.0,0,3,0,73.4,57.8,0,12,29.2,33,113,5,66.4,75,70.3,8,10.7,0,31,27,5.4,6.2,0.41,0,2.3,6,85.7,,0,0,5.3,1,3,0,69.0,64.4,0,27,21.5,40,186,18,76.9,143,94.2,21,14.7,0,139,103,5.7,7.7,0.97
Marc Mariani,5745,WR,CHI,15,31,0,6,10.7,1,66.7,,0,0,0.0,0,4,0,72.1,57.0,0,24,0.0,0,124,4,94.4,117,105.6,6,5.1,0,69,17,4.3,17.3,0.59,0,10.4,2,72.7,,0,0,0.0,0,14,0,82.2,70.1,1,26,0.5,1,193,16,96.9,187,84.8,22,11.8,0,217,112,7.0,13.6,1.16
Justin Hunter,7815,WR,TEN,9,31,0,31,11.4,0,58.3,,0,0,12.5,1,5,0,52.5,63.0,0,20,0.0,0,81,7,92.6,75,81.6,12,16.0,0,89,20,2.9,12.7,1.19,0,12.9,0,78.9,,0,0,6.3,1,7,0,65.6,61.1,0,29,0.0,0,164,15,95.7,157,122.6,19,12.1,1,175,21,1.4,11.7,1.11
Charcandrick West,9047,HB,KC,13,31,0,16,0.1,0,57.1,,0,0,20.0,1,2,0,41.6,44.0,0,80,18.9,21,111,4,79.3,88,141.4,7,8.0,1,126,118,29.5,31.5,1.43,0,-1.6,3,76.2,,0,0,5.9,1,4,0,68.7,64.6,0,13,17.3,32,185,16,76.2,141,83.0,21,14.9,0,88,124,7.8,5.5,0.62
Jonathan Grimes,7585,HB,HST,13,31,0,13,4.0,0,75.0,,0,0,0.0,0,3,0,74.6,67.1,0,14,32.9,24,73,6,63.0,46,125.0,8,17.4,1,40,28,4.7,6.7,0.87,0,1.1,4,85.7,,0,0,0.0,0,5,0,82.7,68.7,0,19,18.9,23,122,18,77.9,95,91.9,21,22.1,0,127,114,6.3,7.1,1.34
Miles Austin,3211,WR,PHI,11,31,0,24,13.3,0,31.3,,0,0,16.7,1,4,0,29.2,53.7,1,39,0.0,0,105,5,94.3,99,47.9,16,16.2,1,96,33,6.6,19.2,0.97,0,14.0,0,57.1,,0,0,20.0,2,5,0,35.7,53.9,0,37,0.0,0,126,8,97.6,123,87.8,14,11.4,0,128,31,3.9,16.0,1.04
Kenbrell Thompkins,8126,WR,NYJ,7,31,0,22,12.9,0,40.0,,0,0,0.0,0,4,0,72.1,60.0,0,12,0.0,0,81,4,95.1,77,51.7,10,13.0,0,39,21,5.3,9.8,0.51,0,13.5,0,61.1,0.0,0,1,0.0,0,3,0,78.7,61.6,2,43,0.9,1,116,11,97.4,113,41.0,18,15.9,0,119,47,4.3,10.8,1.05
Chris Conley,9509,WR,KC,16,30,0,16,13.5,0,50.0,,0,0,33.3,1,1,0,29.9,50.1,0,17,0.0,0,63,2,95.2,60,65.6,4,6.7,0,21,10,5.0,10.5,0.35,0,10.5,1,62.5,,0,0,0.0,0,11,0,81.1,68.0,0,44,0.0,0,162,15,94.4,153,99.0,24,15.7,1,178,60,4.0,11.9,1.16
Cameron Brate,9207,TE,TB,14,30,0,30,14.7,0,33.3,,0,0,0.0,0,1,0,68.3,56.1,0,17,5.9,3,51,1,84.3,43,53.5,3,7.0,0,17,1,1.0,17.0,0.4,0,10.1,0,84.0,,0,0,0.0,0,12,0,84.5,70.3,1,46,3.8,6,156,21,89.7,140,120.5,25,17.9,2,263,51,2.4,12.5,1.88
Percy Harvin,4945,WR,BUF,5,29,0,4,9.8,0,50.0,,0,0,0.0,0,3,0,75.6,63.7,0,18,0.0,0,46,5,87.0,40,57.5,10,25.0,0,33,29,5.8,6.6,0.83,0,12.2,4,82.4,,0,0,6.7,1,7,1,64.4,67.8,0,51,0.0,0,95,14,96.8,92,131.6,17,18.5,1,185,63,4.5,13.2,2.01
Andre Holmes,6489,WR,OAK,16,29,0,23,17.2,0,33.3,,0,0,40.0,2,3,0,28.0,55.4,0,49,0.0,0,81,3,96.3,78,98.6,9,11.5,2,63,22,7.3,21.0,0.81,0,17.5,1,56.3,,0,0,18.2,2,4,0,38.7,57.3,0,34,0.9,1,110,9,97.3,107,99.5,16,15.0,1,114,26,2.9,12.7,1.07
Marqise Lee,8674,WR,JAX,10,28,0,15,11.9,3,60.0,,0,0,14.3,1,6,0,52.1,76.8,0,30,0.0,0,53,6,92.5,49,95.0,10,20.4,0,103,49,8.2,17.2,2.1,0,14.4,0,50.0,,0,0,20.0,2,4,0,35.7,54.8,0,18,0.0,0,112,8,95.5,107,66.1,16,15.0,0,86,49,6.1,10.8,0.8
Josh Hill,8200,TE,NO,16,28,0,20,3.0,1,100.0,,0,0,0.0,0,3,0,72.1,64.1,0,12,17.2,10,58,4,72.4,42,97.9,4,9.5,0,30,18,4.5,7.5,0.71,0,5.5,1,50.0,,0,0,8.3,1,4,0,60.6,46.1,0,19,11.4,19,166,11,84.3,140,75.4,22,15.7,1,87,62,5.6,7.9,0.62
